County,State,State_FIPS,County_FIPS,white_population,total_population,age_60_and_over,housing_cost_burden,median_gross_rent,age_15_to_44_percentage,gini_index,native_american_population,median_household_income,asian_population,per_capita_income,total_population_race,median_home_value,black_population,age_18_and_under_percentage,Year
Coffey County,Kansas,20,31,8083.0,8433.0,18.8,69.0,600.0,80.2,0.4152,64.0,57442.0,8083.0,30242.0,8433.0,107300.0,78.0,7.4,2016
Coke County,Texas,48,81,2989.0,3228.0,23.8,23.0,531.0,78.3,0.4832,41.0,41756.0,2989.0,27755.0,3228.0,74000.0,26.0,7.4,2016
Colbert County,Alabama,1,33,43379.0,54377.0,16.3,382.0,638.0,80.3,0.4396,328.0,43786.0,43379.0,23318.0,54377.0,102500.0,8532.0,8.2,2016
Cole County,Missouri,29,51,63844.0,76603.0,12.1,628.0,608.0,79.8,0.4187,347.0,54130.0,63844.0,26557.0,76603.0,150700.0,8795.0,9.5,2016
Coleman County,Texas,48,83,7850.0,8476.0,22.1,40.0,603.0,80.2,0.4995,67.0,42049.0,7850.0,25178.0,8476.0,63800.0,234.0,7.1,2016
Coles County,Illinois,17,29,49104.0,52802.0,13.5,506.0,637.0,83.0,0.5001,120.0,38800.0,49104.0,23944.0,52802.0,92800.0,1940.0,19.6,2016
Colfax County,Nebraska,31,37,9407.0,10499.0,11.3,58.0,538.0,73.3,0.4164,98.0,52712.0,9407.0,23619.0,10499.0,93100.0,281.0,9.4,2016
Colfax County,New Mexico,35,7,10840.0,12716.0,22.5,118.0,591.0,83.6,0.4721,275.0,32693.0,10840.0,20911.0,12716.0,110600.0,60.0,8.4,2016
Colleton County,South Carolina,45,29,21536.0,37884.0,17.7,363.0,710.0,78.5,0.4725,296.0,33918.0,21536.0,20297.0,37884.0,85800.0,14457.0,8.7,2016
Collier County,Florida,12,21,306114.0,348236.0,28.5,3371.0,1125.0,83.1,0.5298,1083.0,59783.0,306114.0,39616.0,348236.0,291900.0,24300.0,7.4,2016
Collin County,Texas,48,85,638396.0,886633.0,8.7,9373.0,1168.0,75.1,0.4316,3818.0,86188.0,638396.0,39933.0,886633.0,240700.0,81491.0,8.4,2016
Collingsworth County,Texas,48,87,2444.0,3032.0,13.7,4.0,583.0,76.4,0.4334,141.0,40257.0,2444.0,21116.0,3032.0,57600.0,111.0,7.5,2016
Colonial Heights City,Virginia,51,570,13707.0,17554.0,17.6,306.0,965.0,78.5,0.4178,106.0,49639.0,13707.0,27209.0,17554.0,166800.0,2329.0,8.5,2016
Colorado County,Texas,48,89,15576.0,20792.0,18.8,96.0,646.0,78.2,0.4755,113.0,45398.0,15576.0,26161.0,20792.0,106200.0,2864.0,7.1,2016
Colquitt County,Georgia,13,71,30679.0,46002.0,12.2,501.0,595.0,75.3,0.4664,181.0,33968.0,30679.0,17477.0,46002.0,82600.0,10244.0,9.9,2016
Columbia County,Arkansas,5,27,14506.0,24168.0,14.6,144.0,645.0,79.5,0.463,76.0,36507.0,14506.0,19922.0,24168.0,77100.0,8420.0,17.0,2016
Columbia County,Florida,12,23,52704.0,68198.0,15.3,337.0,781.0,80.4,0.4605,118.0,42848.0,52704.0,21875.0,68198.0,105100.0,12112.0,11.2,2016
Columbia County,Georgia,13,73,105145.0,139904.0,10.7,781.0,1094.0,75.5,0.4148,502.0,71962.0,105145.0,31004.0,139904.0,176400.0,23253.0,9.1,2016
Columbia County,New York,36,21,55383.0,61860.0,19.0,518.0,877.0,83.1,0.4662,15.0,59916.0,55383.0,33864.0,61860.0,222300.0,2693.0,8.2,2016
Columbia County,Oregon,41,9,46036.0,49645.0,16.3,498.0,831.0,80.0,0.4377,575.0,55146.0,46036.0,27449.0,49645.0,213200.0,303.0,7.8,2016
Columbia County,Pennsylvania,42,37,63555.0,66772.0,15.6,687.0,721.0,83.1,0.4554,107.0,46952.0,63555.0,24155.0,66772.0,140100.0,1231.0,15.3,2016
Columbia County,Washington,53,13,3594.0,3971.0,26.6,51.0,745.0,84.9,0.4604,21.0,42083.0,3594.0,26536.0,3971.0,162200.0,15.0,9.0,2016
Columbia County,Wisconsin,55,21,54028.0,56650.0,14.5,399.0,753.0,80.5,0.398,307.0,61004.0,54028.0,29936.0,56650.0,177200.0,821.0,7.7,2016
Columbiana County,Ohio,39,29,100017.0,105230.0,16.0,883.0,621.0,81.5,0.4375,156.0,45389.0,100017.0,23785.0,105230.0,104100.0,2386.0,7.8,2016
Columbus County,North Carolina,37,47,35133.0,57015.0,15.3,231.0,595.0,80.1,0.5009,2111.0,35847.0,35133.0,21133.0,57015.0,84800.0,17625.0,10.0,2016
Colusa County,California,6,11,18721.0,21361.0,12.2,160.0,896.0,74.7,0.4563,211.0,54946.0,18721.0,25745.0,21361.0,205000.0,222.0,10.0,2016
Comal County,Texas,48,91,112597.0,124234.0,16.4,892.0,1018.0,78.7,0.442,367.0,69666.0,112597.0,33872.0,124234.0,227000.0,2467.0,8.1,2016
Comanche County,Kansas,20,33,1841.0,1898.0,25.7,13.0,463.0,79.3,0.4197,0.0,43542.0,1841.0,24574.0,1898.0,65900.0,0.0,4.2,2016
Comanche County,Oklahoma,40,31,79469.0,124583.0,9.4,1629.0,793.0,78.5,0.4431,6892.0,47238.0,79469.0,23925.0,124583.0,118700.0,21505.0,15.4,2016
Comanche County,Texas,48,93,12888.0,13506.0,21.5,44.0,496.0,78.7,0.459,35.0,39054.0,12888.0,21681.0,13506.0,79400.0,189.0,8.3,2016
Concho County,Texas,48,95,3882.0,4142.0,12.1,15.0,618.0,91.6,0.4774,0.0,48516.0,3882.0,16599.0,4142.0,100800.0,29.0,12.3,2016
Concordia Parish,Louisiana,22,29,11776.0,20288.0,13.3,166.0,525.0,78.3,0.5043,13.0,28405.0,11776.0,17110.0,20288.0,77800.0,8338.0,10.0,2016
Conecuh County,Alabama,1,35,6593.0,12697.0,19.3,47.0,528.0,79.8,0.4791,19.0,27609.0,6593.0,16004.0,12697.0,72300.0,5880.0,9.5,2016
Conejos County,Colorado,8,21,7518.0,8213.0,16.6,76.0,526.0,76.1,0.4469,154.0,34630.0,7518.0,18221.0,8213.0,113800.0,14.0,8.5,2016
Contra Costa County,California,6,13,661857.0,1107925.0,12.7,12186.0,1506.0,78.3,0.4679,5447.0,82881.0,661857.0,40792.0,1107925.0,472900.0,97032.0,9.0,2016
Converse County,Wyoming,56,9,13532.0,14223.0,12.0,103.0,685.0,78.9,0.3951,80.0,66737.0,13532.0,31470.0,14223.0,194500.0,12.0,7.9,2016
Conway County,Arkansas,5,29,17959.0,21060.0,17.0,132.0,573.0,78.3,0.4702,112.0,38266.0,17959.0,21896.0,21060.0,100300.0,2490.0,8.3,2016
Cook County,Georgia,13,75,11852.0,17103.0,13.5,112.0,689.0,75.0,0.456,73.0,35199.0,11852.0,17564.0,17103.0,80000.0,4790.0,8.8,2016
Cook County,Illinois,17,31,2965530.0,5227575.0,11.1,67537.0,999.0,78.8,0.5048,14296.0,56902.0,2965530.0,32179.0,5227575.0,219800.0,1248948.0,9.7,2016
Cook County,Minnesota,27,31,4527.0,5215.0,23.9,115.0,655.0,85.3,0.4635,429.0,51793.0,4527.0,32774.0,5215.0,242200.0,15.0,6.4,2016
Cooke County,Texas,48,97,36011.0,38878.0,16.1,289.0,740.0,78.8,0.4381,247.0,56269.0,36011.0,28045.0,38878.0,134000.0,1027.0,9.0,2016
Cooper County,Missouri,29,53,15711.0,17613.0,13.8,158.0,655.0,80.7,0.4288,49.0,44917.0,15711.0,22822.0,17613.0,122900.0,1113.0,11.6,2016
Coos County,New Hampshire,33,7,31047.0,32219.0,19.2,231.0,713.0,86.5,0.4296,100.0,45154.0,31047.0,25467.0,32219.0,122000.0,637.0,7.4,2016
Coos County,Oregon,41,11,55775.0,62944.0,23.1,766.0,727.0,83.4,0.4798,1447.0,39110.0,55775.0,24261.0,62944.0,169900.0,824.0,7.5,2016
Coosa County,Alabama,1,37,7204.0,10864.0,17.1,39.0,567.0,85.1,0.4263,8.0,31910.0,7204.0,18080.0,10864.0,76500.0,3516.0,11.4,2016
Copiah County,Mississippi,28,29,13159.0,28780.0,13.7,36.0,642.0,77.4,0.5031,3.0,34738.0,13159.0,18188.0,28780.0,88800.0,14848.0,11.7,2016
Corson County,South Dakota,46,31,1248.0,4170.0,10.2,37.0,414.0,68.2,0.5072,2823.0,32115.0,1248.0,13830.0,4170.0,56000.0,16.0,9.0,2016
Cortland County,New York,36,23,45887.0,48713.0,13.9,486.0,700.0,81.9,0.4219,69.0,50910.0,45887.0,24665.0,48713.0,111400.0,799.0,16.6,2016
Coryell County,Texas,48,99,54254.0,75710.0,7.9,914.0,917.0,76.7,0.4162,639.0,49275.0,54254.0,20555.0,75710.0,103400.0,10755.0,15.9,2016
Coshocton County,Ohio,39,31,35539.0,36665.0,15.8,186.0,574.0,78.3,0.4035,64.0,43380.0,35539.0,21521.0,36665.0,97100.0,378.0,8.0,2016
Costilla County,Colorado,8,23,3345.0,3590.0,24.7,28.0,552.0,82.3,0.5279,7.0,26610.0,3345.0,20238.0,3590.0,110800.0,13.0,8.8,2016
Cottle County,Texas,48,101,1197.0,1560.0,25.8,22.0,-666666666.0,74.7,0.451,33.0,33750.0,1197.0,20397.0,1560.0,42600.0,235.0,11.3,2016
Cotton County,Oklahoma,40,33,4841.0,6062.0,16.7,17.0,596.0,77.7,0.4146,590.0,48732.0,4841.0,22411.0,6062.0,79300.0,123.0,8.2,2016
Cottonwood County,Minnesota,27,33,10474.0,11557.0,20.1,94.0,592.0,78.2,0.4452,54.0,47407.0,10474.0,25967.0,11557.0,88800.0,72.0,7.3,2016
Covington City,Virginia,51,580,4610.0,5650.0,16.4,35.0,590.0,80.3,0.4533,0.0,34703.0,4610.0,21512.0,5650.0,70900.0,835.0,11.6,2016
Covington County,Alabama,1,39,31881.0,37729.0,17.5,255.0,585.0,78.9,0.4555,130.0,37313.0,31881.0,21738.0,37729.0,93700.0,4945.0,8.2,2016
Covington County,Mississippi,28,31,12044.0,19503.0,15.6,82.0,649.0,78.0,0.4373,0.0,31684.0,12044.0,16941.0,19503.0,72300.0,7276.0,10.7,2016
Coweta County,Georgia,13,77,103978.0,135625.0,11.4,1174.0,957.0,75.9,0.4249,169.0,65244.0,103978.0,29769.0,135625.0,182300.0,23913.0,8.6,2016
Cowley County,Kansas,20,35,31538.0,35977.0,15.1,462.0,657.0,78.1,0.4285,793.0,44960.0,31538.0,22249.0,35977.0,83000.0,1159.0,11.2,2016
Cowlitz County,Washington,53,15,93319.0,102854.0,17.0,1332.0,785.0,79.6,0.4357,1209.0,49127.0,93319.0,24756.0,102854.0,180000.0,634.0,8.3,2016
Craig County,Oklahoma,40,35,9694.0,14683.0,16.4,121.0,632.0,80.4,0.4241,2891.0,40036.0,9694.0,20130.0,14683.0,91400.0,458.0,8.4,2016
Craig County,Virginia,51,45,5097.0,5195.0,17.1,39.0,533.0,79.4,0.4323,0.0,40500.0,5097.0,22371.0,5195.0,153700.0,8.0,3.5,2016
Craighead County,Arkansas,5,31,83094.0,102884.0,11.1,1244.0,699.0,76.4,0.4762,657.0,43892.0,83094.0,24226.0,102884.0,131700.0,14233.0,11.9,2016
Crane County,Texas,48,103,2396.0,4823.0,9.9,18.0,690.0,69.8,0.4428,25.0,60133.0,2396.0,25367.0,4823.0,77800.0,210.0,8.6,2016
Craven County,North Carolina,37,49,73456.0,104190.0,15.0,1253.0,869.0,79.7,0.4344,699.0,47957.0,73456.0,25230.0,104190.0,154000.0,22365.0,15.6,2016
Crawford County,Arkansas,5,33,55876.0,61927.0,13.9,403.0,654.0,77.1,0.4387,1248.0,41792.0,55876.0,20889.0,61927.0,109500.0,825.0,8.4,2016
Crawford County,Georgia,13,79,9250.0,12483.0,15.3,179.0,685.0,79.3,0.4702,28.0,40459.0,9250.0,22183.0,12483.0,89900.0,2870.0,5.3,2016
Crawford County,Illinois,17,33,18055.0,19441.0,14.8,72.0,576.0,83.1,0.4552,16.0,47364.0,18055.0,26245.0,19441.0,82000.0,818.0,9.3,2016
Crawford County,Indiana,18,25,10322.0,10582.0,16.1,38.0,550.0,80.2,0.3955,114.0,41173.0,10322.0,19756.0,10582.0,88600.0,19.0,7.4,2016
Crawford County,Iowa,19,47,15849.0,17147.0,14.5,117.0,568.0,77.4,0.4957,202.0,49699.0,15849.0,26693.0,17147.0,88800.0,286.0,10.1,2016
Crawford County,Kansas,20,37,36152.0,39281.0,12.4,445.0,696.0,80.0,0.4586,207.0,37607.0,36152.0,20642.0,39281.0,85100.0,908.0,20.0,2016
Crawford County,Michigan,26,39,13314.0,13840.0,22.9,77.0,709.0,83.1,0.4028,39.0,41034.0,13314.0,22348.0,13840.0,93500.0,70.0,7.3,2016
Crawford County,Missouri,29,55,23953.0,24545.0,16.5,178.0,610.0,78.1,0.4604,109.0,36983.0,23953.0,20373.0,24545.0,116500.0,53.0,8.0,2016
Crawford County,Ohio,39,33,41167.0,42485.0,17.3,413.0,633.0,78.7,0.4395,14.0,40563.0,41167.0,22631.0,42485.0,85200.0,269.0,8.3,2016
Crawford County,Pennsylvania,42,39,83395.0,87027.0,17.2,767.0,633.0,79.9,0.4281,39.0,45637.0,83395.0,23578.0,87027.0,106700.0,1646.0,9.7,2016
Crawford County,Wisconsin,55,23,15762.0,16415.0,19.2,184.0,557.0,81.7,0.4221,82.0,45780.0,15762.0,23466.0,16415.0,123800.0,292.0,8.3,2016
Creek County,Oklahoma,40,37,56645.0,70931.0,15.3,387.0,715.0,77.8,0.4422,8146.0,46517.0,56645.0,23336.0,70931.0,106600.0,1530.0,8.6,2016
Crenshaw County,Alabama,1,41,9935.0,13896.0,15.1,119.0,515.0,77.6,0.468,123.0,37557.0,9935.0,20455.0,13896.0,77600.0,3312.0,9.2,2016
Crisp County,Georgia,13,81,12384.0,23061.0,14.1,237.0,627.0,76.8,0.5386,15.0,31672.0,12384.0,19943.0,23061.0,91000.0,9935.0,10.5,2016
Crittenden County,Arkansas,5,35,22338.0,49511.0,10.9,703.0,697.0,73.2,0.4512,87.0,39407.0,22338.0,20133.0,49511.0,102800.0,25110.0,9.6,2016
Crittenden County,Kentucky,21,55,8964.0,9211.0,18.1,55.0,517.0,79.1,0.4577,8.0,38739.0,8964.0,21735.0,9211.0,78500.0,117.0,7.1,2016
Crockett County,Tennessee,47,33,11694.0,14558.0,15.6,97.0,652.0,78.5,0.446,25.0,38043.0,11694.0,20542.0,14558.0,94200.0,1884.0,8.2,2016
Crockett County,Texas,48,105,1782.0,3836.0,11.0,11.0,554.0,77.3,0.4596,0.0,50646.0,1782.0,23861.0,3836.0,76600.0,14.0,10.3,2016
Crook County,Oregon,41,13,19606.0,21334.0,24.2,189.0,793.0,81.6,0.4146,238.0,39583.0,19606.0,22346.0,21334.0,172600.0,98.0,6.0,2016
Crook County,Wyoming,56,11,7209.0,7284.0,17.3,16.0,736.0,79.3,0.4261,7.0,60307.0,7209.0,32817.0,7284.0,217500.0,12.0,6.8,2016
Crosby County,Texas,48,107,5448.0,5987.0,16.4,30.0,589.0,73.3,0.4471,0.0,39026.0,5448.0,19651.0,5987.0,56100.0,238.0,8.4,2016
Cross County,Arkansas,5,37,12940.0,17329.0,15.2,212.0,647.0,77.0,0.4626,27.0,39306.0,12940.0,20692.0,17329.0,83900.0,4033.0,8.4,2016
Crow Wing County,Minnesota,27,35,60995.0,63321.0,19.4,578.0,758.0,79.3,0.4539,747.0,50893.0,60995.0,29106.0,63321.0,181800.0,389.0,7.4,2016
Crowley County,Colorado,8,25,4668.0,5537.0,12.1,28.0,659.0,90.5,0.4411,84.0,31719.0,4668.0,12513.0,5537.0,74200.0,294.0,16.4,2016
Culberson County,Texas,48,109,1767.0,2259.0,21.3,15.0,531.0,82.4,0.4723,0.0,33981.0,1767.0,18862.0,2259.0,60100.0,9.0,9.8,2016
Cullman County,Alabama,1,43,77946.0,81316.0,15.6,526.0,626.0,79.5,0.4529,425.0,39297.0,77946.0,21041.0,81316.0,118700.0,899.0,8.3,2016
Culpeper County,Virginia,51,47,38196.0,48952.0,12.9,438.0,1066.0,76.7,0.4144,226.0,66160.0,38196.0,28969.0,48952.0,255000.0,7073.0,8.4,2016
Cumberland County,Illinois,17,35,10709.0,10890.0,16.0,40.0,522.0,78.9,0.3989,31.0,44281.0,10709.0,22786.0,10890.0,91600.0,20.0,7.5,2016
Cumberland County,Kentucky,21,57,6415.0,6780.0,18.7,50.0,386.0,79.4,0.4785,0.0,33268.0,6415.0,18362.0,6780.0,82100.0,223.0,8.3,2016
Cumberland County,Maine,23,5,265918.0,288204.0,14.5,3822.0,986.0,81.7,0.4638,650.0,61902.0,265918.0,35066.0,288204.0,251300.0,7833.0,9.4,2016
Cumberland County,New Jersey,34,11,99295.0,155744.0,11.6,1527.0,999.0,79.2,0.4491,1163.0,49537.0,99295.0,22303.0,155744.0,161900.0,30904.0,9.2,2016
Cumberland County,North Carolina,37,51,166292.0,325841.0,9.3,5518.0,878.0,76.0,0.4377,4738.0,44810.0,166292.0,23148.0,325841.0,129000.0,120092.0,14.0,2016
Cumberland County,Pennsylvania,42,41,217203.0,243838.0,14.9,2285.0,911.0,81.1,0.4256,183.0,62640.0,217203.0,33079.0,243838.0,191700.0,8668.0,10.3,2016
Cumberland County,Tennessee,47,35,56145.0,57895.0,28.3,610.0,626.0,83.3,0.4282,263.0,40123.0,56145.0,22606.0,57895.0,136800.0,316.0,6.9,2016
Cumberland County,Virginia,51,49,6144.0,9769.0,18.2,130.0,848.0,80.5,0.4509,67.0,37489.0,6144.0,22126.0,9769.0,139900.0,3272.0,9.3,2016
Cuming County,Nebraska,31,39,8672.0,9055.0,18.7,78.0,623.0,79.0,0.4091,40.0,49181.0,8672.0,26061.0,9055.0,109200.0,7.0,9.2,2016
Currituck County,North Carolina,37,53,22490.0,24864.0,14.0,109.0,971.0,80.4,0.3833,140.0,61086.0,22490.0,28202.0,24864.0,227400.0,1550.0,7.3,2016
Curry County,New Mexico,35,9,35557.0,50544.0,9.8,759.0,813.0,76.1,0.4536,573.0,42170.0,35557.0,21502.0,50544.0,125900.0,3110.0,14.4,2016
Curry County,Oregon,41,15,20484.0,22364.0,30.9,413.0,846.0,86.0,0.4314,442.0,38661.0,20484.0,24908.0,22364.0,222100.0,87.0,6.0,2016
Custer County,Colorado,8,27,4069.0,4375.0,30.2,30.0,725.0,88.1,0.4323,41.0,38605.0,4069.0,22333.0,4375.0,230700.0,136.0,6.2,2016
Custer County,Idaho,16,37,4105.0,4185.0,23.6,4.0,629.0,84.1,0.4334,22.0,39497.0,4105.0,23624.0,4185.0,166800.0,0.0,4.0,2016
Custer County,Montana,30,17,11326.0,11980.0,16.7,53.0,639.0,79.6,0.4349,307.0,50146.0,11326.0,26742.0,11980.0,145100.0,43.0,9.0,2016
Custer County,Nebraska,31,41,10479.0,10784.0,19.2,110.0,583.0,79.7,0.4845,13.0,47083.0,10479.0,29986.0,10784.0,93000.0,66.0,7.6,2016
Custer County,Oklahoma,40,39,23856.0,29248.0,11.6,155.0,669.0,78.7,0.4429,716.0,47250.0,23856.0,23540.0,29248.0,125100.0,905.0,17.5,2016
Custer County,South Dakota,46,33,7863.0,8447.0,25.3,41.0,817.0,85.0,0.4385,354.0,52891.0,7863.0,31275.0,8447.0,202000.0,17.0,4.6,2016
Cuyahoga County,Ohio,39,35,795889.0,1258710.0,14.2,17477.0,742.0,79.9,0.5077,3273.0,45289.0,795889.0,29143.0,1258710.0,122200.0,374396.0,9.6,2016
Dade County,Georgia,13,83,15568.0,16356.0,15.4,26.0,681.0,82.5,0.4414,45.0,43463.0,15568.0,21997.0,16356.0,119200.0,105.0,12.7,2016
Dade County,Missouri,29,57,7265.0,7590.0,20.3,57.0,600.0,80.5,0.4189,35.0,37904.0,7265.0,20624.0,7590.0,80300.0,27.0,7.6,2016
Daggett County,Utah,49,9,732.0,751.0,18.2,0.0,338.0,88.7,0.3617,6.0,75938.0,732.0,27182.0,751.0,206700.0,0.0,6.5,2016
Dakota County,Minnesota,27,37,344555.0,411402.0,10.9,3400.0,1003.0,77.2,0.4117,1168.0,77321.0,344555.0,37266.0,411402.0,226900.0,22082.0,8.4,2016
Dakota County,Nebraska,31,43,14611.0,20697.0,11.7,125.0,685.0,73.5,0.4099,485.0,52336.0,14611.0,21710.0,20697.0,108400.0,862.0,10.4,2016
Dale County,Alabama,1,45,36921.0,49607.0,13.6,676.0,636.0,78.7,0.4576,295.0,44093.0,36921.0,22834.0,49607.0,103800.0,9756.0,9.8,2016
Dallam County,Texas,48,111,6401.0,7052.0,7.6,61.0,704.0,70.7,0.4081,135.0,43897.0,6401.0,19908.0,7052.0,79000.0,96.0,12.1,2016
Dallas County,Alabama,1,47,11884.0,41426.0,14.2,554.0,581.0,75.2,0.517,91.0,28136.0,11884.0,17611.0,41426.0,81000.0,28798.0,9.8,2016
Dallas County,Arkansas,5,39,4256.0,7738.0,17.3,118.0,608.0,78.4,0.3892,4.0,35745.0,4256.0,17803.0,7738.0,61000.0,3179.0,6.1,2016
Dallas County,Iowa,19,49,71336.0,78074.0,10.1,751.0,940.0,74.0,0.4425,38.0,78918.0,71336.0,40468.0,78074.0,204700.0,912.0,6.5,2016
Dallas County,Missouri,29,59,15733.0,16508.0,17.9,51.0,594.0,78.8,0.3929,151.0,37695.0,15733.0,17378.0,16508.0,101300.0,14.0,7.2,2016
Dallas County,Texas,48,113,1526798.0,2513054.0,8.3,37312.0,935.0,75.0,0.5034,8603.0,51411.0,1526798.0,28552.0,2513054.0,138600.0,563370.0,10.1,2016
Dane County,Wisconsin,55,25,434792.0,516818.0,10.6,7720.0,942.0,80.5,0.4491,1375.0,64773.0,434792.0,35687.0,516818.0,236000.0,26699.0,13.9,2016
Daniels County,Montana,30,19,1761.0,1787.0,19.1,37.0,752.0,84.2,0.4478,18.0,51108.0,1761.0,33909.0,1787.0,119300.0,0.0,8.5,2016
Danville City,Virginia,51,590,19358.0,42360.0,16.3,643.0,602.0,78.8,0.4929,64.0,33721.0,19358.0,21742.0,42360.0,90800.0,20807.0,10.2,2016
Dare County,North Carolina,37,55,32040.0,35187.0,18.2,310.0,1050.0,82.5,0.4073,94.0,54787.0,32040.0,29746.0,35187.0,283000.0,707.0,7.3,2016
Darke County,Ohio,39,37,50964.0,52185.0,16.5,389.0,624.0,78.3,0.4075,132.0,47043.0,50964.0,23589.0,52185.0,112100.0,389.0,8.1,2016
Darlington County,South Carolina,45,31,38291.0,67689.0,15.0,788.0,615.0,78.3,0.4786,199.0,34773.0,38291.0,20144.0,67689.0,84700.0,27570.0,9.5,2016
Dauphin County,Pennsylvania,42,43,195198.0,271962.0,13.4,3464.0,863.0,79.0,0.4448,634.0,54968.0,195198.0,30068.0,271962.0,161000.0,49840.0,8.8,2016
Davidson County,North Carolina,37,57,141859.0,164058.0,15.1,1387.0,676.0,78.9,0.432,669.0,44469.0,141859.0,23146.0,164058.0,132000.0,14750.0,8.2,2016
Davidson County,Tennessee,47,37,420689.0,667885.0,9.5,10827.0,904.0,79.4,0.4847,1957.0,50484.0,420689.0,30595.0,667885.0,177700.0,184318.0,10.4,2016
Davie County,North Carolina,37,59,36842.0,41568.0,17.0,230.0,677.0,80.0,0.4669,21.0,51662.0,36842.0,28178.0,41568.0,169300.0,2635.0,7.1,2016
Daviess County,Indiana,18,27,31171.0,32583.0,12.5,145.0,633.0,72.4,0.4202,6.0,47939.0,31171.0,21472.0,32583.0,113600.0,583.0,9.6,2016
Daviess County,Kentucky,21,59,90333.0,98724.0,13.9,1125.0,663.0,76.6,0.4491,136.0,46675.0,90333.0,25026.0,98724.0,119400.0,4593.0,8.6,2016
Daviess County,Missouri,29,61,8023.0,8257.0,18.2,23.0,546.0,76.6,0.4226,26.0,43669.0,8023.0,21356.0,8257.0,97700.0,95.0,8.0,2016
Davis County,Iowa,19,51,8605.0,8768.0,15.8,46.0,630.0,75.0,0.4496,0.0,49696.0,8605.0,24405.0,8768.0,104500.0,16.0,8.4,2016
Davis County,Utah,49,11,294509.0,329292.0,8.3,2328.0,943.0,69.4,0.3869,1544.0,72661.0,294509.0,27059.0,329292.0,234300.0,4264.0,9.9,2016
Davison County,South Dakota,46,35,18494.0,19824.0,14.1,306.0,651.0,78.3,0.4231,684.0,48310.0,18494.0,26416.0,19824.0,137900.0,126.0,12.4,2016
Dawes County,Nebraska,31,45,8105.0,9082.0,17.2,39.0,590.0,84.2,0.4379,258.0,42685.0,8105.0,23307.0,9082.0,104200.0,91.0,22.3,2016
Dawson County,Georgia,13,85,21843.0,22939.0,17.1,158.0,938.0,81.4,0.4588,37.0,59265.0,21843.0,29958.0,22939.0,196400.0,159.0,7.8,2016
Dawson County,Montana,30,21,8945.0,9431.0,14.6,37.0,602.0,79.7,0.4149,238.0,57591.0,8945.0,28438.0,9431.0,158900.0,62.0,9.6,2016
Dawson County,Nebraska,31,47,21305.0,23924.0,12.9,216.0,671.0,75.6,0.4283,195.0,49943.0,21305.0,24042.0,23924.0,95600.0,1298.0,8.6,2016
Dawson County,Texas,48,115,10332.0,13317.0,10.7,34.0,586.0,80.6,0.4888,292.0,42354.0,10332.0,21193.0,13317.0,62200.0,780.0,13.9,2016
Day County,South Dakota,46,37,4921.0,5588.0,22.7,16.0,496.0,80.2,0.5345,558.0,40647.0,4921.0,28811.0,5588.0,83600.0,0.0,6.7,2016
De Baca County,New Mexico,35,11,1415.0,1977.0,23.0,18.0,579.0,87.8,0.4399,0.0,31197.0,1415.0,28232.0,1977.0,70000.0,0.0,6.7,2016
De Soto Parish,Louisiana,22,31,15986.0,27047.0,14.7,227.0,581.0,77.3,0.4885,233.0,42368.0,15986.0,23284.0,27047.0,103600.0,10111.0,8.7,2016
De Witt County,Illinois,17,39,15686.0,16322.0,15.7,82.0,573.0,80.3,0.417,12.0,53510.0,15686.0,28294.0,16322.0,99500.0,55.0,7.6,2016
DeKalb County,Alabama,1,49,61858.0,70937.0,13.8,469.0,552.0,77.2,0.4438,979.0,38248.0,61858.0,18685.0,70937.0,99600.0,1082.0,8.7,2016
DeKalb County,Georgia,13,89,252162.0,723902.0,8.9,10855.0,1018.0,77.1,0.4916,3319.0,52623.0,252162.0,30517.0,723902.0,168100.0,392967.0,9.4,2016
DeKalb County,Illinois,17,37,87701.0,104458.0,9.9,1504.0,877.0,79.7,0.4311,66.0,56076.0,87701.0,25172.0,104458.0,166000.0,7187.0,19.5,2016
DeKalb County,Indiana,18,33,41184.0,42489.0,13.2,295.0,664.0,77.0,0.4212,36.0,50398.0,41184.0,25132.0,42489.0,113800.0,153.0,8.6,2016
DeKalb County,Missouri,29,63,10749.0,12706.0,11.6,81.0,507.0,88.0,0.4269,124.0,43538.0,10749.0,17584.0,12706.0,104600.0,1298.0,9.2,2016
DeKalb County,Tennessee,47,41,18108.0,19159.0,15.5,106.0,611.0,80.0,0.5403,55.0,37640.0,18108.0,25273.0,19159.0,128100.0,255.0,8.5,2016
DeSoto County,Florida,12,27,29041.0,35134.0,16.4,376.0,666.0,83.0,0.4287,95.0,35513.0,29041.0,16710.0,35134.0,82300.0,4590.0,11.3,2016
DeSoto County,Mississippi,28,33,120860.0,170890.0,10.5,1497.0,977.0,75.1,0.4002,233.0,60111.0,120860.0,27135.0,170890.0,155000.0,42384.0,9.1,2016
DeWitt County,Texas,48,123,14335.0,20660.0,15.6,111.0,694.0,79.6,0.5242,18.0,50582.0,14335.0,27370.0,20660.0,104300.0,2060.0,6.9,2016
Deaf Smith County,Texas,48,117,16540.0,19039.0,10.4,107.0,732.0,71.6,0.3976,102.0,47219.0,16540.0,19823.0,19039.0,87400.0,236.0,10.5,2016
Dearborn County,Indiana,18,29,48123.0,49552.0,14.1,385.0,737.0,79.2,0.4059,98.0,60834.0,48123.0,28471.0,49552.0,159800.0,417.0,8.8,2016
