County,State,State_FIPS,County_FIPS,total_population
Dunn County,Wisconsin,55,033,43365
Eau Claire County,Wisconsin,55,035,97381
Florence County,Wisconsin,55,037,4587
Fond du Lac County,Wisconsin,55,039,100919
Forest County,Wisconsin,55,041,9534
Grant County,Wisconsin,55,043,50716
Green County,Wisconsin,55,045,36448
Green Lake County,Wisconsin,55,047,19107
Iowa County,Wisconsin,55,049,23646
Iron County,Wisconsin,55,051,6075
Jackson County,Wisconsin,55,053,20284
Jefferson County,Wisconsin,55,055,82778
Juneau County,Wisconsin,55,057,26733
Kenosha County,Wisconsin,55,059,164328
Kewaunee County,Wisconsin,55,061,20642
La Crosse County,Wisconsin,55,063,112819
Lafayette County,Wisconsin,55,065,16775
Langlade County,Wisconsin,55,067,20218
Lincoln County,Wisconsin,55,069,29075
Manitowoc County,Wisconsin,55,071,81678
Marathon County,Wisconsin,55,073,132644
Marinette County,Wisconsin,55,075,42019
Marquette County,Wisconsin,55,077,15421
Menominee County,Wisconsin,55,078,4251
Milwaukee County,Wisconsin,55,079,937616
Monroe County,Wisconsin,55,081,44053
Oconto County,Wisconsin,55,083,37737
Oneida County,Wisconsin,55,085,36379
Outagamie County,Wisconsin,55,087,174457
Ozaukee County,Wisconsin,55,089,85945
Pepin County,Wisconsin,55,091,7517
Pierce County,Wisconsin,55,093,40530
Polk County,Wisconsin,55,095,44310
Portage County,Wisconsin,55,097,69437
Price County,Wisconsin,55,099,14452
Racine County,Wisconsin,55,101,194736
Richland County,Wisconsin,55,103,18205
Rock County,Wisconsin,55,105,159964
Rusk County,Wisconsin,55,107,14855
Saint Croix County,Wisconsin,55,109,82636
Sauk County,Wisconsin,55,111,60957
Sawyer County,Wisconsin,55,113,16615
Shawano County,Wisconsin,55,115,41842
Sheboygan County,Wisconsin,55,117,115328
Taylor County,Wisconsin,55,119,20557
Trempealeau County,Wisconsin,55,121,28523
Vernon County,Wisconsin,55,123,29460
Vilas County,Wisconsin,55,125,21750
Walworth County,Wisconsin,55,127,101735
Washburn County,Wisconsin,55,129,16001
Washington County,Wisconsin,55,131,130206
Waukesha County,Wisconsin,55,133,386130
Waupaca County,Wisconsin,55,135,52533
Waushara County,Wisconsin,55,137,24631
Winnebago County,Wisconsin,55,139,165032
Wood County,Wisconsin,55,141,74601
Albany County,Wyoming,56,001,34926
Big Horn County,Wyoming,56,003,11448
Campbell County,Wyoming,56,005,43179
Carbon County,Wyoming,56,007,15624
Converse County,Wyoming,56,009,13404
Crook County,Wyoming,56,011,6761
Fremont County,Wyoming,56,013,38875
Goshen County,Wyoming,56,015,12844
Hot Springs County,Wyoming,56,017,4720
Johnson County,Wyoming,56,019,8307
Laramie County,Wyoming,56,021,89221
Lincoln County,Wyoming,56,023,17447
Natrona County,Wyoming,56,025,73520
Niobrara County,Wyoming,56,027,2430
Park County,Wyoming,56,029,27574
Platte County,Wyoming,56,031,8655
Sheridan County,Wyoming,56,033,28380
Sublette County,Wyoming,56,035,9322
Sweetwater County,Wyoming,56,037,42266
Teton County,Wyoming,56,039,20802
Uinta County,Wyoming,56,041,20537
Washakie County,Wyoming,56,043,8271
Weston County,Wyoming,56,045,7066
