County,State,State_FIPS,County_FIPS,total_population_for_poverty
Columbia County,Wisconsin,55,021,54719
Crawford County,Wisconsin,55,023,15972
Dane County,Wisconsin,55,025,469345
Dodge County,Wisconsin,55,027,82863
Door County,Wisconsin,55,029,27379
Douglas County,Wisconsin,55,031,42443
Dunn County,Wisconsin,55,033,40155
Eau Claire County,Wisconsin,55,035,93351
Florence County,Wisconsin,55,037,4460
Fond du Lac County,Wisconsin,55,039,97959
Forest County,Wisconsin,55,041,9196
Grant County,Wisconsin,55,043,47030
Green County,Wisconsin,55,045,36187
Green Lake County,Wisconsin,55,047,18844
Iowa County,Wisconsin,55,049,23400
Iron County,Wisconsin,55,051,5875
Jackson County,Wisconsin,55,053,18879
Jefferson County,Wisconsin,55,055,80599
Juneau County,Wisconsin,55,057,26278
Kenosha County,Wisconsin,55,059,161327
Kewaunee County,Wisconsin,55,061,20316
La Crosse County,Wisconsin,55,063,108543
Lafayette County,Wisconsin,55,065,16600
Langlade County,Wisconsin,55,067,19761
Lincoln County,Wisconsin,55,069,28208
Manitowoc County,Wisconsin,55,071,80202
Marathon County,Wisconsin,55,073,131602
Marinette County,Wisconsin,55,075,40709
Marquette County,Wisconsin,55,077,15275
Menominee County,Wisconsin,55,078,4193
Milwaukee County,Wisconsin,55,079,920674
Monroe County,Wisconsin,55,081,43696
Oconto County,Wisconsin,55,083,37245
Oneida County,Wisconsin,55,085,35323
Outagamie County,Wisconsin,55,087,172717
Ozaukee County,Wisconsin,55,089,85059
Pepin County,Wisconsin,55,091,7342
Pierce County,Wisconsin,55,093,38016
Polk County,Wisconsin,55,095,43668
Portage County,Wisconsin,55,097,66203
Price County,Wisconsin,55,099,13980
Racine County,Wisconsin,55,101,189521
Richland County,Wisconsin,55,103,17860
Rock County,Wisconsin,55,105,156689
Rusk County,Wisconsin,55,107,14431
Saint Croix County,Wisconsin,55,109,82645
Sauk County,Wisconsin,55,111,60616
Sawyer County,Wisconsin,55,113,16272
Shawano County,Wisconsin,55,115,40925
Sheboygan County,Wisconsin,55,117,111680
Taylor County,Wisconsin,55,119,20328
Trempealeau County,Wisconsin,55,121,28038
Vernon County,Wisconsin,55,123,29222
Vilas County,Wisconsin,55,125,21352
Walworth County,Wisconsin,55,127,99230
Washburn County,Wisconsin,55,129,15617
Washington County,Wisconsin,55,131,129996
Waukesha County,Wisconsin,55,133,383163
Waupaca County,Wisconsin,55,135,50749
Waushara County,Wisconsin,55,137,23277
Winnebago County,Wisconsin,55,139,156779
Wood County,Wisconsin,55,141,73576
Albany County,Wyoming,56,001,32882
Big Horn County,Wyoming,56,003,11354
Campbell County,Wyoming,56,005,43912
Carbon County,Wyoming,56,007,14558
Converse County,Wyoming,56,009,13489
Crook County,Wyoming,56,011,6836
Fremont County,Wyoming,56,013,38674
Goshen County,Wyoming,56,015,12415
Hot Springs County,Wyoming,56,017,4569
Johnson County,Wyoming,56,019,8361
Laramie County,Wyoming,56,021,88721
Lincoln County,Wyoming,56,023,17672
Natrona County,Wyoming,56,025,73077
Niobrara County,Wyoming,56,027,2254
Park County,Wyoming,56,029,27229
Platte County,Wyoming,56,031,8577
Sheridan County,Wyoming,56,033,28016
Sublette County,Wyoming,56,035,9698
Sweetwater County,Wyoming,56,037,42454
Teton County,Wyoming,56,039,21022
Uinta County,Wyoming,56,041,20548
Washakie County,Wyoming,56,043,8208
Weston County,Wyoming,56,045,6770
