County,State,State_FIPS,County_FIPS,age_15_to_44_percentage,median_gross_rent,age_60_and_over,total_population,white_population,housing_cost_burden,median_household_income,gini_index,native_american_population,total_population_race,black_population,age_18_and_under_percentage,median_home_value,per_capita_income,asian_population
Lake of the Woods County,Minnesota,27,77,,,,,,,,0.3601,,,,,,,
Le Sueur County,Minnesota,27,79,,,,,,,,0.396,,,,,,,
Lincoln County,Minnesota,27,81,,,,,,,,0.4317,,,,,,,
Lyon County,Minnesota,27,83,,,,,,,,0.4546,,,,,,,
McLeod County,Minnesota,27,85,,,,,,,,0.3931,,,,,,,
Mahnomen County,Minnesota,27,87,,,,,,,,0.442,,,,,,,
Marshall County,Minnesota,27,89,,,,,,,,0.3914,,,,,,,
Martin County,Minnesota,27,91,,,,,,,,0.4296,,,,,,,
Meeker County,Minnesota,27,93,,,,,,,,0.4174,,,,,,,
Mille Lacs County,Minnesota,27,95,,,,,,,,0.4013,,,,,,,
Morrison County,Minnesota,27,97,,,,,,,,0.413,,,,,,,
Mower County,Minnesota,27,99,,,,,,,,0.4465,,,,,,,
Murray County,Minnesota,27,101,,,,,,,,0.4238,,,,,,,
Nicollet County,Minnesota,27,103,,,,,,,,0.409,,,,,,,
Nobles County,Minnesota,27,105,,,,,,,,0.4279,,,,,,,
Norman County,Minnesota,27,107,,,,,,,,0.4207,,,,,,,
Olmsted County,Minnesota,27,109,,,,,,,,0.4442,,,,,,,
Otter Tail County,Minnesota,27,111,,,,,,,,0.4303,,,,,,,
Pennington County,Minnesota,27,113,,,,,,,,0.4157,,,,,,,
Pine County,Minnesota,27,115,,,,,,,,0.4168,,,,,,,
Pipestone County,Minnesota,27,117,,,,,,,,0.4638,,,,,,,
Polk County,Minnesota,27,119,,,,,,,,0.4242,,,,,,,
Pope County,Minnesota,27,121,,,,,,,,0.4309,,,,,,,
Ramsey County,Minnesota,27,123,,,,,,,,0.4609,,,,,,,
Red Lake County,Minnesota,27,125,,,,,,,,0.4036,,,,,,,
Redwood County,Minnesota,27,127,,,,,,,,0.424,,,,,,,
Renville County,Minnesota,27,129,,,,,,,,0.4434,,,,,,,
Rice County,Minnesota,27,131,,,,,,,,0.4282,,,,,,,
Rock County,Minnesota,27,133,,,,,,,,0.4269,,,,,,,
Roseau County,Minnesota,27,135,,,,,,,,0.4124,,,,,,,
Saint Louis County,Minnesota,27,137,,,,,,,,0.4485,,,,,,,
Scott County,Minnesota,27,139,,,,,,,,0.3888,,,,,,,
Sherburne County,Minnesota,27,141,,,,,,,,0.3739,,,,,,,
Sibley County,Minnesota,27,143,,,,,,,,0.3965,,,,,,,
Stearns County,Minnesota,27,145,,,,,,,,0.4248,,,,,,,
Steele County,Minnesota,27,147,,,,,,,,0.4144,,,,,,,
Stevens County,Minnesota,27,149,,,,,,,,0.4456,,,,,,,
Swift County,Minnesota,27,151,,,,,,,,0.4115,,,,,,,
Todd County,Minnesota,27,153,,,,,,,,0.4218,,,,,,,
Traverse County,Minnesota,27,155,,,,,,,,0.4428,,,,,,,
Wabasha County,Minnesota,27,157,,,,,,,,0.4261,,,,,,,
Wadena County,Minnesota,27,159,,,,,,,,0.4423,,,,,,,
Waseca County,Minnesota,27,161,,,,,,,,0.4066,,,,,,,
Washington County,Minnesota,27,163,,,,,,,,0.4133,,,,,,,
Watonwan County,Minnesota,27,165,,,,,,,,0.4217,,,,,,,
Wilkin County,Minnesota,27,167,,,,,,,,0.4093,,,,,,,
Winona County,Minnesota,27,169,,,,,,,,0.4297,,,,,,,
Wright County,Minnesota,27,171,,,,,,,,0.3723,,,,,,,
Yellow Medicine County,Minnesota,27,173,,,,,,,,0.4096,,,,,,,
Adams County,Mississippi,28,1,,,,,,,,0.5156,,,,,,,
Alcorn County,Mississippi,28,3,,,,,,,,0.4459,,,,,,,
Amite County,Mississippi,28,5,,,,,,,,0.4577,,,,,,,
Attala County,Mississippi,28,7,,,,,,,,0.5136,,,,,,,
Benton County,Mississippi,28,9,,,,,,,,0.4903,,,,,,,
Bolivar County,Mississippi,28,11,,,,,,,,0.4938,,,,,,,
Calhoun County,Mississippi,28,13,,,,,,,,0.4536,,,,,,,
Carroll County,Mississippi,28,15,,,,,,,,0.481,,,,,,,
Chickasaw County,Mississippi,28,17,,,,,,,,0.4866,,,,,,,
Choctaw County,Mississippi,28,19,,,,,,,,0.4435,,,,,,,
Claiborne County,Mississippi,28,21,,,,,,,,0.5062,,,,,,,
Clarke County,Mississippi,28,23,,,,,,,,0.4508,,,,,,,
Clay County,Mississippi,28,25,,,,,,,,0.4874,,,,,,,
Coahoma County,Mississippi,28,27,,,,,,,,0.4921,,,,,,,
Copiah County,Mississippi,28,29,,,,,,,,0.4898,,,,,,,
Covington County,Mississippi,28,31,,,,,,,,0.4442,,,,,,,
DeSoto County,Mississippi,28,33,,,,,,,,0.3926,,,,,,,
Forrest County,Mississippi,28,35,,,,,,,,0.5017,,,,,,,
Franklin County,Mississippi,28,37,,,,,,,,0.4608,,,,,,,
George County,Mississippi,28,39,,,,,,,,0.4595,,,,,,,
Greene County,Mississippi,28,41,,,,,,,,0.437,,,,,,,
Grenada County,Mississippi,28,43,,,,,,,,0.5019,,,,,,,
Hancock County,Mississippi,28,45,,,,,,,,0.4418,,,,,,,
Harrison County,Mississippi,28,47,,,,,,,,0.4486,,,,,,,
Hinds County,Mississippi,28,49,,,,,,,,0.4917,,,,,,,
Holmes County,Mississippi,28,51,,,,,,,,0.5395,,,,,,,
Humphreys County,Mississippi,28,53,,,,,,,,0.519,,,,,,,
Issaquena County,Mississippi,28,55,,,,,,,,0.4807,,,,,,,
Itawamba County,Mississippi,28,57,,,,,,,,0.4643,,,,,,,
Jackson County,Mississippi,28,59,,,,,,,,0.4554,,,,,,,
Jasper County,Mississippi,28,61,,,,,,,,0.4785,,,,,,,
Jefferson County,Mississippi,28,63,,,,,,,,0.4998,,,,,,,
Jefferson Davis County,Mississippi,28,65,,,,,,,,0.484,,,,,,,
Jones County,Mississippi,28,67,,,,,,,,0.4907,,,,,,,
Kemper County,Mississippi,28,69,,,,,,,,0.4505,,,,,,,
Lafayette County,Mississippi,28,71,,,,,,,,0.5245,,,,,,,
Lamar County,Mississippi,28,73,,,,,,,,0.4609,,,,,,,
Lauderdale County,Mississippi,28,75,,,,,,,,0.4842,,,,,,,
Lawrence County,Mississippi,28,77,,,,,,,,0.4821,,,,,,,
Leake County,Mississippi,28,79,,,,,,,,0.4735,,,,,,,
Lee County,Mississippi,28,81,,,,,,,,0.4581,,,,,,,
Leflore County,Mississippi,28,83,,,,,,,,0.5325,,,,,,,
Lincoln County,Mississippi,28,85,,,,,,,,0.4567,,,,,,,
Lowndes County,Mississippi,28,87,,,,,,,,0.4619,,,,,,,
Madison County,Mississippi,28,89,,,,,,,,0.4884,,,,,,,
Marion County,Mississippi,28,91,,,,,,,,0.5155,,,,,,,
Marshall County,Mississippi,28,93,,,,,,,,0.4415,,,,,,,
Monroe County,Mississippi,28,95,,,,,,,,0.4392,,,,,,,
Montgomery County,Mississippi,28,97,,,,,,,,0.4799,,,,,,,
Neshoba County,Mississippi,28,99,,,,,,,,0.4623,,,,,,,
Newton County,Mississippi,28,101,,,,,,,,0.4791,,,,,,,
Noxubee County,Mississippi,28,103,,,,,,,,0.4618,,,,,,,
Oktibbeha County,Mississippi,28,105,,,,,,,,0.5472,,,,,,,
Panola County,Mississippi,28,107,,,,,,,,0.4655,,,,,,,
Pearl River County,Mississippi,28,109,,,,,,,,0.4267,,,,,,,
Perry County,Mississippi,28,111,,,,,,,,0.45,,,,,,,
Pike County,Mississippi,28,113,,,,,,,,0.4855,,,,,,,
Pontotoc County,Mississippi,28,115,,,,,,,,0.43,,,,,,,
Prentiss County,Mississippi,28,117,,,,,,,,0.4504,,,,,,,
Quitman County,Mississippi,28,119,,,,,,,,0.4775,,,,,,,
Rankin County,Mississippi,28,121,,,,,,,,0.4184,,,,,,,
Scott County,Mississippi,28,123,,,,,,,,0.4735,,,,,,,
Sharkey County,Mississippi,28,125,,,,,,,,0.4307,,,,,,,
Simpson County,Mississippi,28,127,,,,,,,,0.4678,,,,,,,
Smith County,Mississippi,28,129,,,,,,,,0.5149,,,,,,,
Stone County,Mississippi,28,131,,,,,,,,0.4048,,,,,,,
Sunflower County,Mississippi,28,133,,,,,,,,0.4971,,,,,,,
Tallahatchie County,Mississippi,28,135,,,,,,,,0.4529,,,,,,,
Tate County,Mississippi,28,137,,,,,,,,0.4634,,,,,,,
Tippah County,Mississippi,28,139,,,,,,,,0.4773,,,,,,,
Tishomingo County,Mississippi,28,141,,,,,,,,0.426,,,,,,,
Tunica County,Mississippi,28,143,,,,,,,,0.4813,,,,,,,
Union County,Mississippi,28,145,,,,,,,,0.4525,,,,,,,
Walthall County,Mississippi,28,147,,,,,,,,0.5061,,,,,,,
Warren County,Mississippi,28,149,,,,,,,,0.4731,,,,,,,
Washington County,Mississippi,28,151,,,,,,,,0.5146,,,,,,,
Wayne County,Mississippi,28,153,,,,,,,,0.4945,,,,,,,
Webster County,Mississippi,28,155,,,,,,,,0.4783,,,,,,,
Wilkinson County,Mississippi,28,157,,,,,,,,0.4734,,,,,,,
Winston County,Mississippi,28,159,,,,,,,,0.4796,,,,,,,
Yalobusha County,Mississippi,28,161,,,,,,,,0.4494,,,,,,,
Yazoo County,Mississippi,28,163,,,,,,,,0.4981,,,,,,,
Adair County,Missouri,29,1,,,,,,,,0.4941,,,,,,,
Andrew County,Missouri,29,3,,,,,,,,0.4215,,,,,,,
Atchison County,Missouri,29,5,,,,,,,,0.4314,,,,,,,
Audrain County,Missouri,29,7,,,,,,,,0.4134,,,,,,,
Barry County,Missouri,29,9,,,,,,,,0.4029,,,,,,,
Barton County,Missouri,29,11,,,,,,,,0.4521,,,,,,,
Bates County,Missouri,29,13,,,,,,,,0.4263,,,,,,,
Benton County,Missouri,29,15,,,,,,,,0.4298,,,,,,,
Bollinger County,Missouri,29,17,,,,,,,,0.4493,,,,,,,
Boone County,Missouri,29,19,,,,,,,,0.4826,,,,,,,
Buchanan County,Missouri,29,21,,,,,,,,0.4274,,,,,,,
Butler County,Missouri,29,23,,,,,,,,0.4494,,,,,,,
Caldwell County,Missouri,29,25,,,,,,,,0.4221,,,,,,,
Callaway County,Missouri,29,27,,,,,,,,0.4156,,,,,,,
Camden County,Missouri,29,29,,,,,,,,0.4436,,,,,,,
Cape Girardeau County,Missouri,29,31,,,,,,,,0.4592,,,,,,,
Carroll County,Missouri,29,33,,,,,,,,0.447,,,,,,,
Carter County,Missouri,29,35,,,,,,,,0.4997,,,,,,,
Cass County,Missouri,29,37,,,,,,,,0.4043,,,,,,,
Cedar County,Missouri,29,39,,,,,,,,0.4523,,,,,,,
Chariton County,Missouri,29,41,,,,,,,,0.4341,,,,,,,
Christian County,Missouri,29,43,,,,,,,,0.4019,,,,,,,
Clark County,Missouri,29,45,,,,,,,,0.4074,,,,,,,
Clay County,Missouri,29,47,,,,,,,,0.4022,,,,,,,
Clinton County,Missouri,29,49,,,,,,,,0.3829,,,,,,,
Cole County,Missouri,29,51,,,,,,,,0.4175,,,,,,,
Cooper County,Missouri,29,53,,,,,,,,0.4383,,,,,,,
Crawford County,Missouri,29,55,,,,,,,,0.4435,,,,,,,
Dade County,Missouri,29,57,,,,,,,,0.4309,,,,,,,
Dallas County,Missouri,29,59,,,,,,,,0.3961,,,,,,,
Daviess County,Missouri,29,61,,,,,,,,0.398,,,,,,,
DeKalb County,Missouri,29,63,,,,,,,,0.4299,,,,,,,
Dent County,Missouri,29,65,,,,,,,,0.4707,,,,,,,
Douglas County,Missouri,29,67,,,,,,,,0.4408,,,,,,,
Dunklin County,Missouri,29,69,,,,,,,,0.4735,,,,,,,
Franklin County,Missouri,29,71,,,,,,,,0.4301,,,,,,,
Gasconade County,Missouri,29,73,,,,,,,,0.433,,,,,,,
Gentry County,Missouri,29,75,,,,,,,,0.4154,,,,,,,
Greene County,Missouri,29,77,,,,,,,,0.4584,,,,,,,
Grundy County,Missouri,29,79,,,,,,,,0.436,,,,,,,
Harrison County,Missouri,29,81,,,,,,,,0.4101,,,,,,,
Henry County,Missouri,29,83,,,,,,,,0.4508,,,,,,,
Hickory County,Missouri,29,85,,,,,,,,0.416,,,,,,,
Holt County,Missouri,29,87,,,,,,,,0.4286,,,,,,,
Howard County,Missouri,29,89,,,,,,,,0.4371,,,,,,,
Howell County,Missouri,29,91,,,,,,,,0.4671,,,,,,,
Iron County,Missouri,29,93,,,,,,,,0.4462,,,,,,,
Jackson County,Missouri,29,95,,,,,,,,0.4678,,,,,,,
Jasper County,Missouri,29,97,,,,,,,,0.4501,,,,,,,
Jefferson County,Missouri,29,99,,,,,,,,0.3879,,,,,,,
Johnson County,Missouri,29,101,,,,,,,,0.4139,,,,,,,
Knox County,Missouri,29,103,,,,,,,,0.4715,,,,,,,
Laclede County,Missouri,29,105,,,,,,,,0.4239,,,,,,,
Lafayette County,Missouri,29,107,,,,,,,,0.3929,,,,,,,
Lawrence County,Missouri,29,109,,,,,,,,0.4149,,,,,,,
Lewis County,Missouri,29,111,,,,,,,,0.3955,,,,,,,
Lincoln County,Missouri,29,113,,,,,,,,0.385,,,,,,,
Linn County,Missouri,29,115,,,,,,,,0.4211,,,,,,,
Livingston County,Missouri,29,117,,,,,,,,0.4563,,,,,,,
McDonald County,Missouri,29,119,,,,,,,,0.4312,,,,,,,
Macon County,Missouri,29,121,,,,,,,,0.4164,,,,,,,
Madison County,Missouri,29,123,,,,,,,,0.4035,,,,,,,
Maries County,Missouri,29,125,,,,,,,,0.4132,,,,,,,
Marion County,Missouri,29,127,,,,,,,,0.4387,,,,,,,
Mercer County,Missouri,29,129,,,,,,,,0.4051,,,,,,,
Miller County,Missouri,29,131,,,,,,,,0.4553,,,,,,,
Mississippi County,Missouri,29,133,,,,,,,,0.4862,,,,,,,
Moniteau County,Missouri,29,135,,,,,,,,0.4057,,,,,,,
Monroe County,Missouri,29,137,,,,,,,,0.3655,,,,,,,
Montgomery County,Missouri,29,139,,,,,,,,0.4286,,,,,,,
Morgan County,Missouri,29,141,,,,,,,,0.4453,,,,,,,
New Madrid County,Missouri,29,143,,,,,,,,0.4717,,,,,,,
Newton County,Missouri,29,145,,,,,,,,0.4587,,,,,,,
Nodaway County,Missouri,29,147,,,,,,,,0.4522,,,,,,,
Oregon County,Missouri,29,149,,,,,,,,0.4464,,,,,,,
Osage County,Missouri,29,151,,,,,,,,0.3725,,,,,,,
Ozark County,Missouri,29,153,,,,,,,,0.4078,,,,,,,
Pemiscot County,Missouri,29,155,,,,,,,,0.4688,,,,,,,
Perry County,Missouri,29,157,,,,,,,,0.3861,,,,,,,
Pettis County,Missouri,29,159,,,,,,,,0.4344,,,,,,,
Phelps County,Missouri,29,161,,,,,,,,0.4562,,,,,,,
Pike County,Missouri,29,163,,,,,,,,0.4127,,,,,,,
Platte County,Missouri,29,165,,,,,,,,0.4298,,,,,,,
Polk County,Missouri,29,167,,,,,,,,0.4187,,,,,,,
Pulaski County,Missouri,29,169,,,,,,,,0.3781,,,,,,,
Putnam County,Missouri,29,171,,,,,,,,0.4319,,,,,,,
Ralls County,Missouri,29,173,,,,,,,,0.3797,,,,,,,
Randolph County,Missouri,29,175,,,,,,,,0.4399,,,,,,,
Ray County,Missouri,29,177,,,,,,,,0.3998,,,,,,,
Reynolds County,Missouri,29,179,,,,,,,,0.4534,,,,,,,
Ripley County,Missouri,29,181,,,,,,,,0.4068,,,,,,,
Saint Charles County,Missouri,29,183,,,,,,,,0.392,,,,,,,
Saint Clair County,Missouri,29,185,,,,,,,,0.448,,,,,,,
Sainte Genevieve County,Missouri,29,186,,,,,,,,0.408,,,,,,,
Saint Francois County,Missouri,29,187,,,,,,,,0.4286,,,,,,,
Saint Louis County,Missouri,29,189,,,,,,,,0.4877,,,,,,,
Saline County,Missouri,29,195,,,,,,,,0.4226,,,,,,,
Schuyler County,Missouri,29,197,,,,,,,,0.4449,,,,,,,
Scotland County,Missouri,29,199,,,,,,,,0.4668,,,,,,,
Scott County,Missouri,29,201,,,,,,,,0.438,,,,,,,
Shannon County,Missouri,29,203,,,,,,,,0.4552,,,,,,,
Shelby County,Missouri,29,205,,,,,,,,0.4221,,,,,,,
Stoddard County,Missouri,29,207,,,,,,,,0.4424,,,,,,,
Stone County,Missouri,29,209,,,,,,,,0.4237,,,,,,,
Sullivan County,Missouri,29,211,,,,,,,,0.4078,,,,,,,
Taney County,Missouri,29,213,,,,,,,,0.4392,,,,,,,
Texas County,Missouri,29,215,,,,,,,,0.4506,,,,,,,
Vernon County,Missouri,29,217,,,,,,,,0.4178,,,,,,,
Warren County,Missouri,29,219,,,,,,,,0.4146,,,,,,,
Washington County,Missouri,29,221,,,,,,,,0.4419,,,,,,,
Wayne County,Missouri,29,223,,,,,,,,0.4424,,,,,,,
Webster County,Missouri,29,225,,,,,,,,0.4178,,,,,,,
Worth County,Missouri,29,227,,,,,,,,0.411,,,,,,,
Wright County,Missouri,29,229,,,,,,,,0.4987,,,,,,,
Saint Louis City,Missouri,29,510,,,,,,,,0.5073,,,,,,,
Beaverhead County,Montana,30,1,,,,,,,,0.4805,,,,,,,
Big Horn County,Montana,30,3,,,,,,,,0.4439,,,,,,,
Blaine County,Montana,30,5,,,,,,,,0.4389,,,,,,,
Broadwater County,Montana,30,7,,,,,,,,0.4272,,,,,,,
Carbon County,Montana,30,9,,,,,,,,0.4231,,,,,,,
Carter County,Montana,30,11,,,,,,,,0.4874,,,,,,,
Cascade County,Montana,30,13,,,,,,,,0.4515,,,,,,,
Chouteau County,Montana,30,15,,,,,,,,0.452,,,,,,,
Custer County,Montana,30,17,,,,,,,,0.4352,,,,,,,
Daniels County,Montana,30,19,,,,,,,,0.461,,,,,,,
Dawson County,Montana,30,21,,,,,,,,0.4145,,,,,,,
Deer Lodge County,Montana,30,23,,,,,,,,0.4543,,,,,,,
Fallon County,Montana,30,25,,,,,,,,0.4858,,,,,,,
Fergus County,Montana,30,27,,,,,,,,0.4462,,,,,,,
Flathead County,Montana,30,29,,,,,,,,0.4531,,,,,,,
Gallatin County,Montana,30,31,,,,,,,,0.4551,,,,,,,
Garfield County,Montana,30,33,,,,,,,,0.4671,,,,,,,
Glacier County,Montana,30,35,,,,,,,,0.5198,,,,,,,
Granite County,Montana,30,39,,,,,,,,0.4216,,,,,,,
Hill County,Montana,30,41,,,,,,,,0.4161,,,,,,,
Jefferson County,Montana,30,43,,,,,,,,0.4154,,,,,,,
Judith Basin County,Montana,30,45,,,,,,,,0.4397,,,,,,,
Lake County,Montana,30,47,,,,,,,,0.4722,,,,,,,
Lewis and Clark County,Montana,30,49,,,,,,,,0.3986,,,,,,,
Liberty County,Montana,30,51,,,,,,,,0.474,,,,,,,
Lincoln County,Montana,30,53,,,,,,,,0.4681,,,,,,,
McCone County,Montana,30,55,,,,,,,,0.4562,,,,,,,
Madison County,Montana,30,57,,,,,,,,0.4537,,,,,,,
Meagher County,Montana,30,59,,,,,,,,0.368,,,,,,,
Mineral County,Montana,30,61,,,,,,,,0.4411,,,,,,,
Missoula County,Montana,30,63,,,,,,,,0.4586,,,,,,,
Musselshell County,Montana,30,65,,,,,,,,0.4432,,,,,,,
Phillips County,Montana,30,71,,,,,,,,0.4441,,,,,,,
Pondera County,Montana,30,73,,,,,,,,0.461,,,,,,,
Powder River County,Montana,30,75,,,,,,,,0.4309,,,,,,,
Powell County,Montana,30,77,,,,,,,,0.4304,,,,,,,
Prairie County,Montana,30,79,,,,,,,,0.4042,,,,,,,
Ravalli County,Montana,30,81,,,,,,,,0.4292,,,,,,,
Richland County,Montana,30,83,,,,,,,,0.4603,,,,,,,
Roosevelt County,Montana,30,85,,,,,,,,0.4883,,,,,,,
Rosebud County,Montana,30,87,,,,,,,,0.4245,,,,,,,
Sanders County,Montana,30,89,,,,,,,,0.4255,,,,,,,
Sheridan County,Montana,30,91,,,,,,,,0.4624,,,,,,,
Silver Bow County,Montana,30,93,,,,,,,,0.4765,,,,,,,
Stillwater County,Montana,30,95,,,,,,,,0.4043,,,,,,,
Sweet Grass County,Montana,30,97,,,,,,,,0.4514,,,,,,,
Teton County,Montana,30,99,,,,,,,,0.414,,,,,,,
Toole County,Montana,30,101,,,,,,,,0.4218,,,,,,,
Valley County,Montana,30,105,,,,,,,,0.4293,,,,,,,
Wheatland County,Montana,30,107,,,,,,,,0.4226,,,,,,,
Wibaux County,Montana,30,109,,,,,,,,0.4268,,,,,,,
Yellowstone County,Montana,30,111,,,,,,,,0.4613,,,,,,,
Park County,Montana,30,67,,,,,,,,0.4439,,,,,,,
Adams County,Nebraska,31,1,,,,,,,,0.4599,,,,,,,
Antelope County,Nebraska,31,3,,,,,,,,0.4602,,,,,,,
Boone County,Nebraska,31,11,,,,,,,,0.4529,,,,,,,
Box Butte County,Nebraska,31,13,,,,,,,,0.4078,,,,,,,
Boyd County,Nebraska,31,15,,,,,,,,0.4539,,,,,,,
Brown County,Nebraska,31,17,,,,,,,,0.4663,,,,,,,
Buffalo County,Nebraska,31,19,,,,,,,,0.4344,,,,,,,
Burt County,Nebraska,31,21,,,,,,,,0.4093,,,,,,,
Butler County,Nebraska,31,23,,,,,,,,0.4515,,,,,,,
Cass County,Nebraska,31,25,,,,,,,,0.4018,,,,,,,
Cedar County,Nebraska,31,27,,,,,,,,0.4382,,,,,,,
Chase County,Nebraska,31,29,,,,,,,,0.4537,,,,,,,
Cherry County,Nebraska,31,31,,,,,,,,0.3956,,,,,,,
Cheyenne County,Nebraska,31,33,,,,,,,,0.4017,,,,,,,
Clay County,Nebraska,31,35,,,,,,,,0.4089,,,,,,,
Colfax County,Nebraska,31,37,,,,,,,,0.4181,,,,,,,
Cuming County,Nebraska,31,39,,,,,,,,0.4132,,,,,,,
Custer County,Nebraska,31,41,,,,,,,,0.4871,,,,,,,
Dakota County,Nebraska,31,43,,,,,,,,0.4173,,,,,,,
Dawes County,Nebraska,31,45,,,,,,,,0.4501,,,,,,,
Dawson County,Nebraska,31,47,,,,,,,,0.402,,,,,,,
Deuel County,Nebraska,31,49,,,,,,,,0.4091,,,,,,,
Dixon County,Nebraska,31,51,,,,,,,,0.4014,,,,,,,
Dodge County,Nebraska,31,53,,,,,,,,0.4168,,,,,,,
Douglas County,Nebraska,31,55,,,,,,,,0.4681,,,,,,,
Dundy County,Nebraska,31,57,,,,,,,,0.4633,,,,,,,
Fillmore County,Nebraska,31,59,,,,,,,,0.4127,,,,,,,
Franklin County,Nebraska,31,61,,,,,,,,0.4412,,,,,,,
Frontier County,Nebraska,31,63,,,,,,,,0.4247,,,,,,,
Furnas County,Nebraska,31,65,,,,,,,,0.4169,,,,,,,
Gage County,Nebraska,31,67,,,,,,,,0.4203,,,,,,,
Garden County,Nebraska,31,69,,,,,,,,0.4681,,,,,,,
Garfield County,Nebraska,31,71,,,,,,,,0.3942,,,,,,,
Gosper County,Nebraska,31,73,,,,,,,,0.3593,,,,,,,
Greeley County,Nebraska,31,77,,,,,,,,0.4317,,,,,,,
Hall County,Nebraska,31,79,,,,,,,,0.4251,,,,,,,
Hamilton County,Nebraska,31,81,,,,,,,,0.4153,,,,,,,
Harlan County,Nebraska,31,83,,,,,,,,0.4225,,,,,,,
Hitchcock County,Nebraska,31,87,,,,,,,,0.4089,,,,,,,
Holt County,Nebraska,31,89,,,,,,,,0.4306,,,,,,,
Howard County,Nebraska,31,93,,,,,,,,0.4334,,,,,,,
Jefferson County,Nebraska,31,95,,,,,,,,0.4405,,,,,,,
Johnson County,Nebraska,31,97,,,,,,,,0.447,,,,,,,
Kearney County,Nebraska,31,99,,,,,,,,0.4046,,,,,,,
Keith County,Nebraska,31,101,,,,,,,,0.43,,,,,,,
Kimball County,Nebraska,31,105,,,,,,,,0.4499,,,,,,,
Knox County,Nebraska,31,107,,,,,,,,0.453,,,,,,,
Lancaster County,Nebraska,31,109,,,,,,,,0.4467,,,,,,,
Lincoln County,Nebraska,31,111,,,,,,,,0.4329,,,,,,,
Madison County,Nebraska,31,119,,,,,,,,0.4363,,,,,,,
Merrick County,Nebraska,31,121,,,,,,,,0.4202,,,,,,,
Morrill County,Nebraska,31,123,,,,,,,,0.4252,,,,,,,
Nance County,Nebraska,31,125,,,,,,,,0.4549,,,,,,,
Nemaha County,Nebraska,31,127,,,,,,,,0.4295,,,,,,,
Nuckolls County,Nebraska,31,129,,,,,,,,0.4097,,,,,,,
Otoe County,Nebraska,31,131,,,,,,,,0.3977,,,,,,,
Pawnee County,Nebraska,31,133,,,,,,,,0.4987,,,,,,,
Perkins County,Nebraska,31,135,,,,,,,,0.396,,,,,,,
Phelps County,Nebraska,31,137,,,,,,,,0.4267,,,,,,,
Pierce County,Nebraska,31,139,,,,,,,,0.3816,,,,,,,
Platte County,Nebraska,31,141,,,,,,,,0.3925,,,,,,,
Polk County,Nebraska,31,143,,,,,,,,0.4156,,,,,,,
Red Willow County,Nebraska,31,145,,,,,,,,0.4085,,,,,,,
Richardson County,Nebraska,31,147,,,,,,,,0.4293,,,,,,,
Rock County,Nebraska,31,149,,,,,,,,0.4463,,,,,,,
Saline County,Nebraska,31,151,,,,,,,,0.3999,,,,,,,
Sarpy County,Nebraska,31,153,,,,,,,,0.3785,,,,,,,
Saunders County,Nebraska,31,155,,,,,,,,0.4122,,,,,,,
Scotts Bluff County,Nebraska,31,157,,,,,,,,0.4467,,,,,,,
Seward County,Nebraska,31,159,,,,,,,,0.415,,,,,,,
Sheridan County,Nebraska,31,161,,,,,,,,0.4316,,,,,,,
Sherman County,Nebraska,31,163,,,,,,,,0.4195,,,,,,,
Sioux County,Nebraska,31,165,,,,,,,,0.4387,,,,,,,
Stanton County,Nebraska,31,167,,,,,,,,0.4365,,,,,,,
Thayer County,Nebraska,31,169,,,,,,,,0.4765,,,,,,,
Thurston County,Nebraska,31,173,,,,,,,,0.4835,,,,,,,
Valley County,Nebraska,31,175,,,,,,,,0.4353,,,,,,,
Washington County,Nebraska,31,177,,,,,,,,0.3994,,,,,,,
Wayne County,Nebraska,31,179,,,,,,,,0.4344,,,,,,,
Webster County,Nebraska,31,181,,,,,,,,0.4268,,,,,,,
York County,Nebraska,31,185,,,,,,,,0.4305,,,,,,,
Churchill County,Nevada,32,1,,,,,,,,0.4159,,,,,,,
Clark County,Nevada,32,3,,,,,,,,0.4516,,,,,,,
Douglas County,Nevada,32,5,,,,,,,,0.4415,,,,,,,
Elko County,Nevada,32,7,,,,,,,,0.3875,,,,,,,
Eureka County,Nevada,32,11,,,,,,,,0.3844,,,,,,,
Humboldt County,Nevada,32,13,,,,,,,,0.3844,,,,,,,
Lander County,Nevada,32,15,,,,,,,,0.3506,,,,,,,
Lincoln County,Nevada,32,17,,,,,,,,0.4993,,,,,,,
Lyon County,Nevada,32,19,,,,,,,,0.3937,,,,,,,
Mineral County,Nevada,32,21,,,,,,,,0.4221,,,,,,,
Nye County,Nevada,32,23,,,,,,,,0.4195,,,,,,,
Pershing County,Nevada,32,27,,,,,,,,0.387,,,,,,,
Storey County,Nevada,32,29,,,,,,,,0.3664,,,,,,,
Washoe County,Nevada,32,31,,,,,,,,0.4663,,,,,,,
White Pine County,Nevada,32,33,,,,,,,,0.4167,,,,,,,
Carson City,Nevada,32,510,,,,,,,,0.4487,,,,,,,
Belknap County,New Hampshire,33,1,,,,,,,,0.4312,,,,,,,
Carroll County,New Hampshire,33,3,,,,,,,,0.4558,,,,,,,
Cheshire County,New Hampshire,33,5,,,,,,,,0.4445,,,,,,,
Coos County,New Hampshire,33,7,,,,,,,,0.4343,,,,,,,
Grafton County,New Hampshire,33,9,,,,,,,,0.4689,,,,,,,
Hillsborough County,New Hampshire,33,11,,,,,,,,0.4292,,,,,,,
Merrimack County,New Hampshire,33,13,,,,,,,,0.4163,,,,,,,
