County,State,State_FIPS,County_FIPS,median_gross_rent,age_15_to_44_percentage,white_population,total_population,age_60_and_over,housing_cost_burden,median_household_income,gini_index,native_american_population,total_population_race,median_home_value,black_population,age_18_and_under_percentage,asian_population,per_capita_income
Pembina County,North Dakota,38,67,,,,,,,,,,7266.0,,,,,
Pierce County,North Dakota,38,69,,,,,,,,,,4402.0,,,,,
Ramsey County,North Dakota,38,71,,,,,,,,,,11522.0,,,,,
Ransom County,North Dakota,38,73,,,,,,,,,,5452.0,,,,,
Renville County,North Dakota,38,75,,,,,,,,,,2546.0,,,,,
Richland County,North Dakota,38,77,,,,,,,,,,16307.0,,,,,
Rolette County,North Dakota,38,79,,,,,,,,,,14341.0,,,,,
Sargent County,North Dakota,38,81,,,,,,,,,,3863.0,,,,,
Sheridan County,North Dakota,38,83,,,,,,,,,,1320.0,,,,,
Sioux County,North Dakota,38,85,,,,,,,,,,4317.0,,,,,
Stark County,North Dakota,38,89,,,,,,,,,,27038.0,,,,,
Steele County,North Dakota,38,91,,,,,,,,,,1982.0,,,,,
Stutsman County,North Dakota,38,93,,,,,,,,,,21056.0,,,,,
Towner County,North Dakota,38,95,,,,,,,,,,2292.0,,,,,
Traill County,North Dakota,38,97,,,,,,,,,,8106.0,,,,,
Walsh County,North Dakota,38,99,,,,,,,,,,11052.0,,,,,
Ward County,North Dakota,38,101,,,,,,,,,,65854.0,,,,,
Wells County,North Dakota,38,103,,,,,,,,,,4210.0,,,,,
Williams County,North Dakota,38,105,,,,,,,,,,27066.0,,,,,
Adams County,Ohio,39,1,,,,,,,,,,28342.0,,,,,
Allen County,Ohio,39,3,,,,,,,,,,105562.0,,,,,
Ashland County,Ohio,39,5,,,,,,,,,,53202.0,,,,,
Ashtabula County,Ohio,39,7,,,,,,,,,,100346.0,,,,,
Athens County,Ohio,39,9,,,,,,,,,,64840.0,,,,,
Auglaize County,Ohio,39,11,,,,,,,,,,45867.0,,,,,
Belmont County,Ohio,39,13,,,,,,,,,,69793.0,,,,,
Brown County,Ohio,39,15,,,,,,,,,,44464.0,,,,,
Butler County,Ohio,39,17,,,,,,,,,,371154.0,,,,,
Carroll County,Ohio,39,19,,,,,,,,,,28539.0,,,,,
Champaign County,Ohio,39,21,,,,,,,,,,39628.0,,,,,
Clark County,Ohio,39,23,,,,,,,,,,137303.0,,,,,
Clermont County,Ohio,39,25,,,,,,,,,,199450.0,,,,,
Clinton County,Ohio,39,27,,,,,,,,,,41871.0,,,,,
Columbiana County,Ohio,39,29,,,,,,,,,,106622.0,,,,,
Coshocton County,Ohio,39,31,,,,,,,,,,36768.0,,,,,
Crawford County,Ohio,39,33,,,,,,,,,,43036.0,,,,,
Cuyahoga County,Ohio,39,35,,,,,,,,,,1267513.0,,,,,
Darke County,Ohio,39,37,,,,,,,,,,52537.0,,,,,
Defiance County,Ohio,39,39,,,,,,,,,,38795.0,,,,,
Delaware County,Ohio,39,41,,,,,,,,,,181821.0,,,,,
Erie County,Ohio,39,43,,,,,,,,,,76416.0,,,,,
Fairfield County,Ohio,39,45,,,,,,,,,,148067.0,,,,,
Fayette County,Ohio,39,47,,,,,,,,,,28875.0,,,,,
Franklin County,Ohio,39,49,,,,,,,,,,1197592.0,,,,,
Fulton County,Ohio,39,51,,,,,,,,,,42541.0,,,,,
Gallia County,Ohio,39,53,,,,,,,,,,30763.0,,,,,
Geauga County,Ohio,39,55,,,,,,,,,,93819.0,,,,,
Greene County,Ohio,39,57,,,,,,,,,,163313.0,,,,,
Guernsey County,Ohio,39,59,,,,,,,,,,39794.0,,,,,
Hamilton County,Ohio,39,61,,,,,,,,,,803272.0,,,,,
Hancock County,Ohio,39,63,,,,,,,,,,75290.0,,,,,
Hardin County,Ohio,39,65,,,,,,,,,,31826.0,,,,,
Harrison County,Ohio,39,67,,,,,,,,,,15698.0,,,,,
Henry County,Ohio,39,69,,,,,,,,,,28074.0,,,,,
Highland County,Ohio,39,71,,,,,,,,,,43266.0,,,,,
Hocking County,Ohio,39,73,,,,,,,,,,29111.0,,,,,
Holmes County,Ohio,39,75,,,,,,,,,,43176.0,,,,,
Huron County,Ohio,39,77,,,,,,,,,,59186.0,,,,,
Jackson County,Ohio,39,79,,,,,,,,,,32952.0,,,,,
Jefferson County,Ohio,39,81,,,,,,,,,,68510.0,,,,,
Knox County,Ohio,39,83,,,,,,,,,,61063.0,,,,,
Lake County,Ohio,39,85,,,,,,,,,,229602.0,,,,,
Lawrence County,Ohio,39,87,,,,,,,,,,62100.0,,,,,
Licking County,Ohio,39,89,,,,,,,,,,167911.0,,,,,
Logan County,Ohio,39,91,,,,,,,,,,45564.0,,,,,
Lorain County,Ohio,39,93,,,,,,,,,,302465.0,,,,,
Lucas County,Ohio,39,95,,,,,,,,,,438167.0,,,,,
Madison County,Ohio,39,97,,,,,,,,,,43326.0,,,,,
Mahoning County,Ohio,39,99,,,,,,,,,,235809.0,,,,,
Marion County,Ohio,39,101,,,,,,,,,,66171.0,,,,,
Medina County,Ohio,39,103,,,,,,,,,,174091.0,,,,,
Meigs County,Ohio,39,105,,,,,,,,,,23564.0,,,,,
Mercer County,Ohio,39,107,,,,,,,,,,40789.0,,,,,
Miami County,Ohio,39,109,,,,,,,,,,103145.0,,,,,
Monroe County,Ohio,39,111,,,,,,,,,,14590.0,,,,,
Montgomery County,Ohio,39,113,,,,,,,,,,534801.0,,,,,
Morgan County,Ohio,39,115,,,,,,,,,,14977.0,,,,,
Morrow County,Ohio,39,117,,,,,,,,,,34991.0,,,,,
Muskingum County,Ohio,39,119,,,,,,,,,,85947.0,,,,,
Noble County,Ohio,39,121,,,,,,,,,,14561.0,,,,,
Ottawa County,Ohio,39,123,,,,,,,,,,41304.0,,,,,
Paulding County,Ohio,39,125,,,,,,,,,,19293.0,,,,,
Perry County,Ohio,39,127,,,,,,,,,,36000.0,,,,,
Pickaway County,Ohio,39,129,,,,,,,,,,56279.0,,,,,
Pike County,Ohio,39,131,,,,,,,,,,28504.0,,,,,
Portage County,Ohio,39,133,,,,,,,,,,161553.0,,,,,
Preble County,Ohio,39,135,,,,,,,,,,41887.0,,,,,
Putnam County,Ohio,39,137,,,,,,,,,,34256.0,,,,,
Richland County,Ohio,39,139,,,,,,,,,,122813.0,,,,,
Ross County,Ohio,39,141,,,,,,,,,,77552.0,,,,,
Sandusky County,Ohio,39,143,,,,,,,,,,60498.0,,,,,
Scioto County,Ohio,39,145,,,,,,,,,,78520.0,,,,,
Seneca County,Ohio,39,147,,,,,,,,,,56100.0,,,,,
Shelby County,Ohio,39,149,,,,,,,,,,49165.0,,,,,
Stark County,Ohio,39,151,,,,,,,,,,375090.0,,,,,
Summit County,Ohio,39,153,,,,,,,,,,541464.0,,,,,
Trumbull County,Ohio,39,155,,,,,,,,,,207596.0,,,,,
Tuscarawas County,Ohio,39,157,,,,,,,,,,92616.0,,,,,
Union County,Ohio,39,159,,,,,,,,,,53090.0,,,,,
Van Wert County,Ohio,39,161,,,,,,,,,,28612.0,,,,,
Vinton County,Ohio,39,163,,,,,,,,,,13319.0,,,,,
Warren County,Ohio,39,165,,,,,,,,,,217623.0,,,,,
Washington County,Ohio,39,167,,,,,,,,,,61473.0,,,,,
Wayne County,Ohio,39,169,,,,,,,,,,114978.0,,,,,
Williams County,Ohio,39,171,,,,,,,,,,37493.0,,,,,
Wood County,Ohio,39,173,,,,,,,,,,128139.0,,,,,
Wyandot County,Ohio,39,175,,,,,,,,,,22535.0,,,,,
Adair County,Oklahoma,40,1,,,,,,,,,,22380.0,,,,,
Alfalfa County,Oklahoma,40,3,,,,,,,,,,5703.0,,,,,
Atoka County,Oklahoma,40,5,,,,,,,,,,13958.0,,,,,
Beaver County,Oklahoma,40,7,,,,,,,,,,5581.0,,,,,
Beckham County,Oklahoma,40,9,,,,,,,,,,22941.0,,,,,
Blaine County,Oklahoma,40,11,,,,,,,,,,9832.0,,,,,
Bryan County,Oklahoma,40,13,,,,,,,,,,43595.0,,,,,
Caddo County,Oklahoma,40,15,,,,,,,,,,29551.0,,,,,
Canadian County,Oklahoma,40,17,,,,,,,,,,122832.0,,,,,
Carter County,Oklahoma,40,19,,,,,,,,,,48288.0,,,,,
Cherokee County,Oklahoma,40,21,,,,,,,,,,47860.0,,,,,
Choctaw County,Oklahoma,40,23,,,,,,,,,,15175.0,,,,,
Cimarron County,Oklahoma,40,25,,,,,,,,,,2390.0,,,,,
Cleveland County,Oklahoma,40,27,,,,,,,,,,264934.0,,,,,
Coal County,Oklahoma,40,29,,,,,,,,,,5877.0,,,,,
Comanche County,Oklahoma,40,31,,,,,,,,,,125647.0,,,,,
Cotton County,Oklahoma,40,33,,,,,,,,,,6157.0,,,,,
Craig County,Oklahoma,40,35,,,,,,,,,,14792.0,,,,,
Creek County,Oklahoma,40,37,,,,,,,,,,70607.0,,,,,
Custer County,Oklahoma,40,39,,,,,,,,,,28506.0,,,,,
Delaware County,Oklahoma,40,41,,,,,,,,,,41415.0,,,,,
Dewey County,Oklahoma,40,43,,,,,,,,,,4817.0,,,,,
Ellis County,Oklahoma,40,45,,,,,,,,,,4113.0,,,,,
Garfield County,Oklahoma,40,47,,,,,,,,,,61663.0,,,,,
Garvin County,Oklahoma,40,49,,,,,,,,,,27421.0,,,,,
Grady County,Oklahoma,40,51,,,,,,,,,,53161.0,,,,,
Grant County,Oklahoma,40,53,,,,,,,,,,4523.0,,,,,
Greer County,Oklahoma,40,55,,,,,,,,,,6144.0,,,,,
Harmon County,Oklahoma,40,57,,,,,,,,,,2883.0,,,,,
Harper County,Oklahoma,40,59,,,,,,,,,,3747.0,,,,,
Haskell County,Oklahoma,40,61,,,,,,,,,,12839.0,,,,,
Hughes County,Oklahoma,40,63,,,,,,,,,,13840.0,,,,,
Jackson County,Oklahoma,40,65,,,,,,,,,,26275.0,,,,,
Jefferson County,Oklahoma,40,67,,,,,,,,,,6377.0,,,,,
Johnston County,Oklahoma,40,69,,,,,,,,,,11043.0,,,,,
Kay County,Oklahoma,40,71,,,,,,,,,,45781.0,,,,,
Kingfisher County,Oklahoma,40,73,,,,,,,,,,15202.0,,,,,
Kiowa County,Oklahoma,40,75,,,,,,,,,,9379.0,,,,,
Latimer County,Oklahoma,40,77,,,,,,,,,,10921.0,,,,,
Le Flore County,Oklahoma,40,79,,,,,,,,,,50048.0,,,,,
Lincoln County,Oklahoma,40,81,,,,,,,,,,34366.0,,,,,
Logan County,Oklahoma,40,83,,,,,,,,,,43700.0,,,,,
Love County,Oklahoma,40,85,,,,,,,,,,9574.0,,,,,
McClain County,Oklahoma,40,87,,,,,,,,,,35860.0,,,,,
McCurtain County,Oklahoma,40,89,,,,,,,,,,33164.0,,,,,
McIntosh County,Oklahoma,40,91,,,,,,,,,,20334.0,,,,,
Major County,Oklahoma,40,93,,,,,,,,,,7639.0,,,,,
Marshall County,Oklahoma,40,95,,,,,,,,,,15964.0,,,,,
Mayes County,Oklahoma,40,97,,,,,,,,,,41084.0,,,,,
Murray County,Oklahoma,40,99,,,,,,,,,,13656.0,,,,,
Muskogee County,Oklahoma,40,101,,,,,,,,,,70519.0,,,,,
Noble County,Oklahoma,40,103,,,,,,,,,,11498.0,,,,,
Nowata County,Oklahoma,40,105,,,,,,,,,,10555.0,,,,,
Okfuskee County,Oklahoma,40,107,,,,,,,,,,12260.0,,,,,
Oklahoma County,Oklahoma,40,109,,,,,,,,,,743145.0,,,,,
Okmulgee County,Oklahoma,40,111,,,,,,,,,,39606.0,,,,,
Osage County,Oklahoma,40,113,,,,,,,,,,47937.0,,,,,
Ottawa County,Oklahoma,40,115,,,,,,,,,,32086.0,,,,,
Pawnee County,Oklahoma,40,117,,,,,,,,,,16566.0,,,,,
Payne County,Oklahoma,40,119,,,,,,,,,,78723.0,,,,,
Pittsburg County,Oklahoma,40,121,,,,,,,,,,45220.0,,,,,
Pontotoc County,Oklahoma,40,123,,,,,,,,,,37873.0,,,,,
Pottawatomie County,Oklahoma,40,125,,,,,,,,,,70700.0,,,,,
Pushmataha County,Oklahoma,40,127,,,,,,,,,,11315.0,,,,,
Roger Mills County,Oklahoma,40,129,,,,,,,,,,3743.0,,,,,
Rogers County,Oklahoma,40,131,,,,,,,,,,88444.0,,,,,
Seminole County,Oklahoma,40,133,,,,,,,,,,25460.0,,,,,
Sequoyah County,Oklahoma,40,135,,,,,,,,,,41720.0,,,,,
Stephens County,Oklahoma,40,137,,,,,,,,,,44900.0,,,,,
Texas County,Oklahoma,40,139,,,,,,,,,,21495.0,,,,,
Tillman County,Oklahoma,40,141,,,,,,,,,,7811.0,,,,,
Tulsa County,Oklahoma,40,143,,,,,,,,,,616128.0,,,,,
Wagoner County,Oklahoma,40,145,,,,,,,,,,74767.0,,,,,
Washington County,Oklahoma,40,147,,,,,,,,,,51564.0,,,,,
Washita County,Oklahoma,40,149,,,,,,,,,,11622.0,,,,,
Woods County,Oklahoma,40,151,,,,,,,,,,8958.0,,,,,
Woodward County,Oklahoma,40,153,,,,,,,,,,20697.0,,,,,
Baker County,Oregon,41,1,,,,,,,,,,16049.0,,,,,
Benton County,Oregon,41,3,,,,,,,,,,86034.0,,,,,
Clackamas County,Oregon,41,5,,,,,,,,,,384697.0,,,,,
Clatsop County,Oregon,41,7,,,,,,,,,,37236.0,,,,,
Columbia County,Oregon,41,9,,,,,,,,,,49325.0,,,,,
Coos County,Oregon,41,11,,,,,,,,,,62678.0,,,,,
Crook County,Oregon,41,13,,,,,,,,,,20798.0,,,,,
Curry County,Oregon,41,15,,,,,,,,,,22341.0,,,,,
Deschutes County,Oregon,41,17,,,,,,,,,,163141.0,,,,,
Douglas County,Oregon,41,19,,,,,,,,,,107156.0,,,,,
Gilliam County,Oregon,41,21,,,,,,,,,,1926.0,,,,,
Grant County,Oregon,41,23,,,,,,,,,,7325.0,,,,,
Harney County,Oregon,41,25,,,,,,,,,,7253.0,,,,,
Hood River County,Oregon,41,27,,,,,,,,,,22620.0,,,,,
Jackson County,Oregon,41,29,,,,,,,,,,206583.0,,,,,
Jefferson County,Oregon,41,31,,,,,,,,,,21830.0,,,,,
Josephine County,Oregon,41,33,,,,,,,,,,83021.0,,,,,
Klamath County,Oregon,41,35,,,,,,,,,,65985.0,,,,,
Lake County,Oregon,41,37,,,,,,,,,,7854.0,,,,,
Lane County,Oregon,41,39,,,,,,,,,,354764.0,,,,,
Lincoln County,Oregon,41,41,,,,,,,,,,46138.0,,,,,
Linn County,Oregon,41,43,,,,,,,,,,118270.0,,,,,
Malheur County,Oregon,41,45,,,,,,,,,,30740.0,,,,,
Marion County,Oregon,41,47,,,,,,,,,,320448.0,,,,,
Morrow County,Oregon,41,49,,,,,,,,,,11217.0,,,,,
Multnomah County,Oregon,41,51,,,,,,,,,,757371.0,,,,,
Polk County,Oregon,41,53,,,,,,,,,,76464.0,,,,,
Sherman County,Oregon,41,55,,,,,,,,,,1790.0,,,,,
Tillamook County,Oregon,41,57,,,,,,,,,,25334.0,,,,,
Umatilla County,Oregon,41,59,,,,,,,,,,76645.0,,,,,
Union County,Oregon,41,61,,,,,,,,,,25736.0,,,,,
Wallowa County,Oregon,41,63,,,,,,,,,,6893.0,,,,,
Wasco County,Oregon,41,65,,,,,,,,,,25387.0,,,,,
Washington County,Oregon,41,67,,,,,,,,,,547451.0,,,,,
Wheeler County,Oregon,41,69,,,,,,,,,,1357.0,,,,,
Yamhill County,Oregon,41,71,,,,,,,,,,100486.0,,,,,
Adams County,Pennsylvania,42,1,,,,,,,,,,101566.0,,,,,
Allegheny County,Pennsylvania,42,3,,,,,,,,,,1229172.0,,,,,
Armstrong County,Pennsylvania,42,5,,,,,,,,,,68343.0,,,,,
Beaver County,Pennsylvania,42,7,,,,,,,,,,170124.0,,,,,
Bedford County,Pennsylvania,42,9,,,,,,,,,,49332.0,,,,,
Berks County,Pennsylvania,42,11,,,,,,,,,,413016.0,,,,,
Blair County,Pennsylvania,42,13,,,,,,,,,,126708.0,,,,,
Bradford County,Pennsylvania,42,15,,,,,,,,,,62510.0,,,,,
Bucks County,Pennsylvania,42,17,,,,,,,,,,626205.0,,,,,
Butler County,Pennsylvania,42,19,,,,,,,,,,185034.0,,,,,
Cambria County,Pennsylvania,42,21,,,,,,,,,,140835.0,,,,,
Cameron County,Pennsylvania,42,23,,,,,,,,,,4939.0,,,,,
Carbon County,Pennsylvania,42,25,,,,,,,,,,64874.0,,,,,
Centre County,Pennsylvania,42,27,,,,,,,,,,156240.0,,,,,
Chester County,Pennsylvania,42,29,,,,,,,,,,506422.0,,,,,
Clarion County,Pennsylvania,42,31,,,,,,,,,,39437.0,,,,,
Clearfield County,Pennsylvania,42,33,,,,,,,,,,81472.0,,,,,
Clinton County,Pennsylvania,42,35,,,,,,,,,,39611.0,,,,,
Columbia County,Pennsylvania,42,37,,,,,,,,,,67089.0,,,,,
Crawford County,Pennsylvania,42,39,,,,,,,,,,87801.0,,,,,
Cumberland County,Pennsylvania,42,41,,,,,,,,,,239420.0,,,,,
Dauphin County,Pennsylvania,42,43,,,,,,,,,,269946.0,,,,,
Delaware County,Pennsylvania,42,45,,,,,,,,,,560775.0,,,,,
Elk County,Pennsylvania,42,47,,,,,,,,,,31584.0,,,,,
Erie County,Pennsylvania,42,49,,,,,,,,,,280132.0,,,,,
Fayette County,Pennsylvania,42,51,,,,,,,,,,135376.0,,,,,
Forest County,Pennsylvania,42,53,,,,,,,,,,7649.0,,,,,
Franklin County,Pennsylvania,42,55,,,,,,,,,,151517.0,,,,,
Fulton County,Pennsylvania,42,57,,,,,,,,,,14747.0,,,,,
Greene County,Pennsylvania,42,59,,,,,,,,,,38171.0,,,,,
Huntingdon County,Pennsylvania,42,61,,,,,,,,,,45950.0,,,,,
Indiana County,Pennsylvania,42,63,,,,,,,,,,88301.0,,,,,
Jefferson County,Pennsylvania,42,65,,,,,,,,,,44935.0,,,,,
Juniata County,Pennsylvania,42,67,,,,,,,,,,24793.0,,,,,
Lackawanna County,Pennsylvania,42,69,,,,,,,,,,214023.0,,,,,
Lancaster County,Pennsylvania,42,71,,,,,,,,,,526839.0,,,,,
Lawrence County,Pennsylvania,42,73,,,,,,,,,,89859.0,,,,,
Lebanon County,Pennsylvania,42,75,,,,,,,,,,135184.0,,,,,
Lehigh County,Pennsylvania,42,77,,,,,,,,,,354537.0,,,,,
Luzerne County,Pennsylvania,42,79,,,,,,,,,,320392.0,,,,,
Lycoming County,Pennsylvania,42,81,,,,,,,,,,116676.0,,,,,
McKean County,Pennsylvania,42,83,,,,,,,,,,43024.0,,,,,
Mercer County,Pennsylvania,42,85,,,,,,,,,,115739.0,,,,,
Mifflin County,Pennsylvania,42,87,,,,,,,,,,46705.0,,,,,
Monroe County,Pennsylvania,42,89,,,,,,,,,,168342.0,,,,,
Montgomery County,Pennsylvania,42,91,,,,,,,,,,809372.0,,,,,
Montour County,Pennsylvania,42,93,,,,,,,,,,18475.0,,,,,
Northampton County,Pennsylvania,42,95,,,,,,,,,,299225.0,,,,,
Northumberland County,Pennsylvania,42,97,,,,,,,,,,94294.0,,,,,
Perry County,Pennsylvania,42,99,,,,,,,,,,45788.0,,,,,
Philadelphia County,Pennsylvania,42,101,,,,,,,,,,1546920.0,,,,,
Pike County,Pennsylvania,42,103,,,,,,,,,,56883.0,,,,,
Potter County,Pennsylvania,42,105,,,,,,,,,,17451.0,,,,,
Schuylkill County,Pennsylvania,42,107,,,,,,,,,,147146.0,,,,,
Snyder County,Pennsylvania,42,109,,,,,,,,,,39922.0,,,,,
Somerset County,Pennsylvania,42,111,,,,,,,,,,77011.0,,,,,
Sullivan County,Pennsylvania,42,113,,,,,,,,,,6400.0,,,,,
Susquehanna County,Pennsylvania,42,115,,,,,,,,,,42708.0,,,,,
Tioga County,Pennsylvania,42,117,,,,,,,,,,42358.0,,,,,
Union County,Pennsylvania,42,119,,,,,,,,,,44955.0,,,,,
Venango County,Pennsylvania,42,121,,,,,,,,,,54265.0,,,,,
Warren County,Pennsylvania,42,123,,,,,,,,,,41218.0,,,,,
Washington County,Pennsylvania,42,125,,,,,,,,,,208157.0,,,,,
Wayne County,Pennsylvania,42,127,,,,,,,,,,51967.0,,,,,
Westmoreland County,Pennsylvania,42,129,,,,,,,,,,362587.0,,,,,
Wyoming County,Pennsylvania,42,131,,,,,,,,,,28229.0,,,,,
York County,Pennsylvania,42,133,,,,,,,,,,438052.0,,,,,
Bristol County,Rhode Island,44,1,,,,,,,,,,49338.0,,,,,
Kent County,Rhode Island,44,3,,,,,,,,,,165253.0,,,,,
Newport County,Rhode Island,44,5,,,,,,,,,,82772.0,,,,,
Providence County,Rhode Island,44,7,,,,,,,,,,629280.0,,,,,
Washington County,Rhode Island,44,9,,,,,,,,,,126609.0,,,,,
Abbeville County,South Carolina,45,1,,,,,,,,,,25100.0,,,,,
Aiken County,South Carolina,45,3,,,,,,,,,,162991.0,,,,,
Allendale County,South Carolina,45,5,,,,,,,,,,10027.0,,,,,
Anderson County,South Carolina,45,7,,,,,,,,,,189763.0,,,,,
Bamberg County,South Carolina,45,9,,,,,,,,,,15649.0,,,,,
Barnwell County,South Carolina,45,11,,,,,,,,,,22287.0,,,,,
Beaufort County,South Carolina,45,13,,,,,,,,,,168453.0,,,,,
Berkeley County,South Carolina,45,15,,,,,,,,,,188835.0,,,,,
Calhoun County,South Carolina,45,17,,,,,,,,,,15031.0,,,,,
Charleston County,South Carolina,45,19,,,,,,,,,,365674.0,,,,,
Cherokee County,South Carolina,45,21,,,,,,,,,,55707.0,,,,,
Chester County,South Carolina,45,23,,,,,,,,,,32708.0,,,,,
Chesterfield County,South Carolina,45,25,,,,,,,,,,46333.0,,,,,
Clarendon County,South Carolina,45,27,,,,,,,,,,34439.0,,,,,
Colleton County,South Carolina,45,29,,,,,,,,,,38247.0,,,,,
Darlington County,South Carolina,45,31,,,,,,,,,,68161.0,,,,,
Dillon County,South Carolina,45,33,,,,,,,,,,31529.0,,,,,
Dorchester County,South Carolina,45,35,,,,,,,,,,142772.0,,,,,
Edgefield County,South Carolina,45,37,,,,,,,,,,26573.0,,,,,
Fairfield County,South Carolina,45,39,,,,,,,,,,23382.0,,,,,
Florence County,South Carolina,45,41,,,,,,,,,,138058.0,,,,,
Georgetown County,South Carolina,45,43,,,,,,,,,,60389.0,,,,,
Greenville County,South Carolina,45,45,,,,,,,,,,467087.0,,,,,
Greenwood County,South Carolina,45,47,,,,,,,,,,69708.0,,,,,
Hampton County,South Carolina,45,49,,,,,,,,,,20670.0,,,,,
Horry County,South Carolina,45,51,,,,,,,,,,283280.0,,,,,
Jasper County,South Carolina,45,53,,,,,,,,,,26042.0,,,,,
Kershaw County,South Carolina,45,55,,,,,,,,,,62342.0,,,,,
Lancaster County,South Carolina,45,57,,,,,,,,,,79515.0,,,,,
Laurens County,South Carolina,45,59,,,,,,,,,,66390.0,,,,,
Lee County,South Carolina,45,61,,,,,,,,,,18708.0,,,,,
Lexington County,South Carolina,45,63,,,,,,,,,,270263.0,,,,,
McCormick County,South Carolina,45,65,,,,,,,,,,10003.0,,,,,
Marion County,South Carolina,45,67,,,,,,,,,,32411.0,,,,,
Marlboro County,South Carolina,45,69,,,,,,,,,,28294.0,,,,,
Newberry County,South Carolina,45,71,,,,,,,,,,37593.0,,,,,
Oconee County,South Carolina,45,73,,,,,,,,,,74656.0,,,,,
Orangeburg County,South Carolina,45,75,,,,,,,,,,91262.0,,,,,
Pickens County,South Carolina,45,77,,,,,,,,,,119577.0,,,,,
Richland County,South Carolina,45,79,,,,,,,,,,393707.0,,,,,
Saluda County,South Carolina,45,81,,,,,,,,,,19973.0,,,,,
Spartanburg County,South Carolina,45,83,,,,,,,,,,288728.0,,,,,
Sumter County,South Carolina,45,85,,,,,,,,,,107782.0,,,,,
Union County,South Carolina,45,87,,,,,,,,,,28329.0,,,,,
Williamsburg County,South Carolina,45,89,,,,,,,,,,33560.0,,,,,
York County,South Carolina,45,91,,,,,,,,,,235285.0,,,,,
Aurora County,South Dakota,46,3,,,,,,,,,,2729.0,,,,,
Beadle County,South Dakota,46,5,,,,,,,,,,17922.0,,,,,
Bennett County,South Dakota,46,7,,,,,,,,,,3440.0,,,,,
Bon Homme County,South Dakota,46,9,,,,,,,,,,7032.0,,,,,
Brookings County,South Dakota,46,11,,,,,,,,,,32647.0,,,,,
Brown County,South Dakota,46,13,,,,,,,,,,37528.0,,,,,
Brule County,South Dakota,46,15,,,,,,,,,,5311.0,,,,,
Buffalo County,South Dakota,46,17,,,,,,,,,,2013.0,,,,,
Butte County,South Dakota,46,19,,,,,,,,,,10259.0,,,,,
Campbell County,South Dakota,46,21,,,,,,,,,,1440.0,,,,,
Charles Mix County,South Dakota,46,23,,,,,,,,,,9209.0,,,,,
Clark County,South Dakota,46,25,,,,,,,,,,3631.0,,,,,
Clay County,South Dakota,46,27,,,,,,,,,,13968.0,,,,,
Codington County,South Dakota,46,29,,,,,,,,,,27598.0,,,,,
Corson County,South Dakota,46,31,,,,,,,,,,4122.0,,,,,
Custer County,South Dakota,46,33,,,,,,,,,,8358.0,,,,,
Davison County,South Dakota,46,35,,,,,,,,,,19730.0,,,,,
Day County,South Dakota,46,37,,,,,,,,,,5664.0,,,,,
Deuel County,South Dakota,46,39,,,,,,,,,,4340.0,,,,,
Dewey County,South Dakota,46,41,,,,,,,,,,5510.0,,,,,
Douglas County,South Dakota,46,43,,,,,,,,,,2990.0,,,,,
Edmunds County,South Dakota,46,45,,,,,,,,,,4036.0,,,,,
Fall River County,South Dakota,46,47,,,,,,,,,,6957.0,,,,,
Faulk County,South Dakota,46,49,,,,,,,,,,2371.0,,,,,
Grant County,South Dakota,46,51,,,,,,,,,,7281.0,,,,,
Gregory County,South Dakota,46,53,,,,,,,,,,4235.0,,,,,
Haakon County,South Dakota,46,55,,,,,,,,,,2092.0,,,,,
Hamlin County,South Dakota,46,57,,,,,,,,,,5949.0,,,,,
Hand County,South Dakota,46,59,,,,,,,,,,3344.0,,,,,
Hanson County,South Dakota,46,61,,,,,,,,,,3392.0,,,,,
Harding County,South Dakota,46,63,,,,,,,,,,1263.0,,,,,
Hughes County,South Dakota,46,65,,,,,,,,,,17379.0,,,,,
Hutchinson County,South Dakota,46,67,,,,,,,,,,7221.0,,,,,
Hyde County,South Dakota,46,69,,,,,,,,,,1460.0,,,,,
Jerauld County,South Dakota,46,73,,,,,,,,,,2051.0,,,,,
Jones County,South Dakota,46,75,,,,,,,,,,805.0,,,,,
Kingsbury County,South Dakota,46,77,,,,,,,,,,5141.0,,,,,
Lake County,South Dakota,46,79,,,,,,,,,,11831.0,,,,,
Lawrence County,South Dakota,46,81,,,,,,,,,,24478.0,,,,,
Lincoln County,South Dakota,46,83,,,,,,,,,,48326.0,,,,,
Lyman County,South Dakota,46,85,,,,,,,,,,3831.0,,,,,
McCook County,South Dakota,46,87,,,,,,,,,,5615.0,,,,,
McPherson County,South Dakota,46,89,,,,,,,,,,2401.0,,,,,
Marshall County,South Dakota,46,91,,,,,,,,,,4668.0,,,,,
Meade County,South Dakota,46,93,,,,,,,,,,26108.0,,,,,
Mellette County,South Dakota,46,95,,,,,,,,,,2084.0,,,,,
Miner County,South Dakota,46,97,,,,,,,,,,2340.0,,,,,
Minnehaha County,South Dakota,46,99,,,,,,,,,,176014.0,,,,,
Moody County,South Dakota,46,101,,,,,,,,,,6445.0,,,,,
Pennington County,South Dakota,46,103,,,,,,,,,,104574.0,,,,,
Perkins County,South Dakota,46,105,,,,,,,,,,3024.0,,,,,
Potter County,South Dakota,46,107,,,,,,,,,,2312.0,,,,,
Roberts County,South Dakota,46,109,,,,,,,,,,10303.0,,,,,
Sanborn County,South Dakota,46,111,,,,,,,,,,2341.0,,,,,
Shannon County,South Dakota,46,113,,,,,,,,,,14005.0,,,,,
