County,State,State_FIPS,County_FIPS,age_18_and_under_percentage
Lexington City,Virginia,51,678,62.4
Lynchburg City,Virginia,51,680,21.7
Martinsville City,Virginia,51,690,8.4
Norfolk City,Virginia,51,710,22.6
Norton City,Virginia,51,720,12.8
Petersburg City,Virginia,51,730,11.9
Poquoson City,Virginia,51,735,8.4
Portsmouth City,Virginia,51,740,12.5
Radford City,Virginia,51,750,47.2
Richmond City,Virginia,51,760,16.9
Roanoke City,Virginia,51,770,8.7
Salem City,Virginia,51,775,13.5
Suffolk City,Virginia,51,800,8.2
Virginia Beach City,Virginia,51,810,11.8
Winchester City,Virginia,51,840,12.4
Fairfax County,Virginia,51,059,8.4
Fairfax City,Virginia,51,600,11.8
Rockingham County,Virginia,51,165,8.7
Harrisonburg City,Virginia,51,660,38.8
James City County,Virginia,51,095,7.7
Williamsburg City,Virginia,51,830,40.0
Prince William County,Virginia,51,153,9.3
Manassas City,Virginia,51,683,10.1
Manassas Park City,Virginia,51,685,9.7
Rockbridge County,Virginia,51,163,8.0
Buena Vista City,Virginia,51,530,15.3
Spotsylvania County,Virginia,51,177,8.5
Fredericksburg City,Virginia,51,630,20.0
Augusta County,Virginia,51,015,7.9
Staunton City,Virginia,51,790,8.3
Waynesboro City,Virginia,51,820,8.4
Pittsylvania County,Virginia,51,143,7.7
Danville City,Virginia,51,590,10.5
Greensville County,Virginia,51,081,12.6
Emporia City,Virginia,51,595,8.3
Albemarle County,Virginia,51,003,13.2
Charlottesville City,Virginia,51,540,27.7
Bedford County,Virginia,51,019,6.9
Bedford City,Virginia,51,515,6.1
Halifax County,Virginia,51,083,7.5
Southampton County,Virginia,51,175,8.9
Franklin City,Virginia,51,620,12.2
Alleghany County,Virginia,51,005,7.9
York County,Virginia,51,199,9.6
Newport News City,Virginia,51,700,14.1
Adams County,Washington,53,001,10.4
Asotin County,Washington,53,003,8.4
Benton County,Washington,53,005,9.2
Chelan County,Washington,53,007,9.0
Clallam County,Washington,53,009,7.9
Clark County,Washington,53,011,8.5
Columbia County,Washington,53,013,6.2
Cowlitz County,Washington,53,015,8.2
Douglas County,Washington,53,017,9.0
Ferry County,Washington,53,019,11.7
Franklin County,Washington,53,021,10.4
Garfield County,Washington,53,023,13.0
Grant County,Washington,53,025,10.8
Grays Harbor County,Washington,53,027,9.4
Island County,Washington,53,029,10.5
Jefferson County,Washington,53,031,5.9
King County,Washington,53,033,9.5
Kitsap County,Washington,53,035,11.7
Kittitas County,Washington,53,037,22.9
Klickitat County,Washington,53,039,6.4
Lewis County,Washington,53,041,8.7
Lincoln County,Washington,53,043,6.0
Mason County,Washington,53,045,8.5
Okanogan County,Washington,53,047,7.4
Pacific County,Washington,53,049,7.0
Pend Oreille County,Washington,53,051,5.3
Pierce County,Washington,53,053,10.6
San Juan County,Washington,53,055,4.6
Skagit County,Washington,53,057,8.8
Skamania County,Washington,53,059,7.4
Snohomish County,Washington,53,061,9.3
Spokane County,Washington,53,063,11.6
Stevens County,Washington,53,065,6.9
Thurston County,Washington,53,067,9.5
Wahkiakum County,Washington,53,069,3.7
Walla Walla County,Washington,53,071,12.4
Whatcom County,Washington,53,073,14.9
Whitman County,Washington,53,075,36.9
Yakima County,Washington,53,077,10.5
Barbour County,West Virginia,54,001,8.8
Berkeley County,West Virginia,54,003,8.0
Boone County,West Virginia,54,005,7.5
Braxton County,West Virginia,54,007,8.4
Brooke County,West Virginia,54,009,10.0
Cabell County,West Virginia,54,011,12.9
Calhoun County,West Virginia,54,013,8.1
Clay County,West Virginia,54,015,7.4
Doddridge County,West Virginia,54,017,10.7
Fayette County,West Virginia,54,019,9.1
Gilmer County,West Virginia,54,021,14.4
Grant County,West Virginia,54,023,6.9
Greenbrier County,West Virginia,54,025,8.5
Hampshire County,West Virginia,54,027,7.3
Hancock County,West Virginia,54,029,7.1
Hardy County,West Virginia,54,031,7.5
Harrison County,West Virginia,54,033,8.0
Jackson County,West Virginia,54,035,7.5
Jefferson County,West Virginia,54,037,9.8
Kanawha County,West Virginia,54,039,8.1
Lewis County,West Virginia,54,041,7.4
Lincoln County,West Virginia,54,043,7.4
Logan County,West Virginia,54,045,8.0
McDowell County,West Virginia,54,047,8.2
Marion County,West Virginia,54,049,11.1
Marshall County,West Virginia,54,051,7.8
Mason County,West Virginia,54,053,7.4
Mercer County,West Virginia,54,055,8.9
Mineral County,West Virginia,54,057,10.2
Mingo County,West Virginia,54,059,8.2
Monongalia County,West Virginia,54,061,28.4
Monroe County,West Virginia,54,063,7.0
Morgan County,West Virginia,54,065,6.5
Nicholas County,West Virginia,54,067,7.6
Ohio County,West Virginia,54,069,10.7
Pendleton County,West Virginia,54,071,6.7
Pleasants County,West Virginia,54,073,8.2
Pocahontas County,West Virginia,54,075,6.7
Preston County,West Virginia,54,077,7.7
Putnam County,West Virginia,54,079,7.0
Raleigh County,West Virginia,54,081,8.6
Randolph County,West Virginia,54,083,9.3
Ritchie County,West Virginia,54,085,7.1
Roane County,West Virginia,54,087,7.2
Summers County,West Virginia,54,089,6.6
Taylor County,West Virginia,54,091,7.2
Tucker County,West Virginia,54,093,7.0
Tyler County,West Virginia,54,095,7.5
Upshur County,West Virginia,54,097,11.6
Wayne County,West Virginia,54,099,7.8
Webster County,West Virginia,54,101,6.9
Wetzel County,West Virginia,54,103,7.5
Wirt County,West Virginia,54,105,5.3
Wood County,West Virginia,54,107,7.7
Wyoming County,West Virginia,54,109,8.0
Adams County,Wisconsin,55,001,6.0
Ashland County,Wisconsin,55,003,10.4
Barron County,Wisconsin,55,005,8.2
Bayfield County,Wisconsin,55,007,6.2
Brown County,Wisconsin,55,009,10.1
Buffalo County,Wisconsin,55,011,7.6
Burnett County,Wisconsin,55,013,5.0
Calumet County,Wisconsin,55,015,7.1
Chippewa County,Wisconsin,55,017,8.0
Clark County,Wisconsin,55,019,8.4
Columbia County,Wisconsin,55,021,7.6
Crawford County,Wisconsin,55,023,8.5
Dane County,Wisconsin,55,025,13.9
Dodge County,Wisconsin,55,027,8.9
Door County,Wisconsin,55,029,5.8
Douglas County,Wisconsin,55,031,9.9
Dunn County,Wisconsin,55,033,20.6
Eau Claire County,Wisconsin,55,035,17.5
Florence County,Wisconsin,55,037,6.3
Fond du Lac County,Wisconsin,55,039,9.3
Forest County,Wisconsin,55,041,9.6
Grant County,Wisconsin,55,043,20.1
Green County,Wisconsin,55,045,7.2
Green Lake County,Wisconsin,55,047,6.8
Iowa County,Wisconsin,55,049,6.9
Iron County,Wisconsin,55,051,5.6
Jackson County,Wisconsin,55,053,8.5
Jefferson County,Wisconsin,55,055,10.5
Juneau County,Wisconsin,55,057,7.8
Kenosha County,Wisconsin,55,059,10.2
Kewaunee County,Wisconsin,55,061,7.6
La Crosse County,Wisconsin,55,063,15.1
Lafayette County,Wisconsin,55,065,8.2
Langlade County,Wisconsin,55,067,7.1
Lincoln County,Wisconsin,55,069,6.7
Manitowoc County,Wisconsin,55,071,8.4
Marathon County,Wisconsin,55,073,8.5
Marinette County,Wisconsin,55,075,8.2
Marquette County,Wisconsin,55,077,7.1
Menominee County,Wisconsin,55,078,9.4
Milwaukee County,Wisconsin,55,079,11.5
Monroe County,Wisconsin,55,081,7.9
Oconto County,Wisconsin,55,083,7.0
Oneida County,Wisconsin,55,085,6.9
Outagamie County,Wisconsin,55,087,9.4
Ozaukee County,Wisconsin,55,089,8.2
Pepin County,Wisconsin,55,091,6.8
Pierce County,Wisconsin,55,093,15.5
Polk County,Wisconsin,55,095,6.8
Portage County,Wisconsin,55,097,16.9
Price County,Wisconsin,55,099,6.4
Racine County,Wisconsin,55,101,8.8
Richland County,Wisconsin,55,103,8.0
Rock County,Wisconsin,55,105,9.0
Rusk County,Wisconsin,55,107,7.1
Saint Croix County,Wisconsin,55,109,7.3
Sauk County,Wisconsin,55,111,8.2
Sawyer County,Wisconsin,55,113,6.6
Shawano County,Wisconsin,55,115,7.6
Sheboygan County,Wisconsin,55,117,8.7
Taylor County,Wisconsin,55,119,7.9
Trempealeau County,Wisconsin,55,121,7.2
Vernon County,Wisconsin,55,123,6.8
Vilas County,Wisconsin,55,125,5.5
Walworth County,Wisconsin,55,127,12.6
Washburn County,Wisconsin,55,129,6.0
Washington County,Wisconsin,55,131,7.3
Waukesha County,Wisconsin,55,133,7.4
Waupaca County,Wisconsin,55,135,7.4
Waushara County,Wisconsin,55,137,7.0
Winnebago County,Wisconsin,55,139,11.7
Wood County,Wisconsin,55,141,7.9
Albany County,Wyoming,56,001,31.1
Big Horn County,Wyoming,56,003,7.0
Campbell County,Wyoming,56,005,10.1
Carbon County,Wyoming,56,007,8.1
Converse County,Wyoming,56,009,7.5
Crook County,Wyoming,56,011,7.4
Fremont County,Wyoming,56,013,8.9
Goshen County,Wyoming,56,015,10.2
Hot Springs County,Wyoming,56,017,5.6
Johnson County,Wyoming,56,019,7.7
Laramie County,Wyoming,56,021,10.7
Lincoln County,Wyoming,56,023,6.6
Natrona County,Wyoming,56,025,10.0
Niobrara County,Wyoming,56,027,10.0
Park County,Wyoming,56,029,9.1
Platte County,Wyoming,56,031,6.4
Sheridan County,Wyoming,56,033,8.3
Sublette County,Wyoming,56,035,7.4
Sweetwater County,Wyoming,56,037,10.5
Teton County,Wyoming,56,039,7.9
Uinta County,Wyoming,56,041,8.4
Washakie County,Wyoming,56,043,9.2
Weston County,Wyoming,56,045,10.4
