County,State,State_FIPS,County_FIPS,high_school_only_percentage
Lynchburg City,Virginia,51,680,25.5
Martinsville City,Virginia,51,690,29.2
Norfolk City,Virginia,51,710,26.5
Norton City,Virginia,51,720,23.2
Petersburg City,Virginia,51,730,33.0
Poquoson City,Virginia,51,735,25.0
Portsmouth City,Virginia,51,740,29.5
Radford City,Virginia,51,750,23.6
Richmond City,Virginia,51,760,22.8
Roanoke City,Virginia,51,770,31.8
Salem City,Virginia,51,775,30.2
Suffolk City,Virginia,51,800,28.1
Virginia Beach City,Virginia,51,810,22.3
Winchester City,Virginia,51,840,27.9
Fairfax County,Virginia,51,059,12.7
Fairfax City,Virginia,51,600,16.1
Rockingham County,Virginia,51,165,35.0
Harrisonburg City,Virginia,51,660,26.2
James City County,Virginia,51,095,19.5
Williamsburg City,Virginia,51,830,14.5
Prince William County,Virginia,51,153,21.3
Manassas City,Virginia,51,683,25.6
Manassas Park City,Virginia,51,685,27.4
Rockbridge County,Virginia,51,163,37.4
Buena Vista City,Virginia,51,530,40.6
Spotsylvania County,Virginia,51,177,31.4
Fredericksburg City,Virginia,51,630,25.0
Augusta County,Virginia,51,015,38.6
Staunton City,Virginia,51,790,28.8
Waynesboro City,Virginia,51,820,34.9
Pittsylvania County,Virginia,51,143,36.1
Danville City,Virginia,51,590,28.1
Greensville County,Virginia,51,081,41.9
Emporia City,Virginia,51,595,36.4
Albemarle County,Virginia,51,003,17.8
Charlottesville City,Virginia,51,540,21.6
Bedford County,Virginia,51,019,30.6
Bedford City,Virginia,51,515,
Halifax County,Virginia,51,083,35.2
Southampton County,Virginia,51,175,34.6
Franklin City,Virginia,51,620,27.8
Alleghany County,Virginia,51,005,38.0
York County,Virginia,51,199,19.5
Newport News City,Virginia,51,700,27.8
Adams County,Washington,53,001,26.5
Asotin County,Washington,53,003,29.1
Benton County,Washington,53,005,24.6
Chelan County,Washington,53,007,28.6
Clallam County,Washington,53,009,26.9
Clark County,Washington,53,011,25.2
Columbia County,Washington,53,013,25.9
Cowlitz County,Washington,53,015,31.0
Douglas County,Washington,53,017,28.8
Ferry County,Washington,53,019,31.5
Franklin County,Washington,53,021,25.9
Garfield County,Washington,53,023,31.7
Grant County,Washington,53,025,26.4
Grays Harbor County,Washington,53,027,33.4
Island County,Washington,53,029,22.8
Jefferson County,Washington,53,031,22.1
King County,Washington,53,033,16.0
Kitsap County,Washington,53,035,22.6
Kittitas County,Washington,53,037,24.8
Klickitat County,Washington,53,039,27.7
Lewis County,Washington,53,041,30.9
Lincoln County,Washington,53,043,31.2
Mason County,Washington,53,045,31.7
Okanogan County,Washington,53,047,30.1
Pacific County,Washington,53,049,32.5
Pend Oreille County,Washington,53,051,30.6
Pierce County,Washington,53,053,28.2
San Juan County,Washington,53,055,17.2
Skagit County,Washington,53,057,26.6
Skamania County,Washington,53,059,28.6
Snohomish County,Washington,53,061,24.2
Spokane County,Washington,53,063,25.1
Stevens County,Washington,53,065,33.3
Thurston County,Washington,53,067,22.6
Wahkiakum County,Washington,53,069,30.6
Walla Walla County,Washington,53,071,22.4
Whatcom County,Washington,53,073,23.8
Whitman County,Washington,53,075,16.7
Yakima County,Washington,53,077,28.3
Barbour County,West Virginia,54,001,43.9
Berkeley County,West Virginia,54,003,37.7
Boone County,West Virginia,54,005,50.5
Braxton County,West Virginia,54,007,51.1
Brooke County,West Virginia,54,009,40.0
Cabell County,West Virginia,54,011,31.9
Calhoun County,West Virginia,54,013,45.8
Clay County,West Virginia,54,015,46.9
Doddridge County,West Virginia,54,017,41.9
Fayette County,West Virginia,54,019,44.4
Gilmer County,West Virginia,54,021,38.4
Grant County,West Virginia,54,023,46.9
Greenbrier County,West Virginia,54,025,40.9
Hampshire County,West Virginia,54,027,49.6
Hancock County,West Virginia,54,029,42.6
Hardy County,West Virginia,54,031,47.1
Harrison County,West Virginia,54,033,37.9
Jackson County,West Virginia,54,035,40.9
Jefferson County,West Virginia,54,037,32.2
Kanawha County,West Virginia,54,039,37.3
Lewis County,West Virginia,54,041,50.3
Lincoln County,West Virginia,54,043,44.1
Logan County,West Virginia,54,045,41.4
McDowell County,West Virginia,54,047,44.9
Marion County,West Virginia,54,049,40.1
Marshall County,West Virginia,54,051,46.1
Mason County,West Virginia,54,053,47.6
Mercer County,West Virginia,54,055,38.7
Mineral County,West Virginia,54,057,48.9
Mingo County,West Virginia,54,059,41.2
Monongalia County,West Virginia,54,061,30.4
Monroe County,West Virginia,54,063,49.9
Morgan County,West Virginia,54,065,40.9
Nicholas County,West Virginia,54,067,45.9
Ohio County,West Virginia,54,069,34.9
Pendleton County,West Virginia,54,071,48.5
Pleasants County,West Virginia,54,073,49.6
Pocahontas County,West Virginia,54,075,48.4
Preston County,West Virginia,54,077,48.4
Putnam County,West Virginia,54,079,38.3
Raleigh County,West Virginia,54,081,40.1
Randolph County,West Virginia,54,083,46.2
Ritchie County,West Virginia,54,085,48.3
Roane County,West Virginia,54,087,45.5
Summers County,West Virginia,54,089,41.0
Taylor County,West Virginia,54,091,42.3
Tucker County,West Virginia,54,093,50.1
Tyler County,West Virginia,54,095,47.1
Upshur County,West Virginia,54,097,46.8
Wayne County,West Virginia,54,099,41.0
Webster County,West Virginia,54,101,46.0
Wetzel County,West Virginia,54,103,47.9
Wirt County,West Virginia,54,105,48.8
Wood County,West Virginia,54,107,37.2
Wyoming County,West Virginia,54,109,47.6
Adams County,Wisconsin,55,001,42.9
Ashland County,Wisconsin,55,003,34.9
Barron County,Wisconsin,55,005,38.7
Bayfield County,Wisconsin,55,007,30.0
Brown County,Wisconsin,55,009,31.3
Buffalo County,Wisconsin,55,011,42.0
Burnett County,Wisconsin,55,013,39.3
Calumet County,Wisconsin,55,015,32.3
Chippewa County,Wisconsin,55,017,37.8
Clark County,Wisconsin,55,019,42.5
Columbia County,Wisconsin,55,021,35.0
Crawford County,Wisconsin,55,023,41.8
Dane County,Wisconsin,55,025,18.4
Dodge County,Wisconsin,55,027,40.7
Door County,Wisconsin,55,029,32.5
Douglas County,Wisconsin,55,031,32.9
Dunn County,Wisconsin,55,033,34.7
Eau Claire County,Wisconsin,55,035,26.1
Florence County,Wisconsin,55,037,38.3
Fond du Lac County,Wisconsin,55,039,37.9
Forest County,Wisconsin,55,041,40.0
Grant County,Wisconsin,55,043,38.6
Green County,Wisconsin,55,045,37.9
Green Lake County,Wisconsin,55,047,42.1
Iowa County,Wisconsin,55,049,36.1
Iron County,Wisconsin,55,051,34.7
Jackson County,Wisconsin,55,053,42.3
Jefferson County,Wisconsin,55,055,35.7
Juneau County,Wisconsin,55,057,41.8
Kenosha County,Wisconsin,55,059,32.3
Kewaunee County,Wisconsin,55,061,42.4
La Crosse County,Wisconsin,55,063,26.4
Lafayette County,Wisconsin,55,065,40.5
Langlade County,Wisconsin,55,067,42.2
Lincoln County,Wisconsin,55,069,39.6
Manitowoc County,Wisconsin,55,071,40.5
Marathon County,Wisconsin,55,073,36.2
Marinette County,Wisconsin,55,075,43.1
Marquette County,Wisconsin,55,077,42.8
Menominee County,Wisconsin,55,078,42.0
Milwaukee County,Wisconsin,55,079,27.9
Monroe County,Wisconsin,55,081,38.8
Oconto County,Wisconsin,55,083,44.0
Oneida County,Wisconsin,55,085,33.3
Outagamie County,Wisconsin,55,087,33.7
Ozaukee County,Wisconsin,55,089,21.9
Pepin County,Wisconsin,55,091,42.3
Pierce County,Wisconsin,55,093,33.7
Polk County,Wisconsin,55,095,39.1
Portage County,Wisconsin,55,097,32.7
Price County,Wisconsin,55,099,41.1
Racine County,Wisconsin,55,101,31.4
Richland County,Wisconsin,55,103,41.4
Rock County,Wisconsin,55,105,36.5
Rusk County,Wisconsin,55,107,42.8
Saint Croix County,Wisconsin,55,109,26.8
Sauk County,Wisconsin,55,111,36.6
Sawyer County,Wisconsin,55,113,34.8
Shawano County,Wisconsin,55,115,45.0
Sheboygan County,Wisconsin,55,117,36.9
Taylor County,Wisconsin,55,119,46.1
Trempealeau County,Wisconsin,55,121,39.3
Vernon County,Wisconsin,55,123,38.0
Vilas County,Wisconsin,55,125,31.2
Walworth County,Wisconsin,55,127,31.6
Washburn County,Wisconsin,55,129,37.9
Washington County,Wisconsin,55,131,30.4
Waukesha County,Wisconsin,55,133,24.2
Waupaca County,Wisconsin,55,135,43.1
Waushara County,Wisconsin,55,137,41.8
Winnebago County,Wisconsin,55,139,34.0
Wood County,Wisconsin,55,141,38.9
Albany County,Wyoming,56,001,16.8
Big Horn County,Wyoming,56,003,29.9
Campbell County,Wyoming,56,005,34.9
Carbon County,Wyoming,56,007,34.8
Converse County,Wyoming,56,009,37.9
Crook County,Wyoming,56,011,32.6
Fremont County,Wyoming,56,013,32.5
Goshen County,Wyoming,56,015,29.7
Hot Springs County,Wyoming,56,017,27.6
Johnson County,Wyoming,56,019,33.2
Laramie County,Wyoming,56,021,26.5
Lincoln County,Wyoming,56,023,31.3
Natrona County,Wyoming,56,025,29.1
Niobrara County,Wyoming,56,027,27.7
Park County,Wyoming,56,029,25.5
Platte County,Wyoming,56,031,32.3
Sheridan County,Wyoming,56,033,24.9
Sublette County,Wyoming,56,035,37.5
Sweetwater County,Wyoming,56,037,34.1
Teton County,Wyoming,56,039,15.8
Uinta County,Wyoming,56,041,36.6
Washakie County,Wyoming,56,043,30.8
Weston County,Wyoming,56,045,32.7
