County,State,State_FIPS,County_FIPS,bachelors_and_above_percentage
Lynchburg City,Virginia,51,680,33.1
Martinsville City,Virginia,51,690,17.8
Norfolk City,Virginia,51,710,26.1
Norton City,Virginia,51,720,19.6
Petersburg City,Virginia,51,730,15.9
Poquoson City,Virginia,51,735,37.1
Portsmouth City,Virginia,51,740,20.8
Radford City,Virginia,51,750,35.5
Richmond City,Virginia,51,760,36.0
Roanoke City,Virginia,51,770,23.6
Salem City,Virginia,51,775,28.4
Suffolk City,Virginia,51,800,26.4
Virginia Beach City,Virginia,51,810,33.8
Winchester City,Virginia,51,840,28.3
Fairfax County,Virginia,51,059,59.9
Fairfax City,Virginia,51,600,54.9
Rockingham County,Virginia,51,165,23.8
Harrisonburg City,Virginia,51,660,35.8
James City County,Virginia,51,095,47.0
Williamsburg City,Virginia,51,830,52.4
Prince William County,Virginia,51,153,38.8
Manassas City,Virginia,51,683,28.8
Manassas Park City,Virginia,51,685,28.3
Rockbridge County,Virginia,51,163,25.5
Buena Vista City,Virginia,51,530,16.4
Spotsylvania County,Virginia,51,177,29.3
Fredericksburg City,Virginia,51,630,37.3
Augusta County,Virginia,51,015,22.0
Staunton City,Virginia,51,790,31.3
Waynesboro City,Virginia,51,820,18.4
Pittsylvania County,Virginia,51,143,14.1
Danville City,Virginia,51,590,17.9
Greensville County,Virginia,51,081,8.6
Emporia City,Virginia,51,595,18.1
Albemarle County,Virginia,51,003,51.7
Charlottesville City,Virginia,51,540,49.8
Bedford County,Virginia,51,019,26.7
Bedford City,Virginia,51,515,
Halifax County,Virginia,51,083,15.5
Southampton County,Virginia,51,175,15.0
Franklin City,Virginia,51,620,26.2
Alleghany County,Virginia,51,005,15.7
York County,Virginia,51,199,42.2
Newport News City,Virginia,51,700,24.0
Adams County,Washington,53,001,13.6
Asotin County,Washington,53,003,18.2
Benton County,Washington,53,005,29.4
Chelan County,Washington,53,007,24.5
Clallam County,Washington,53,009,24.7
Clark County,Washington,53,011,27.2
Columbia County,Washington,53,013,23.0
Cowlitz County,Washington,53,015,16.0
Douglas County,Washington,53,017,17.4
Ferry County,Washington,53,019,16.7
Franklin County,Washington,53,021,15.9
Garfield County,Washington,53,023,24.5
Grant County,Washington,53,025,16.4
Grays Harbor County,Washington,53,027,14.7
Island County,Washington,53,029,31.7
Jefferson County,Washington,53,031,37.0
King County,Washington,53,033,47.9
Kitsap County,Washington,53,035,30.3
Kittitas County,Washington,53,037,33.6
Klickitat County,Washington,53,039,23.5
Lewis County,Washington,53,041,15.4
Lincoln County,Washington,53,043,20.6
Mason County,Washington,53,045,17.7
Okanogan County,Washington,53,047,18.5
Pacific County,Washington,53,049,16.8
Pend Oreille County,Washington,53,051,17.1
Pierce County,Washington,53,053,24.7
San Juan County,Washington,53,055,46.6
Skagit County,Washington,53,057,24.8
Skamania County,Washington,53,059,22.0
Snohomish County,Washington,53,061,29.9
Spokane County,Washington,53,063,28.6
Stevens County,Washington,53,065,16.7
Thurston County,Washington,53,067,33.4
Wahkiakum County,Washington,53,069,14.5
Walla Walla County,Washington,53,071,27.2
Whatcom County,Washington,53,073,32.5
Whitman County,Washington,53,075,48.9
Yakima County,Washington,53,077,15.7
Barbour County,West Virginia,54,001,11.9
Berkeley County,West Virginia,54,003,19.7
Boone County,West Virginia,54,005,8.8
Braxton County,West Virginia,54,007,12.0
Brooke County,West Virginia,54,009,18.5
Cabell County,West Virginia,54,011,26.9
Calhoun County,West Virginia,54,013,10.4
Clay County,West Virginia,54,015,9.8
Doddridge County,West Virginia,54,017,13.5
Fayette County,West Virginia,54,019,12.4
Gilmer County,West Virginia,54,021,16.6
Grant County,West Virginia,54,023,12.3
Greenbrier County,West Virginia,54,025,18.1
Hampshire County,West Virginia,54,027,10.1
Hancock County,West Virginia,54,029,17.8
Hardy County,West Virginia,54,031,14.0
Harrison County,West Virginia,54,033,20.4
Jackson County,West Virginia,54,035,17.6
Jefferson County,West Virginia,54,037,28.4
Kanawha County,West Virginia,54,039,25.1
Lewis County,West Virginia,54,041,14.1
Lincoln County,West Virginia,54,043,9.5
Logan County,West Virginia,54,045,8.1
McDowell County,West Virginia,54,047,5.1
Marion County,West Virginia,54,049,21.4
Marshall County,West Virginia,54,051,16.8
Mason County,West Virginia,54,053,10.4
Mercer County,West Virginia,54,055,18.8
Mineral County,West Virginia,54,057,12.9
Mingo County,West Virginia,54,059,10.2
Monongalia County,West Virginia,54,061,39.7
Monroe County,West Virginia,54,063,13.3
Morgan County,West Virginia,54,065,18.6
Nicholas County,West Virginia,54,067,13.9
Ohio County,West Virginia,54,069,29.8
Pendleton County,West Virginia,54,071,15.3
Pleasants County,West Virginia,54,073,13.0
Pocahontas County,West Virginia,54,075,16.7
Preston County,West Virginia,54,077,14.6
Putnam County,West Virginia,54,079,25.4
Raleigh County,West Virginia,54,081,18.3
Randolph County,West Virginia,54,083,19.3
Ritchie County,West Virginia,54,085,10.5
Roane County,West Virginia,54,087,11.3
Summers County,West Virginia,54,089,13.6
Taylor County,West Virginia,54,091,16.6
Tucker County,West Virginia,54,093,14.2
Tyler County,West Virginia,54,095,11.3
Upshur County,West Virginia,54,097,16.3
Wayne County,West Virginia,54,099,12.3
Webster County,West Virginia,54,101,9.3
Wetzel County,West Virginia,54,103,10.4
Wirt County,West Virginia,54,105,12.0
Wood County,West Virginia,54,107,18.8
Wyoming County,West Virginia,54,109,7.9
Adams County,Wisconsin,55,001,12.8
Ashland County,Wisconsin,55,003,23.2
Barron County,Wisconsin,55,005,16.6
Bayfield County,Wisconsin,55,007,29.3
Brown County,Wisconsin,55,009,27.9
Buffalo County,Wisconsin,55,011,18.0
Burnett County,Wisconsin,55,013,17.7
Calumet County,Wisconsin,55,015,28.4
Chippewa County,Wisconsin,55,017,19.2
Clark County,Wisconsin,55,019,11.5
Columbia County,Wisconsin,55,021,22.1
Crawford County,Wisconsin,55,023,15.1
Dane County,Wisconsin,55,025,47.9
Dodge County,Wisconsin,55,027,16.4
Door County,Wisconsin,55,029,29.7
Douglas County,Wisconsin,55,031,22.5
Dunn County,Wisconsin,55,033,25.6
Eau Claire County,Wisconsin,55,035,31.1
Florence County,Wisconsin,55,037,17.1
Fond du Lac County,Wisconsin,55,039,21.5
Forest County,Wisconsin,55,041,13.8
Grant County,Wisconsin,55,043,21.3
Green County,Wisconsin,55,045,21.9
Green Lake County,Wisconsin,55,047,16.9
Iowa County,Wisconsin,55,049,22.9
Iron County,Wisconsin,55,051,21.0
Jackson County,Wisconsin,55,053,13.8
Jefferson County,Wisconsin,55,055,22.6
Juneau County,Wisconsin,55,057,12.3
Kenosha County,Wisconsin,55,059,24.5
Kewaunee County,Wisconsin,55,061,15.8
La Crosse County,Wisconsin,55,063,30.9
Lafayette County,Wisconsin,55,065,17.5
Langlade County,Wisconsin,55,067,14.9
Lincoln County,Wisconsin,55,069,15.3
Manitowoc County,Wisconsin,55,071,19.7
Marathon County,Wisconsin,55,073,23.7
Marinette County,Wisconsin,55,075,14.4
Marquette County,Wisconsin,55,077,12.8
Menominee County,Wisconsin,55,078,16.1
Milwaukee County,Wisconsin,55,079,29.1
Monroe County,Wisconsin,55,081,17.1
Oconto County,Wisconsin,55,083,15.4
Oneida County,Wisconsin,55,085,25.0
Outagamie County,Wisconsin,55,087,27.7
Ozaukee County,Wisconsin,55,089,46.1
Pepin County,Wisconsin,55,091,17.4
Pierce County,Wisconsin,55,093,27.5
Polk County,Wisconsin,55,095,19.5
Portage County,Wisconsin,55,097,29.2
Price County,Wisconsin,55,099,16.6
Racine County,Wisconsin,55,101,23.7
Richland County,Wisconsin,55,103,16.7
Rock County,Wisconsin,55,105,20.4
Rusk County,Wisconsin,55,107,15.0
Saint Croix County,Wisconsin,55,109,32.3
Sauk County,Wisconsin,55,111,22.2
Sawyer County,Wisconsin,55,113,22.6
Shawano County,Wisconsin,55,115,15.5
Sheboygan County,Wisconsin,55,117,23.4
Taylor County,Wisconsin,55,119,13.3
Trempealeau County,Wisconsin,55,121,19.2
Vernon County,Wisconsin,55,123,20.5
Vilas County,Wisconsin,55,125,26.0
Walworth County,Wisconsin,55,127,26.8
Washburn County,Wisconsin,55,129,20.7
Washington County,Wisconsin,55,131,28.9
Waukesha County,Wisconsin,55,133,41.2
Waupaca County,Wisconsin,55,135,16.9
Waushara County,Wisconsin,55,137,14.6
Winnebago County,Wisconsin,55,139,26.6
Wood County,Wisconsin,55,141,19.6
Albany County,Wyoming,56,001,49.3
Big Horn County,Wyoming,56,003,19.6
Campbell County,Wyoming,56,005,19.3
Carbon County,Wyoming,56,007,19.5
Converse County,Wyoming,56,009,17.5
Crook County,Wyoming,56,011,18.8
Fremont County,Wyoming,56,013,21.3
Goshen County,Wyoming,56,015,22.8
Hot Springs County,Wyoming,56,017,20.6
Johnson County,Wyoming,56,019,25.3
Laramie County,Wyoming,56,021,27.8
Lincoln County,Wyoming,56,023,21.5
Natrona County,Wyoming,56,025,21.9
Niobrara County,Wyoming,56,027,21.3
Park County,Wyoming,56,029,28.4
Platte County,Wyoming,56,031,21.7
Sheridan County,Wyoming,56,033,29.4
Sublette County,Wyoming,56,035,22.9
Sweetwater County,Wyoming,56,037,19.6
Teton County,Wyoming,56,039,53.9
Uinta County,Wyoming,56,041,19.3
Washakie County,Wyoming,56,043,21.1
Weston County,Wyoming,56,045,18.1
