County,State,State_FIPS,County_FIPS,bachelors_and_above_percentage
Lexington City,Virginia,51,678,53.1
Lynchburg City,Virginia,51,680,32.8
Martinsville City,Virginia,51,690,17.6
Norfolk City,Virginia,51,710,24.6
Norton City,Virginia,51,720,23.9
Petersburg City,Virginia,51,730,12.8
Poquoson City,Virginia,51,735,38.7
Portsmouth City,Virginia,51,740,17.7
Radford City,Virginia,51,750,33.5
Richmond City,Virginia,51,760,34.8
Roanoke City,Virginia,51,770,24.0
Salem City,Virginia,51,775,31.9
Suffolk City,Virginia,51,800,24.1
Virginia Beach City,Virginia,51,810,32.3
Winchester City,Virginia,51,840,30.5
Fairfax County,Virginia,51,059,61.7
Fairfax City,Virginia,51,600,55.3
Rockingham County,Virginia,51,165,22.8
Harrisonburg City,Virginia,51,660,33.0
James City County,Virginia,51,095,50.1
Williamsburg City,Virginia,51,830,53.5
Prince William County,Virginia,51,153,38.6
Manassas City,Virginia,51,683,28.6
Manassas Park City,Virginia,51,685,24.8
Rockbridge County,Virginia,51,163,23.3
Buena Vista City,Virginia,51,530,12.1
Spotsylvania County,Virginia,51,177,29.7
Fredericksburg City,Virginia,51,630,39.2
Augusta County,Virginia,51,015,18.5
Staunton City,Virginia,51,790,28.7
Waynesboro City,Virginia,51,820,20.2
Pittsylvania County,Virginia,51,143,11.2
Danville City,Virginia,51,590,17.5
Greensville County,Virginia,51,081,5.3
Emporia City,Virginia,51,595,17.1
Albemarle County,Virginia,51,003,53.6
Charlottesville City,Virginia,51,540,50.3
Bedford County,Virginia,51,019,24.1
Bedford City,Virginia,51,515,27.4
Halifax County,Virginia,51,083,12.5
Southampton County,Virginia,51,175,12.2
Franklin City,Virginia,51,620,21.1
Alleghany County,Virginia,51,005,15.8
York County,Virginia,51,199,46.0
Newport News City,Virginia,51,700,23.6
Adams County,Washington,53,001,13.6
Asotin County,Washington,53,003,19.0
Benton County,Washington,53,005,31.9
Chelan County,Washington,53,007,24.9
Clallam County,Washington,53,009,25.3
Clark County,Washington,53,011,27.6
Columbia County,Washington,53,013,19.1
Cowlitz County,Washington,53,015,16.6
Douglas County,Washington,53,017,18.3
Ferry County,Washington,53,019,14.9
Franklin County,Washington,53,021,15.9
Garfield County,Washington,53,023,20.6
Grant County,Washington,53,025,14.6
Grays Harbor County,Washington,53,027,13.7
Island County,Washington,53,029,31.7
Jefferson County,Washington,53,031,36.6
King County,Washington,53,033,47.7
Kitsap County,Washington,53,035,30.0
Kittitas County,Washington,53,037,32.5
Klickitat County,Washington,53,039,20.5
Lewis County,Washington,53,041,14.3
Lincoln County,Washington,53,043,21.1
Mason County,Washington,53,045,18.8
Okanogan County,Washington,53,047,17.3
Pacific County,Washington,53,049,18.3
Pend Oreille County,Washington,53,051,17.3
Pierce County,Washington,53,053,23.7
San Juan County,Washington,53,055,46.3
Skagit County,Washington,53,057,24.6
Skamania County,Washington,53,059,19.4
Snohomish County,Washington,53,061,29.5
Spokane County,Washington,53,063,29.0
Stevens County,Washington,53,065,19.0
Thurston County,Washington,53,067,33.0
Wahkiakum County,Washington,53,069,14.5
Walla Walla County,Washington,53,071,26.9
Whatcom County,Washington,53,073,32.9
Whitman County,Washington,53,075,49.4
Yakima County,Washington,53,077,15.1
Barbour County,West Virginia,54,001,11.7
Berkeley County,West Virginia,54,003,19.1
Boone County,West Virginia,54,005,6.9
Braxton County,West Virginia,54,007,8.4
Brooke County,West Virginia,54,009,15.0
Cabell County,West Virginia,54,011,27.7
Calhoun County,West Virginia,54,013,6.3
Clay County,West Virginia,54,015,5.6
Doddridge County,West Virginia,54,017,8.1
Fayette County,West Virginia,54,019,10.6
Gilmer County,West Virginia,54,021,11.4
Grant County,West Virginia,54,023,9.9
Greenbrier County,West Virginia,54,025,15.9
Hampshire County,West Virginia,54,027,7.9
Hancock County,West Virginia,54,029,15.5
Hardy County,West Virginia,54,031,7.5
Harrison County,West Virginia,54,033,20.9
Jackson County,West Virginia,54,035,15.8
Jefferson County,West Virginia,54,037,28.1
Kanawha County,West Virginia,54,039,26.2
Lewis County,West Virginia,54,041,15.3
Lincoln County,West Virginia,54,043,6.5
Logan County,West Virginia,54,045,7.0
McDowell County,West Virginia,54,047,5.3
Marion County,West Virginia,54,049,20.9
Marshall County,West Virginia,54,051,13.4
Mason County,West Virginia,54,053,10.1
Mercer County,West Virginia,54,055,16.1
Mineral County,West Virginia,54,057,15.0
Mingo County,West Virginia,54,059,7.4
Monongalia County,West Virginia,54,061,37.2
Monroe County,West Virginia,54,063,13.7
Morgan County,West Virginia,54,065,14.7
Nicholas County,West Virginia,54,067,13.8
Ohio County,West Virginia,54,069,29.9
Pendleton County,West Virginia,54,071,12.4
Pleasants County,West Virginia,54,073,8.0
Pocahontas County,West Virginia,54,075,13.8
Preston County,West Virginia,54,077,10.4
Putnam County,West Virginia,54,079,26.0
Raleigh County,West Virginia,54,081,15.7
Randolph County,West Virginia,54,083,18.4
Ritchie County,West Virginia,54,085,9.1
Roane County,West Virginia,54,087,11.2
Summers County,West Virginia,54,089,11.1
Taylor County,West Virginia,54,091,12.2
Tucker County,West Virginia,54,093,13.9
Tyler County,West Virginia,54,095,9.7
Upshur County,West Virginia,54,097,15.2
Wayne County,West Virginia,54,099,12.6
Webster County,West Virginia,54,101,5.8
Wetzel County,West Virginia,54,103,10.3
Wirt County,West Virginia,54,105,9.4
Wood County,West Virginia,54,107,19.0
Wyoming County,West Virginia,54,109,6.4
Adams County,Wisconsin,55,001,11.1
Ashland County,Wisconsin,55,003,23.1
Barron County,Wisconsin,55,005,15.4
Bayfield County,Wisconsin,55,007,27.4
Brown County,Wisconsin,55,009,26.4
Buffalo County,Wisconsin,55,011,15.0
Burnett County,Wisconsin,55,013,16.4
Calumet County,Wisconsin,55,015,26.5
Chippewa County,Wisconsin,55,017,17.1
Clark County,Wisconsin,55,019,9.8
Columbia County,Wisconsin,55,021,20.2
Crawford County,Wisconsin,55,023,13.8
Dane County,Wisconsin,55,025,46.8
Dodge County,Wisconsin,55,027,13.5
Door County,Wisconsin,55,029,29.3
Douglas County,Wisconsin,55,031,19.7
Dunn County,Wisconsin,55,033,24.3
Eau Claire County,Wisconsin,55,035,29.5
Florence County,Wisconsin,55,037,13.4
Fond du Lac County,Wisconsin,55,039,18.4
Forest County,Wisconsin,55,041,10.1
Grant County,Wisconsin,55,043,17.3
Green County,Wisconsin,55,045,20.5
Green Lake County,Wisconsin,55,047,15.5
Iowa County,Wisconsin,55,049,20.7
Iron County,Wisconsin,55,051,21.0
Jackson County,Wisconsin,55,053,13.7
Jefferson County,Wisconsin,55,055,21.2
Juneau County,Wisconsin,55,057,10.9
Kenosha County,Wisconsin,55,059,24.0
Kewaunee County,Wisconsin,55,061,12.1
La Crosse County,Wisconsin,55,063,29.2
Lafayette County,Wisconsin,55,065,13.3
Langlade County,Wisconsin,55,067,12.9
Lincoln County,Wisconsin,55,069,14.7
Manitowoc County,Wisconsin,55,071,17.6
Marathon County,Wisconsin,55,073,21.2
Marinette County,Wisconsin,55,075,13.0
Marquette County,Wisconsin,55,077,12.3
Menominee County,Wisconsin,55,078,14.1
Milwaukee County,Wisconsin,55,079,27.8
Monroe County,Wisconsin,55,081,16.0
Oconto County,Wisconsin,55,083,12.5
Oneida County,Wisconsin,55,085,23.7
Outagamie County,Wisconsin,55,087,26.0
Ozaukee County,Wisconsin,55,089,48.7
Pepin County,Wisconsin,55,091,15.4
Pierce County,Wisconsin,55,093,23.7
Polk County,Wisconsin,55,095,18.1
Portage County,Wisconsin,55,097,27.3
Price County,Wisconsin,55,099,17.0
Racine County,Wisconsin,55,101,21.0
Richland County,Wisconsin,55,103,13.6
Rock County,Wisconsin,55,105,18.9
Rusk County,Wisconsin,55,107,13.3
Saint Croix County,Wisconsin,55,109,31.2
Sauk County,Wisconsin,55,111,20.7
Sawyer County,Wisconsin,55,113,22.5
Shawano County,Wisconsin,55,115,14.1
Sheboygan County,Wisconsin,55,117,21.8
Taylor County,Wisconsin,55,119,12.5
Trempealeau County,Wisconsin,55,121,16.3
Vernon County,Wisconsin,55,123,17.8
Vilas County,Wisconsin,55,125,24.1
Walworth County,Wisconsin,55,127,26.7
Washburn County,Wisconsin,55,129,21.1
Washington County,Wisconsin,55,131,27.4
Waukesha County,Wisconsin,55,133,40.9
Waupaca County,Wisconsin,55,135,15.3
Waushara County,Wisconsin,55,137,13.0
Winnebago County,Wisconsin,55,139,24.5
Wood County,Wisconsin,55,141,18.2
Albany County,Wyoming,56,001,48.7
Big Horn County,Wyoming,56,003,20.5
Campbell County,Wyoming,56,005,16.3
Carbon County,Wyoming,56,007,14.8
Converse County,Wyoming,56,009,15.4
Crook County,Wyoming,56,011,19.5
Fremont County,Wyoming,56,013,22.8
Goshen County,Wyoming,56,015,19.2
Hot Springs County,Wyoming,56,017,14.1
Johnson County,Wyoming,56,019,25.6
Laramie County,Wyoming,56,021,25.0
Lincoln County,Wyoming,56,023,23.7
Natrona County,Wyoming,56,025,21.5
Niobrara County,Wyoming,56,027,20.2
Park County,Wyoming,56,029,28.6
Platte County,Wyoming,56,031,21.9
Sheridan County,Wyoming,56,033,28.9
Sublette County,Wyoming,56,035,24.1
Sweetwater County,Wyoming,56,037,17.1
Teton County,Wyoming,56,039,43.9
Uinta County,Wyoming,56,041,19.1
Washakie County,Wyoming,56,043,25.0
Weston County,Wyoming,56,045,17.1
