County,State,State_FIPS,County_FIPS,health_insurance_rate
Bristol City,Virginia,51,520,16.3
Chesapeake City,Virginia,51,550,9.9
Colonial Heights City,Virginia,51,570,13.5
Covington City,Virginia,51,580,12.0
Falls Church City,Virginia,51,610,5.1
Galax City,Virginia,51,640,17.4
Hampton City,Virginia,51,650,11.4
Hopewell City,Virginia,51,670,23.0
Lexington City,Virginia,51,678,7.5
Lynchburg City,Virginia,51,680,12.5
Martinsville City,Virginia,51,690,16.5
Norfolk City,Virginia,51,710,17.5
Norton City,Virginia,51,720,11.7
Petersburg City,Virginia,51,730,22.4
Poquoson City,Virginia,51,735,6.4
Portsmouth City,Virginia,51,740,12.7
Radford City,Virginia,51,750,13.6
Richmond City,Virginia,51,760,17.6
Roanoke City,Virginia,51,770,17.0
Salem City,Virginia,51,775,10.6
Suffolk City,Virginia,51,800,10.2
Virginia Beach City,Virginia,51,810,9.9
Winchester City,Virginia,51,840,19.9
Fairfax County,Virginia,51,059,12.1
Fairfax City,Virginia,51,600,11.2
Rockingham County,Virginia,51,165,15.3
Harrisonburg City,Virginia,51,660,13.5
James City County,Virginia,51,095,7.1
Williamsburg City,Virginia,51,830,7.1
Prince William County,Virginia,51,153,13.9
Manassas City,Virginia,51,683,22.2
Manassas Park City,Virginia,51,685,23.9
Rockbridge County,Virginia,51,163,13.1
Buena Vista City,Virginia,51,530,13.6
Spotsylvania County,Virginia,51,177,11.1
Fredericksburg City,Virginia,51,630,14.0
Augusta County,Virginia,51,015,11.3
Staunton City,Virginia,51,790,12.5
Waynesboro City,Virginia,51,820,15.1
Pittsylvania County,Virginia,51,143,14.1
Danville City,Virginia,51,590,14.8
Greensville County,Virginia,51,081,13.0
Emporia City,Virginia,51,595,18.4
Albemarle County,Virginia,51,003,9.5
Charlottesville City,Virginia,51,540,11.6
Bedford County,Virginia,51,019,9.6
Bedford City,Virginia,51,515,13.6
Halifax County,Virginia,51,083,14.1
Southampton County,Virginia,51,175,14.7
Franklin City,Virginia,51,620,19.5
Alleghany County,Virginia,51,005,9.0
York County,Virginia,51,199,5.2
Newport News City,Virginia,51,700,14.2
Adams County,Washington,53,001,23.7
Asotin County,Washington,53,003,13.7
Benton County,Washington,53,005,13.1
Chelan County,Washington,53,007,20.1
Clallam County,Washington,53,009,14.3
Clark County,Washington,53,011,13.1
Columbia County,Washington,53,013,11.5
Cowlitz County,Washington,53,015,14.3
Douglas County,Washington,53,017,19.3
Ferry County,Washington,53,019,19.0
Franklin County,Washington,53,021,21.0
Garfield County,Washington,53,023,5.8
Grant County,Washington,53,025,20.5
Grays Harbor County,Washington,53,027,17.2
Island County,Washington,53,029,9.5
Jefferson County,Washington,53,031,14.0
King County,Washington,53,033,11.7
Kitsap County,Washington,53,035,11.7
Kittitas County,Washington,53,037,14.4
Klickitat County,Washington,53,039,15.3
Lewis County,Washington,53,041,14.0
Lincoln County,Washington,53,043,11.4
Mason County,Washington,53,045,16.1
Okanogan County,Washington,53,047,20.9
Pacific County,Washington,53,049,15.9
Pend Oreille County,Washington,53,051,13.9
Pierce County,Washington,53,053,13.4
San Juan County,Washington,53,055,15.5
Skagit County,Washington,53,057,15.7
Skamania County,Washington,53,059,13.4
Snohomish County,Washington,53,061,12.7
Spokane County,Washington,53,063,12.4
Stevens County,Washington,53,065,14.9
Thurston County,Washington,53,067,11.4
Wahkiakum County,Washington,53,069,10.6
Walla Walla County,Washington,53,071,13.9
Whatcom County,Washington,53,073,13.2
Whitman County,Washington,53,075,9.2
Yakima County,Washington,53,077,25.0
Barbour County,West Virginia,54,001,14.5
Berkeley County,West Virginia,54,003,14.0
Boone County,West Virginia,54,005,12.9
Braxton County,West Virginia,54,007,15.1
Brooke County,West Virginia,54,009,12.0
Cabell County,West Virginia,54,011,14.5
Calhoun County,West Virginia,54,013,21.8
Clay County,West Virginia,54,015,15.7
Doddridge County,West Virginia,54,017,22.8
Fayette County,West Virginia,54,019,16.5
Gilmer County,West Virginia,54,021,15.4
Grant County,West Virginia,54,023,12.0
Greenbrier County,West Virginia,54,025,15.4
Hampshire County,West Virginia,54,027,23.0
Hancock County,West Virginia,54,029,15.0
Hardy County,West Virginia,54,031,13.4
Harrison County,West Virginia,54,033,15.8
Jackson County,West Virginia,54,035,12.8
Jefferson County,West Virginia,54,037,12.3
Kanawha County,West Virginia,54,039,13.0
Lewis County,West Virginia,54,041,19.6
Lincoln County,West Virginia,54,043,15.3
Logan County,West Virginia,54,045,15.2
McDowell County,West Virginia,54,047,18.6
Marion County,West Virginia,54,049,14.1
Marshall County,West Virginia,54,051,11.4
Mason County,West Virginia,54,053,12.2
Mercer County,West Virginia,54,055,15.5
Mineral County,West Virginia,54,057,15.5
Mingo County,West Virginia,54,059,16.4
Monongalia County,West Virginia,54,061,12.0
Monroe County,West Virginia,54,063,17.2
Morgan County,West Virginia,54,065,19.1
Nicholas County,West Virginia,54,067,16.2
Ohio County,West Virginia,54,069,11.4
Pendleton County,West Virginia,54,071,14.6
Pleasants County,West Virginia,54,073,16.3
Pocahontas County,West Virginia,54,075,15.2
Preston County,West Virginia,54,077,15.5
Putnam County,West Virginia,54,079,11.0
Raleigh County,West Virginia,54,081,13.9
Randolph County,West Virginia,54,083,14.4
Ritchie County,West Virginia,54,085,16.3
Roane County,West Virginia,54,087,17.4
Summers County,West Virginia,54,089,17.1
Taylor County,West Virginia,54,091,15.7
Tucker County,West Virginia,54,093,15.5
Tyler County,West Virginia,54,095,13.5
Upshur County,West Virginia,54,097,16.9
Wayne County,West Virginia,54,099,15.0
Webster County,West Virginia,54,101,19.9
Wetzel County,West Virginia,54,103,12.5
Wirt County,West Virginia,54,105,13.4
Wood County,West Virginia,54,107,13.2
Wyoming County,West Virginia,54,109,13.1
Adams County,Wisconsin,55,001,9.3
Ashland County,Wisconsin,55,003,11.2
Barron County,Wisconsin,55,005,9.4
Bayfield County,Wisconsin,55,007,11.7
Brown County,Wisconsin,55,009,8.9
Buffalo County,Wisconsin,55,011,9.0
Burnett County,Wisconsin,55,013,9.4
Calumet County,Wisconsin,55,015,5.2
Chippewa County,Wisconsin,55,017,8.2
Clark County,Wisconsin,55,019,21.4
Columbia County,Wisconsin,55,021,6.9
Crawford County,Wisconsin,55,023,10.0
Dane County,Wisconsin,55,025,6.8
Dodge County,Wisconsin,55,027,7.0
Door County,Wisconsin,55,029,8.9
Douglas County,Wisconsin,55,031,11.8
Dunn County,Wisconsin,55,033,9.2
Eau Claire County,Wisconsin,55,035,9.3
Florence County,Wisconsin,55,037,10.2
Fond du Lac County,Wisconsin,55,039,7.4
Forest County,Wisconsin,55,041,13.0
Grant County,Wisconsin,55,043,9.8
Green County,Wisconsin,55,045,7.2
Green Lake County,Wisconsin,55,047,11.8
Iowa County,Wisconsin,55,049,8.8
Iron County,Wisconsin,55,051,10.2
Jackson County,Wisconsin,55,053,10.7
Jefferson County,Wisconsin,55,055,7.6
Juneau County,Wisconsin,55,057,10.4
Kenosha County,Wisconsin,55,059,10.6
Kewaunee County,Wisconsin,55,061,6.0
La Crosse County,Wisconsin,55,063,6.9
Lafayette County,Wisconsin,55,065,11.1
Langlade County,Wisconsin,55,067,10.5
Lincoln County,Wisconsin,55,069,7.9
Manitowoc County,Wisconsin,55,071,7.1
Marathon County,Wisconsin,55,073,8.8
Marinette County,Wisconsin,55,075,8.7
Marquette County,Wisconsin,55,077,8.1
Menominee County,Wisconsin,55,078,32.9
Milwaukee County,Wisconsin,55,079,12.3
Monroe County,Wisconsin,55,081,13.7
Oconto County,Wisconsin,55,083,8.5
Oneida County,Wisconsin,55,085,9.0
Outagamie County,Wisconsin,55,087,7.2
Ozaukee County,Wisconsin,55,089,5.0
Pepin County,Wisconsin,55,091,11.1
Pierce County,Wisconsin,55,093,8.0
Polk County,Wisconsin,55,095,10.2
Portage County,Wisconsin,55,097,8.2
Price County,Wisconsin,55,099,7.6
Racine County,Wisconsin,55,101,10.2
Richland County,Wisconsin,55,103,9.6
Rock County,Wisconsin,55,105,10.4
Rusk County,Wisconsin,55,107,10.9
Saint Croix County,Wisconsin,55,109,8.2
Sauk County,Wisconsin,55,111,9.7
Sawyer County,Wisconsin,55,113,13.2
Shawano County,Wisconsin,55,115,10.5
Sheboygan County,Wisconsin,55,117,7.3
Taylor County,Wisconsin,55,119,10.5
Trempealeau County,Wisconsin,55,121,9.9
Vernon County,Wisconsin,55,123,17.4
Vilas County,Wisconsin,55,125,9.8
Walworth County,Wisconsin,55,127,10.6
Washburn County,Wisconsin,55,129,9.9
Washington County,Wisconsin,55,131,5.9
Waukesha County,Wisconsin,55,133,4.7
Waupaca County,Wisconsin,55,135,7.0
Waushara County,Wisconsin,55,137,11.9
Winnebago County,Wisconsin,55,139,8.2
Wood County,Wisconsin,55,141,6.5
Albany County,Wyoming,56,001,11.0
Big Horn County,Wyoming,56,003,15.4
Campbell County,Wyoming,56,005,17.3
Carbon County,Wyoming,56,007,17.6
Converse County,Wyoming,56,009,11.7
Crook County,Wyoming,56,011,16.0
Fremont County,Wyoming,56,013,20.3
Goshen County,Wyoming,56,015,13.6
Hot Springs County,Wyoming,56,017,14.4
Johnson County,Wyoming,56,019,14.3
Laramie County,Wyoming,56,021,13.0
Lincoln County,Wyoming,56,023,13.4
Natrona County,Wyoming,56,025,14.0
Niobrara County,Wyoming,56,027,16.0
Park County,Wyoming,56,029,14.2
Platte County,Wyoming,56,031,14.3
Sheridan County,Wyoming,56,033,14.5
Sublette County,Wyoming,56,035,14.7
Sweetwater County,Wyoming,56,037,15.8
Teton County,Wyoming,56,039,22.4
Uinta County,Wyoming,56,041,14.1
Washakie County,Wyoming,56,043,13.2
Weston County,Wyoming,56,045,12.0
