County,State,State_FIPS,County_FIPS,less_than_9th_grade_percentage
Lexington City,Virginia,51,678,10.6
Lynchburg City,Virginia,51,680,4.9
Martinsville City,Virginia,51,690,8.4
Norfolk City,Virginia,51,710,3.5
Norton City,Virginia,51,720,8.8
Petersburg City,Virginia,51,730,12.3
Poquoson City,Virginia,51,735,3.4
Portsmouth City,Virginia,51,740,5.8
Radford City,Virginia,51,750,6.8
Richmond City,Virginia,51,760,7.8
Roanoke City,Virginia,51,770,6.9
Salem City,Virginia,51,775,3.3
Suffolk City,Virginia,51,800,4.2
Virginia Beach City,Virginia,51,810,1.7
Winchester City,Virginia,51,840,11.8
Fairfax County,Virginia,51,059,4.4
Fairfax City,Virginia,51,600,2.8
Rockingham County,Virginia,51,165,10.2
Harrisonburg City,Virginia,51,660,7.6
James City County,Virginia,51,095,2.1
Williamsburg City,Virginia,51,830,5.3
Prince William County,Virginia,51,153,4.7
Manassas City,Virginia,51,683,11.1
Manassas Park City,Virginia,51,685,10.8
Rockbridge County,Virginia,51,163,6.4
Buena Vista City,Virginia,51,530,14.3
Spotsylvania County,Virginia,51,177,3.7
Fredericksburg City,Virginia,51,630,2.7
Augusta County,Virginia,51,015,5.9
Staunton City,Virginia,51,790,4.7
Waynesboro City,Virginia,51,820,3.0
Pittsylvania County,Virginia,51,143,9.0
Danville City,Virginia,51,590,8.4
Greensville County,Virginia,51,081,9.2
Emporia City,Virginia,51,595,15.8
Albemarle County,Virginia,51,003,4.3
Charlottesville City,Virginia,51,540,5.4
Bedford County,Virginia,51,019,4.9
Bedford City,Virginia,51,515,
Halifax County,Virginia,51,083,10.0
Southampton County,Virginia,51,175,9.2
Franklin City,Virginia,51,620,7.8
Alleghany County,Virginia,51,005,7.1
York County,Virginia,51,199,2.8
Newport News City,Virginia,51,700,3.6
Adams County,Washington,53,001,27.6
Asotin County,Washington,53,003,2.9
Benton County,Washington,53,005,5.4
Chelan County,Washington,53,007,9.6
Clallam County,Washington,53,009,1.9
Clark County,Washington,53,011,2.9
Columbia County,Washington,53,013,3.6
Cowlitz County,Washington,53,015,4.2
Douglas County,Washington,53,017,12.7
Ferry County,Washington,53,019,4.0
Franklin County,Washington,53,021,19.5
Garfield County,Washington,53,023,0.0
Grant County,Washington,53,025,17.0
Grays Harbor County,Washington,53,027,6.0
Island County,Washington,53,029,0.9
Jefferson County,Washington,53,031,2.2
King County,Washington,53,033,3.4
Kitsap County,Washington,53,035,1.2
Kittitas County,Washington,53,037,3.1
Klickitat County,Washington,53,039,4.8
Lewis County,Washington,53,041,4.9
Lincoln County,Washington,53,043,2.0
Mason County,Washington,53,045,4.6
Okanogan County,Washington,53,047,8.4
Pacific County,Washington,53,049,6.0
Pend Oreille County,Washington,53,051,1.8
Pierce County,Washington,53,053,2.7
San Juan County,Washington,53,055,1.9
Skagit County,Washington,53,057,5.0
Skamania County,Washington,53,059,3.4
Snohomish County,Washington,53,061,2.7
Spokane County,Washington,53,063,2.1
Stevens County,Washington,53,065,2.8
Thurston County,Washington,53,067,2.0
Wahkiakum County,Washington,53,069,1.0
Walla Walla County,Washington,53,071,6.7
Whatcom County,Washington,53,073,3.4
Whitman County,Washington,53,075,1.0
Yakima County,Washington,53,077,18.4
Barbour County,West Virginia,54,001,9.6
Berkeley County,West Virginia,54,003,3.8
Boone County,West Virginia,54,005,10.3
Braxton County,West Virginia,54,007,7.0
Brooke County,West Virginia,54,009,2.7
Cabell County,West Virginia,54,011,4.0
Calhoun County,West Virginia,54,013,9.8
Clay County,West Virginia,54,015,16.0
Doddridge County,West Virginia,54,017,5.8
Fayette County,West Virginia,54,019,7.4
Gilmer County,West Virginia,54,021,10.5
Grant County,West Virginia,54,023,9.2
Greenbrier County,West Virginia,54,025,5.4
Hampshire County,West Virginia,54,027,7.9
Hancock County,West Virginia,54,029,4.4
Hardy County,West Virginia,54,031,6.8
Harrison County,West Virginia,54,033,3.3
Jackson County,West Virginia,54,035,5.5
Jefferson County,West Virginia,54,037,6.0
Kanawha County,West Virginia,54,039,4.7
Lewis County,West Virginia,54,041,7.2
Lincoln County,West Virginia,54,043,13.9
Logan County,West Virginia,54,045,10.4
McDowell County,West Virginia,54,047,18.4
Marion County,West Virginia,54,049,3.8
Marshall County,West Virginia,54,051,3.4
Mason County,West Virginia,54,053,5.7
Mercer County,West Virginia,54,055,7.7
Mineral County,West Virginia,54,057,3.9
Mingo County,West Virginia,54,059,13.2
Monongalia County,West Virginia,54,061,3.3
Monroe County,West Virginia,54,063,8.4
Morgan County,West Virginia,54,065,6.0
Nicholas County,West Virginia,54,067,7.7
Ohio County,West Virginia,54,069,2.2
Pendleton County,West Virginia,54,071,10.6
Pleasants County,West Virginia,54,073,3.4
Pocahontas County,West Virginia,54,075,7.7
Preston County,West Virginia,54,077,6.9
Putnam County,West Virginia,54,079,2.9
Raleigh County,West Virginia,54,081,6.7
Randolph County,West Virginia,54,083,9.1
Ritchie County,West Virginia,54,085,8.8
Roane County,West Virginia,54,087,10.4
Summers County,West Virginia,54,089,11.2
Taylor County,West Virginia,54,091,7.2
Tucker County,West Virginia,54,093,4.0
Tyler County,West Virginia,54,095,2.9
Upshur County,West Virginia,54,097,7.6
Wayne County,West Virginia,54,099,8.4
Webster County,West Virginia,54,101,16.2
Wetzel County,West Virginia,54,103,5.9
Wirt County,West Virginia,54,105,6.9
Wood County,West Virginia,54,107,3.3
Wyoming County,West Virginia,54,109,12.9
Adams County,Wisconsin,55,001,4.3
Ashland County,Wisconsin,55,003,3.0
Barron County,Wisconsin,55,005,4.5
Bayfield County,Wisconsin,55,007,2.0
Brown County,Wisconsin,55,009,3.9
Buffalo County,Wisconsin,55,011,4.3
Burnett County,Wisconsin,55,013,2.5
Calumet County,Wisconsin,55,015,3.1
Chippewa County,Wisconsin,55,017,3.1
Clark County,Wisconsin,55,019,11.9
Columbia County,Wisconsin,55,021,2.2
Crawford County,Wisconsin,55,023,3.7
Dane County,Wisconsin,55,025,2.2
Dodge County,Wisconsin,55,027,3.9
Door County,Wisconsin,55,029,2.0
Douglas County,Wisconsin,55,031,1.6
Dunn County,Wisconsin,55,033,2.8
Eau Claire County,Wisconsin,55,035,2.7
Florence County,Wisconsin,55,037,1.7
Fond du Lac County,Wisconsin,55,039,3.4
Forest County,Wisconsin,55,041,5.2
Grant County,Wisconsin,55,043,4.6
Green County,Wisconsin,55,045,3.4
Green Lake County,Wisconsin,55,047,4.4
Iowa County,Wisconsin,55,049,2.1
Iron County,Wisconsin,55,051,1.3
Jackson County,Wisconsin,55,053,4.9
Jefferson County,Wisconsin,55,055,2.6
Juneau County,Wisconsin,55,057,4.7
Kenosha County,Wisconsin,55,059,3.6
Kewaunee County,Wisconsin,55,061,3.1
La Crosse County,Wisconsin,55,063,2.2
Lafayette County,Wisconsin,55,065,5.2
Langlade County,Wisconsin,55,067,4.0
Lincoln County,Wisconsin,55,069,4.4
Manitowoc County,Wisconsin,55,071,2.8
Marathon County,Wisconsin,55,073,3.9
Marinette County,Wisconsin,55,075,3.3
Marquette County,Wisconsin,55,077,3.7
Menominee County,Wisconsin,55,078,5.1
Milwaukee County,Wisconsin,55,079,5.1
Monroe County,Wisconsin,55,081,6.0
Oconto County,Wisconsin,55,083,3.5
Oneida County,Wisconsin,55,085,1.4
Outagamie County,Wisconsin,55,087,2.5
Ozaukee County,Wisconsin,55,089,1.1
Pepin County,Wisconsin,55,091,6.3
Pierce County,Wisconsin,55,093,2.6
Polk County,Wisconsin,55,095,2.5
Portage County,Wisconsin,55,097,2.6
Price County,Wisconsin,55,099,2.9
Racine County,Wisconsin,55,101,4.5
Richland County,Wisconsin,55,103,5.2
Rock County,Wisconsin,55,105,3.8
Rusk County,Wisconsin,55,107,5.1
Saint Croix County,Wisconsin,55,109,1.2
Sauk County,Wisconsin,55,111,3.6
Sawyer County,Wisconsin,55,113,2.3
Shawano County,Wisconsin,55,115,4.3
Sheboygan County,Wisconsin,55,117,3.1
Taylor County,Wisconsin,55,119,5.7
Trempealeau County,Wisconsin,55,121,6.0
Vernon County,Wisconsin,55,123,7.3
Vilas County,Wisconsin,55,125,1.2
Walworth County,Wisconsin,55,127,3.8
Washburn County,Wisconsin,55,129,2.5
Washington County,Wisconsin,55,131,2.5
Waukesha County,Wisconsin,55,133,1.4
Waupaca County,Wisconsin,55,135,3.6
Waushara County,Wisconsin,55,137,4.7
Winnebago County,Wisconsin,55,139,2.4
Wood County,Wisconsin,55,141,2.8
Albany County,Wyoming,56,001,1.8
Big Horn County,Wyoming,56,003,4.5
Campbell County,Wyoming,56,005,3.5
Carbon County,Wyoming,56,007,4.8
Converse County,Wyoming,56,009,2.6
Crook County,Wyoming,56,011,1.3
Fremont County,Wyoming,56,013,1.9
Goshen County,Wyoming,56,015,4.1
Hot Springs County,Wyoming,56,017,4.1
Johnson County,Wyoming,56,019,2.9
Laramie County,Wyoming,56,021,1.8
Lincoln County,Wyoming,56,023,1.6
Natrona County,Wyoming,56,025,1.8
Niobrara County,Wyoming,56,027,1.9
Park County,Wyoming,56,029,1.6
Platte County,Wyoming,56,031,3.5
Sheridan County,Wyoming,56,033,1.2
Sublette County,Wyoming,56,035,0.6
Sweetwater County,Wyoming,56,037,3.3
Teton County,Wyoming,56,039,2.5
Uinta County,Wyoming,56,041,3.2
Washakie County,Wyoming,56,043,5.2
Weston County,Wyoming,56,045,2.1
