County,State,State_FIPS,County_FIPS,age_60_and_over
Lynchburg City,Virginia,51,680,11.9
Martinsville City,Virginia,51,690,17.4
Norfolk City,Virginia,51,710,7.9
Norton City,Virginia,51,720,18.5
Petersburg City,Virginia,51,730,12.9
Poquoson City,Virginia,51,735,16.8
Portsmouth City,Virginia,51,740,11.5
Radford City,Virginia,51,750,7.1
Richmond City,Virginia,51,760,9.9
Roanoke City,Virginia,51,770,12.6
Salem City,Virginia,51,775,16.0
Suffolk City,Virginia,51,800,11.7
Virginia Beach City,Virginia,51,810,10.7
Winchester City,Virginia,51,840,13.1
Fairfax County,Virginia,51,059,10.6
Fairfax City,Virginia,51,600,12.9
Rockingham County,Virginia,51,165,16.4
Harrisonburg City,Virginia,51,660,7.2
James City County,Virginia,51,095,21.8
Williamsburg City,Virginia,51,830,15.7
Prince William County,Virginia,51,153,7.4
Manassas City,Virginia,51,683,7.0
Manassas Park City,Virginia,51,685,6.2
Rockbridge County,Virginia,51,163,23.3
Buena Vista City,Virginia,51,530,15.7
Spotsylvania County,Virginia,51,177,10.9
Fredericksburg City,Virginia,51,630,9.3
Augusta County,Virginia,51,015,17.6
Staunton City,Virginia,51,790,18.8
Waynesboro City,Virginia,51,820,15.0
Pittsylvania County,Virginia,51,143,18.2
Danville City,Virginia,51,590,16.3
Greensville County,Virginia,51,081,10.5
Emporia City,Virginia,51,595,13.7
Albemarle County,Virginia,51,003,14.9
Charlottesville City,Virginia,51,540,8.3
Bedford County,Virginia,51,019,18.5
Bedford City,Virginia,51,515,
Halifax County,Virginia,51,083,19.0
Southampton County,Virginia,51,175,16.2
Franklin City,Virginia,51,620,16.6
Alleghany County,Virginia,51,005,22.1
York County,Virginia,51,199,13.0
Newport News City,Virginia,51,700,9.9
Adams County,Washington,53,001,9.6
Asotin County,Washington,53,003,20.1
Benton County,Washington,53,005,12.3
Chelan County,Washington,53,007,16.2
Clallam County,Washington,53,009,25.4
Clark County,Washington,53,011,12.7
Columbia County,Washington,53,013,26.6
Cowlitz County,Washington,53,015,17.0
Douglas County,Washington,53,017,14.9
Ferry County,Washington,53,019,22.3
Franklin County,Washington,53,021,7.5
Garfield County,Washington,53,023,22.1
Grant County,Washington,53,025,11.9
Grays Harbor County,Washington,53,027,17.4
Island County,Washington,53,029,20.9
Jefferson County,Washington,53,031,31.4
King County,Washington,53,033,10.7
Kitsap County,Washington,53,035,14.4
Kittitas County,Washington,53,037,14.0
Klickitat County,Washington,53,039,20.9
Lewis County,Washington,53,041,18.8
Lincoln County,Washington,53,043,23.3
Mason County,Washington,53,045,20.0
Okanogan County,Washington,53,047,19.6
Pacific County,Washington,53,049,27.4
Pend Oreille County,Washington,53,051,23.5
Pierce County,Washington,53,053,11.4
San Juan County,Washington,53,055,29.9
Skagit County,Washington,53,057,17.5
Skamania County,Washington,53,059,17.1
Snohomish County,Washington,53,061,10.7
Spokane County,Washington,53,063,13.3
Stevens County,Washington,53,065,20.5
Thurston County,Washington,53,067,13.9
Wahkiakum County,Washington,53,069,32.2
Walla Walla County,Washington,53,071,14.1
Whatcom County,Washington,53,073,14.5
Whitman County,Washington,53,075,8.8
Yakima County,Washington,53,077,11.7
Barbour County,West Virginia,54,001,17.5
Berkeley County,West Virginia,54,003,12.6
Boone County,West Virginia,54,005,15.6
Braxton County,West Virginia,54,007,19.0
Brooke County,West Virginia,54,009,18.8
Cabell County,West Virginia,54,011,14.7
Calhoun County,West Virginia,54,013,21.5
Clay County,West Virginia,54,015,18.2
Doddridge County,West Virginia,54,017,16.3
Fayette County,West Virginia,54,019,16.5
Gilmer County,West Virginia,54,021,11.7
Grant County,West Virginia,54,023,20.9
Greenbrier County,West Virginia,54,025,19.9
Hampshire County,West Virginia,54,027,18.1
Hancock County,West Virginia,54,029,17.9
Hardy County,West Virginia,54,031,18.7
Harrison County,West Virginia,54,033,15.5
Jackson County,West Virginia,54,035,17.4
Jefferson County,West Virginia,54,037,13.2
Kanawha County,West Virginia,54,039,16.1
Lewis County,West Virginia,54,041,18.0
Lincoln County,West Virginia,54,043,16.3
Logan County,West Virginia,54,045,15.3
McDowell County,West Virginia,54,047,16.5
Marion County,West Virginia,54,049,16.0
Marshall County,West Virginia,54,051,17.2
Mason County,West Virginia,54,053,17.5
Mercer County,West Virginia,54,055,17.6
Mineral County,West Virginia,54,057,18.2
Mingo County,West Virginia,54,059,14.8
Monongalia County,West Virginia,54,061,9.4
Monroe County,West Virginia,54,063,21.9
Morgan County,West Virginia,54,065,19.8
Nicholas County,West Virginia,54,067,19.0
Ohio County,West Virginia,54,069,16.7
Pendleton County,West Virginia,54,071,23.7
Pleasants County,West Virginia,54,073,16.3
Pocahontas County,West Virginia,54,075,21.5
Preston County,West Virginia,54,077,15.7
Putnam County,West Virginia,54,079,15.3
Raleigh County,West Virginia,54,081,15.9
Randolph County,West Virginia,54,083,17.9
Ritchie County,West Virginia,54,085,18.9
Roane County,West Virginia,54,087,18.5
Summers County,West Virginia,54,089,20.9
Taylor County,West Virginia,54,091,16.4
Tucker County,West Virginia,54,093,22.1
Tyler County,West Virginia,54,095,18.7
Upshur County,West Virginia,54,097,17.2
Wayne County,West Virginia,54,099,17.2
Webster County,West Virginia,54,101,20.1
Wetzel County,West Virginia,54,103,19.4
Wirt County,West Virginia,54,105,18.1
Wood County,West Virginia,54,107,16.8
Wyoming County,West Virginia,54,109,16.5
Adams County,Wisconsin,55,001,25.2
Ashland County,Wisconsin,55,003,16.3
Barron County,Wisconsin,55,005,18.2
Bayfield County,Wisconsin,55,007,23.8
Brown County,Wisconsin,55,009,11.6
Buffalo County,Wisconsin,55,011,19.1
Burnett County,Wisconsin,55,013,25.7
Calumet County,Wisconsin,55,015,12.2
Chippewa County,Wisconsin,55,017,14.5
Clark County,Wisconsin,55,019,14.5
Columbia County,Wisconsin,55,021,14.5
Crawford County,Wisconsin,55,023,19.2
Dane County,Wisconsin,55,025,10.6
Dodge County,Wisconsin,55,027,14.0
Door County,Wisconsin,55,029,24.9
Douglas County,Wisconsin,55,031,15.3
Dunn County,Wisconsin,55,033,13.3
Eau Claire County,Wisconsin,55,035,12.4
Florence County,Wisconsin,55,037,25.0
Fond du Lac County,Wisconsin,55,039,14.7
Forest County,Wisconsin,55,041,21.6
Grant County,Wisconsin,55,043,13.8
Green County,Wisconsin,55,045,15.1
Green Lake County,Wisconsin,55,047,18.9
Iowa County,Wisconsin,55,049,15.7
Iron County,Wisconsin,55,051,27.1
Jackson County,Wisconsin,55,053,16.2
Jefferson County,Wisconsin,55,055,13.6
Juneau County,Wisconsin,55,057,17.0
Kenosha County,Wisconsin,55,059,11.0
Kewaunee County,Wisconsin,55,061,17.1
La Crosse County,Wisconsin,55,063,13.2
Lafayette County,Wisconsin,55,065,15.7
Langlade County,Wisconsin,55,067,20.4
Lincoln County,Wisconsin,55,069,18.0
Manitowoc County,Wisconsin,55,071,16.5
Marathon County,Wisconsin,55,073,14.4
Marinette County,Wisconsin,55,075,20.2
Marquette County,Wisconsin,55,077,20.7
Menominee County,Wisconsin,55,078,11.0
Milwaukee County,Wisconsin,55,079,10.4
Monroe County,Wisconsin,55,081,14.6
Oconto County,Wisconsin,55,083,17.5
Oneida County,Wisconsin,55,085,22.7
Outagamie County,Wisconsin,55,087,11.6
Ozaukee County,Wisconsin,55,089,15.8
Pepin County,Wisconsin,55,091,19.4
Pierce County,Wisconsin,55,093,12.2
Polk County,Wisconsin,55,095,17.4
Portage County,Wisconsin,55,097,13.3
Price County,Wisconsin,55,099,22.6
Racine County,Wisconsin,55,101,13.1
Richland County,Wisconsin,55,103,18.2
Rock County,Wisconsin,55,105,13.4
Rusk County,Wisconsin,55,107,20.5
Saint Croix County,Wisconsin,55,109,11.4
Sauk County,Wisconsin,55,111,15.0
Sawyer County,Wisconsin,55,113,22.8
Shawano County,Wisconsin,55,115,18.4
Sheboygan County,Wisconsin,55,117,14.4
Taylor County,Wisconsin,55,119,16.4
Trempealeau County,Wisconsin,55,121,15.9
Vernon County,Wisconsin,55,123,17.1
Vilas County,Wisconsin,55,125,28.2
Walworth County,Wisconsin,55,127,13.9
Washburn County,Wisconsin,55,129,23.5
Washington County,Wisconsin,55,131,14.1
Waukesha County,Wisconsin,55,133,14.8
Waupaca County,Wisconsin,55,135,18.0
Waushara County,Wisconsin,55,137,20.8
Winnebago County,Wisconsin,55,139,12.9
Wood County,Wisconsin,55,141,16.8
Albany County,Wyoming,56,001,8.5
Big Horn County,Wyoming,56,003,19.3
Campbell County,Wyoming,56,005,6.4
Carbon County,Wyoming,56,007,12.9
Converse County,Wyoming,56,009,12.0
Crook County,Wyoming,56,011,17.3
Fremont County,Wyoming,56,013,15.3
Goshen County,Wyoming,56,015,18.6
Hot Springs County,Wyoming,56,017,23.5
Johnson County,Wyoming,56,019,19.8
Laramie County,Wyoming,56,021,12.7
Lincoln County,Wyoming,56,023,14.0
Natrona County,Wyoming,56,025,11.3
Niobrara County,Wyoming,56,027,19.8
Park County,Wyoming,56,029,18.8
Platte County,Wyoming,56,031,20.6
Sheridan County,Wyoming,56,033,17.5
Sublette County,Wyoming,56,035,12.4
Sweetwater County,Wyoming,56,037,8.9
Teton County,Wyoming,56,039,11.3
Uinta County,Wyoming,56,041,10.5
Washakie County,Wyoming,56,043,19.3
Weston County,Wyoming,56,045,16.8
