County,State,State_FIPS,County_FIPS,bachelors_and_above_percentage
Lynchburg City,Virginia,51,680,34.8
Martinsville City,Virginia,51,690,21.3
Norfolk City,Virginia,51,710,28.0
Norton City,Virginia,51,720,16.9
Petersburg City,Virginia,51,730,18.0
Poquoson City,Virginia,51,735,42.8
Portsmouth City,Virginia,51,740,21.3
Radford City,Virginia,51,750,39.1
Richmond City,Virginia,51,760,38.5
Roanoke City,Virginia,51,770,23.8
Salem City,Virginia,51,775,29.1
Suffolk City,Virginia,51,800,28.1
Virginia Beach City,Virginia,51,810,35.2
Winchester City,Virginia,51,840,33.9
Fairfax County,Virginia,51,059,61.1
Fairfax City,Virginia,51,600,58.7
Rockingham County,Virginia,51,165,25.9
Harrisonburg City,Virginia,51,660,36.0
James City County,Virginia,51,095,49.6
Williamsburg City,Virginia,51,830,56.7
Prince William County,Virginia,51,153,40.1
Manassas City,Virginia,51,683,29.7
Manassas Park City,Virginia,51,685,29.2
Rockbridge County,Virginia,51,163,26.5
Buena Vista City,Virginia,51,530,15.9
Spotsylvania County,Virginia,51,177,31.5
Fredericksburg City,Virginia,51,630,42.1
Augusta County,Virginia,51,015,23.5
Staunton City,Virginia,51,790,34.0
Waynesboro City,Virginia,51,820,25.0
Pittsylvania County,Virginia,51,143,13.9
Danville City,Virginia,51,590,18.4
Greensville County,Virginia,51,081,9.0
Emporia City,Virginia,51,595,13.4
Albemarle County,Virginia,51,003,53.5
Charlottesville City,Virginia,51,540,52.6
Bedford County,Virginia,51,019,28.9
Bedford City,Virginia,51,515,
Halifax County,Virginia,51,083,15.9
Southampton County,Virginia,51,175,17.8
Franklin City,Virginia,51,620,21.1
Alleghany County,Virginia,51,005,15.4
York County,Virginia,51,199,45.4
Newport News City,Virginia,51,700,25.5
Adams County,Washington,53,001,13.6
Asotin County,Washington,53,003,20.5
Benton County,Washington,53,005,30.0
Chelan County,Washington,53,007,26.7
Clallam County,Washington,53,009,26.1
Clark County,Washington,53,011,29.8
Columbia County,Washington,53,013,24.9
Cowlitz County,Washington,53,015,16.6
Douglas County,Washington,53,017,19.2
Ferry County,Washington,53,019,18.2
Franklin County,Washington,53,021,17.3
Garfield County,Washington,53,023,25.2
Grant County,Washington,53,025,17.6
Grays Harbor County,Washington,53,027,15.8
Island County,Washington,53,029,33.0
Jefferson County,Washington,53,031,41.8
King County,Washington,53,033,51.4
Kitsap County,Washington,53,035,32.2
Kittitas County,Washington,53,037,34.8
Klickitat County,Washington,53,039,28.9
Lewis County,Washington,53,041,16.8
Lincoln County,Washington,53,043,23.6
Mason County,Washington,53,045,18.0
Okanogan County,Washington,53,047,19.0
Pacific County,Washington,53,049,18.0
Pend Oreille County,Washington,53,051,20.2
Pierce County,Washington,53,053,26.4
San Juan County,Washington,53,055,48.6
Skagit County,Washington,53,057,26.3
Skamania County,Washington,53,059,23.8
Snohomish County,Washington,53,061,31.9
Spokane County,Washington,53,063,30.4
Stevens County,Washington,53,065,18.5
Thurston County,Washington,53,067,35.7
Wahkiakum County,Washington,53,069,19.0
Walla Walla County,Washington,53,071,28.6
Whatcom County,Washington,53,073,33.9
Whitman County,Washington,53,075,49.5
Yakima County,Washington,53,077,16.0
Barbour County,West Virginia,54,001,16.6
Berkeley County,West Virginia,54,003,21.0
Boone County,West Virginia,54,005,8.4
Braxton County,West Virginia,54,007,15.1
Brooke County,West Virginia,54,009,19.4
Cabell County,West Virginia,54,011,25.7
Calhoun County,West Virginia,54,013,11.0
Clay County,West Virginia,54,015,9.5
Doddridge County,West Virginia,54,017,15.7
Fayette County,West Virginia,54,019,15.2
Gilmer County,West Virginia,54,021,14.4
Grant County,West Virginia,54,023,14.4
Greenbrier County,West Virginia,54,025,19.9
Hampshire County,West Virginia,54,027,12.2
Hancock County,West Virginia,54,029,18.5
Hardy County,West Virginia,54,031,14.5
Harrison County,West Virginia,54,033,22.5
Jackson County,West Virginia,54,035,17.1
Jefferson County,West Virginia,54,037,30.8
Kanawha County,West Virginia,54,039,24.9
Lewis County,West Virginia,54,041,13.3
Lincoln County,West Virginia,54,043,8.7
Logan County,West Virginia,54,045,10.0
McDowell County,West Virginia,54,047,5.4
Marion County,West Virginia,54,049,23.4
Marshall County,West Virginia,54,051,18.5
Mason County,West Virginia,54,053,12.4
Mercer County,West Virginia,54,055,20.0
Mineral County,West Virginia,54,057,14.7
Mingo County,West Virginia,54,059,9.5
Monongalia County,West Virginia,54,061,41.3
Monroe County,West Virginia,54,063,13.8
Morgan County,West Virginia,54,065,17.3
Nicholas County,West Virginia,54,067,15.2
Ohio County,West Virginia,54,069,30.8
Pendleton County,West Virginia,54,071,14.2
Pleasants County,West Virginia,54,073,12.9
Pocahontas County,West Virginia,54,075,16.3
Preston County,West Virginia,54,077,15.4
Putnam County,West Virginia,54,079,26.7
Raleigh County,West Virginia,54,081,18.3
Randolph County,West Virginia,54,083,16.3
Ritchie County,West Virginia,54,085,10.5
Roane County,West Virginia,54,087,12.4
Summers County,West Virginia,54,089,13.9
Taylor County,West Virginia,54,091,17.2
Tucker County,West Virginia,54,093,17.5
Tyler County,West Virginia,54,095,13.9
Upshur County,West Virginia,54,097,16.8
Wayne County,West Virginia,54,099,15.1
Webster County,West Virginia,54,101,9.3
Wetzel County,West Virginia,54,103,12.7
Wirt County,West Virginia,54,105,9.7
Wood County,West Virginia,54,107,21.8
Wyoming County,West Virginia,54,109,9.5
Adams County,Wisconsin,55,001,12.4
Ashland County,Wisconsin,55,003,21.1
Barron County,Wisconsin,55,005,19.9
Bayfield County,Wisconsin,55,007,30.5
Brown County,Wisconsin,55,009,29.6
Buffalo County,Wisconsin,55,011,17.9
Burnett County,Wisconsin,55,013,20.0
Calumet County,Wisconsin,55,015,28.7
Chippewa County,Wisconsin,55,017,20.1
Clark County,Wisconsin,55,019,11.5
Columbia County,Wisconsin,55,021,23.2
Crawford County,Wisconsin,55,023,17.8
Dane County,Wisconsin,55,025,50.7
Dodge County,Wisconsin,55,027,16.5
Door County,Wisconsin,55,029,32.1
Douglas County,Wisconsin,55,031,24.0
Dunn County,Wisconsin,55,033,28.0
Eau Claire County,Wisconsin,55,035,31.8
Florence County,Wisconsin,55,037,18.3
Fond du Lac County,Wisconsin,55,039,22.7
Forest County,Wisconsin,55,041,15.6
Grant County,Wisconsin,55,043,23.0
Green County,Wisconsin,55,045,23.0
Green Lake County,Wisconsin,55,047,19.3
Iowa County,Wisconsin,55,049,24.3
Iron County,Wisconsin,55,051,20.0
Jackson County,Wisconsin,55,053,14.4
Jefferson County,Wisconsin,55,055,24.8
Juneau County,Wisconsin,55,057,13.6
Kenosha County,Wisconsin,55,059,25.7
Kewaunee County,Wisconsin,55,061,19.1
La Crosse County,Wisconsin,55,063,34.3
Lafayette County,Wisconsin,55,065,18.9
Langlade County,Wisconsin,55,067,16.5
Lincoln County,Wisconsin,55,069,18.3
Manitowoc County,Wisconsin,55,071,19.9
Marathon County,Wisconsin,55,073,25.6
Marinette County,Wisconsin,55,075,15.0
Marquette County,Wisconsin,55,077,14.2
Menominee County,Wisconsin,55,078,17.2
Milwaukee County,Wisconsin,55,079,30.5
Monroe County,Wisconsin,55,081,19.9
Oconto County,Wisconsin,55,083,16.0
Oneida County,Wisconsin,55,085,27.1
Outagamie County,Wisconsin,55,087,28.9
Ozaukee County,Wisconsin,55,089,48.4
Pepin County,Wisconsin,55,091,19.2
Pierce County,Wisconsin,55,093,28.2
Polk County,Wisconsin,55,095,20.4
Portage County,Wisconsin,55,097,32.0
Price County,Wisconsin,55,099,16.9
Racine County,Wisconsin,55,101,24.7
Richland County,Wisconsin,55,103,18.9
Rock County,Wisconsin,55,105,21.8
Rusk County,Wisconsin,55,107,15.8
Saint Croix County,Wisconsin,55,109,33.7
Sauk County,Wisconsin,55,111,23.8
Sawyer County,Wisconsin,55,113,23.2
Shawano County,Wisconsin,55,115,16.1
Sheboygan County,Wisconsin,55,117,23.9
Taylor County,Wisconsin,55,119,14.7
Trempealeau County,Wisconsin,55,121,19.4
Vernon County,Wisconsin,55,123,21.8
Vilas County,Wisconsin,55,125,27.1
Walworth County,Wisconsin,55,127,28.3
Washburn County,Wisconsin,55,129,22.3
Washington County,Wisconsin,55,131,30.7
Waukesha County,Wisconsin,55,133,43.8
Waupaca County,Wisconsin,55,135,19.1
Waushara County,Wisconsin,55,137,15.7
Winnebago County,Wisconsin,55,139,27.3
Wood County,Wisconsin,55,141,21.6
Albany County,Wyoming,56,001,49.9
Big Horn County,Wyoming,56,003,18.8
Campbell County,Wyoming,56,005,19.2
Carbon County,Wyoming,56,007,20.3
Converse County,Wyoming,56,009,17.2
Crook County,Wyoming,56,011,22.4
Fremont County,Wyoming,56,013,23.5
Goshen County,Wyoming,56,015,24.5
Hot Springs County,Wyoming,56,017,23.1
Johnson County,Wyoming,56,019,28.8
Laramie County,Wyoming,56,021,28.7
Lincoln County,Wyoming,56,023,22.6
Natrona County,Wyoming,56,025,22.7
Niobrara County,Wyoming,56,027,16.6
Park County,Wyoming,56,029,32.1
Platte County,Wyoming,56,031,21.7
Sheridan County,Wyoming,56,033,30.0
Sublette County,Wyoming,56,035,25.2
Sweetwater County,Wyoming,56,037,22.0
Teton County,Wyoming,56,039,57.4
Uinta County,Wyoming,56,041,15.4
Washakie County,Wyoming,56,043,21.5
Weston County,Wyoming,56,045,19.2
