County,State,State_FIPS,County_FIPS,total_population_race
Ward County,Texas,48,475,11225.0
Washington County,Texas,48,477,34236.0
Webb County,Texas,48,479,263251.0
Wharton County,Texas,48,481,41264.0
Wheeler County,Texas,48,483,5618.0
Wichita County,Texas,48,485,131957.0
Wilbarger County,Texas,48,487,13158.0
Willacy County,Texas,48,489,22002.0
Williamson County,Texas,48,491,473592.0
Wilson County,Texas,48,493,45509.0
Winkler County,Texas,48,495,7576.0
Wise County,Texas,48,497,61243.0
Wood County,Texas,48,499,42712.0
Yoakum County,Texas,48,501,8213.0
Young County,Texas,48,503,18329.0
Zapata County,Texas,48,505,14308.0
Zavala County,Texas,48,507,12060.0
Beaver County,Utah,49,001,6461.0
Box Elder County,Utah,49,003,50991.0
Cache County,Utah,49,005,117449.0
Carbon County,Utah,49,007,20927.0
Daggett County,Utah,49,009,776.0
Davis County,Utah,49,011,323374.0
Duchesne County,Utah,49,013,19817.0
Emery County,Utah,49,015,10728.0
Garfield County,Utah,49,017,5069.0
Grand County,Utah,49,019,9388.0
Iron County,Utah,49,021,47139.0
Juab County,Utah,49,023,10400.0
Kane County,Utah,49,025,7202.0
Millard County,Utah,49,027,12582.0
Morgan County,Utah,49,029,10276.0
Piute County,Utah,49,031,1865.0
Rich County,Utah,49,033,2292.0
Salt Lake County,Utah,49,035,1078958.0
San Juan County,Utah,49,037,15152.0
Sanpete County,Utah,49,039,28261.0
Sevier County,Utah,49,041,20871.0
Summit County,Utah,49,043,38521.0
Tooele County,Utah,49,045,60893.0
Uintah County,Utah,49,047,35721.0
Utah County,Utah,49,049,551957.0
Wasatch County,Utah,49,051,26661.0
Washington County,Utah,49,053,148244.0
Wayne County,Utah,49,055,2722.0
Weber County,Utah,49,057,238682.0
Addison County,Vermont,50,001,36943.0
Bennington County,Vermont,50,003,36589.0
Caledonia County,Vermont,50,005,31012.0
Chittenden County,Vermont,50,007,159711.0
Essex County,Vermont,50,009,6207.0
Franklin County,Vermont,50,011,48418.0
Grand Isle County,Vermont,50,013,6952.0
Lamoille County,Vermont,50,015,25027.0
Orange County,Vermont,50,017,28929.0
Orleans County,Vermont,50,019,27146.0
Rutland County,Vermont,50,021,60530.0
Washington County,Vermont,50,023,59132.0
Windham County,Vermont,50,025,43858.0
Windsor County,Vermont,50,027,56150.0
Accomack County,Virginia,51,001,33115.0
Amelia County,Virginia,51,007,12777.0
Amherst County,Virginia,51,009,32148.0
Appomattox County,Virginia,51,011,15208.0
Arlington County,Virginia,51,013,223945.0
Bath County,Virginia,51,017,4583.0
Bland County,Virginia,51,021,6662.0
Botetourt County,Virginia,51,023,33155.0
Brunswick County,Virginia,51,025,16930.0
Buchanan County,Virginia,51,027,23486.0
Buckingham County,Virginia,51,029,17068.0
Campbell County,Virginia,51,031,55012.0
Caroline County,Virginia,51,033,29349.0
Carroll County,Virginia,51,035,29856.0
Charles City County,Virginia,51,036,7118.0
Charlotte County,Virginia,51,037,12313.0
Chesterfield County,Virginia,51,041,328176.0
Clarke County,Virginia,51,043,14299.0
Craig County,Virginia,51,045,5212.0
Culpeper County,Virginia,51,047,48424.0
Cumberland County,Virginia,51,049,9859.0
Dickenson County,Virginia,51,051,15463.0
Dinwiddie County,Virginia,51,053,28110.0
Essex County,Virginia,51,057,11151.0
Fauquier County,Virginia,51,061,67463.0
Floyd County,Virginia,51,063,15523.0
Fluvanna County,Virginia,51,065,26014.0
Franklin County,Virginia,51,067,56315.0
Frederick County,Virginia,51,069,81340.0
Giles County,Virginia,51,071,16907.0
Gloucester County,Virginia,51,073,37001.0
Goochland County,Virginia,51,075,21721.0
Grayson County,Virginia,51,077,15573.0
Greene County,Virginia,51,079,18938.0
Hanover County,Virginia,51,085,101340.0
Henrico County,Virginia,51,087,318864.0
Henry County,Virginia,51,089,52580.0
Highland County,Virginia,51,091,2244.0
Isle of Wight County,Virginia,51,093,35740.0
King and Queen County,Virginia,51,097,7106.0
King George County,Virginia,51,099,24933.0
King William County,Virginia,51,101,16097.0
Lancaster County,Virginia,51,103,11129.0
Lee County,Virginia,51,105,25206.0
Loudoun County,Virginia,51,107,351129.0
Louisa County,Virginia,51,109,33986.0
Lunenburg County,Virginia,51,111,12558.0
Madison County,Virginia,51,113,13147.0
Mathews County,Virginia,51,115,8880.0
Mecklenburg County,Virginia,51,117,31555.0
Middlesex County,Virginia,51,119,10717.0
Montgomery County,Virginia,51,121,96467.0
Nelson County,Virginia,51,125,14858.0
New Kent County,Virginia,51,127,19560.0
Northampton County,Virginia,51,131,12184.0
Northumberland County,Virginia,51,133,12304.0
Nottoway County,Virginia,51,135,15711.0
Orange County,Virginia,51,137,34596.0
Page County,Virginia,51,139,23843.0
Patrick County,Virginia,51,141,18264.0
Powhatan County,Virginia,51,145,28207.0
Prince Edward County,Virginia,51,147,23022.0
Prince George County,Virginia,51,149,37380.0
Pulaski County,Virginia,51,155,34528.0
Rappahannock County,Virginia,51,157,7431.0
Richmond County,Virginia,51,159,8989.0
Roanoke County,Virginia,51,161,93633.0
Russell County,Virginia,51,167,28245.0
Scott County,Virginia,51,169,22570.0
Shenandoah County,Virginia,51,171,42724.0
Smyth County,Virginia,51,173,31734.0
Stafford County,Virginia,51,179,137145.0
Surry County,Virginia,51,181,6823.0
Sussex County,Virginia,51,183,11864.0
Tazewell County,Virginia,51,185,43870.0
Warren County,Virginia,51,187,38481.0
Washington County,Virginia,51,191,54759.0
Westmoreland County,Virginia,51,193,17557.0
Wise County,Virginia,51,195,40530.0
Wythe County,Virginia,51,197,29190.0
Alexandria City,Virginia,51,510,149315.0
Bristol City,Virginia,51,520,17524.0
Chesapeake City,Virginia,51,550,230601.0
Colonial Heights City,Virginia,51,570,17515.0
Covington City,Virginia,51,580,5736.0
Falls Church City,Virginia,51,610,13308.0
Galax City,Virginia,51,640,6876.0
Hampton City,Virginia,51,650,137081.0
Hopewell City,Virginia,51,670,22279.0
Lexington City,Virginia,51,678,7071.0
Lynchburg City,Virginia,51,680,78158.0
Martinsville City,Virginia,51,690,13624.0
Norfolk City,Virginia,51,710,245452.0
Norton City,Virginia,51,720,4007.0
Petersburg City,Virginia,51,730,32123.0
Poquoson City,Virginia,51,735,12077.0
Portsmouth City,Virginia,51,740,96135.0
Radford City,Virginia,51,750,17057.0
Richmond City,Virginia,51,760,213735.0
Roanoke City,Virginia,51,770,98736.0
Salem City,Virginia,51,775,25165.0
Suffolk City,Virginia,51,800,86184.0
Virginia Beach City,Virginia,51,810,448290.0
Winchester City,Virginia,51,840,27168.0
Fairfax County,Virginia,51,059,1128722.0
Fairfax City,Virginia,51,600,23402.0
Rockingham County,Virginia,51,165,77785.0
Harrisonburg City,Virginia,51,660,51388.0
James City County,Virginia,51,095,70673.0
Williamsburg City,Virginia,51,830,14754.0
Prince William County,Virginia,51,153,437271.0
Manassas City,Virginia,51,683,40743.0
Manassas Park City,Virginia,51,685,15625.0
Rockbridge County,Virginia,51,163,22444.0
Buena Vista City,Virginia,51,530,6666.0
Spotsylvania County,Virginia,51,177,127691.0
Fredericksburg City,Virginia,51,630,27395.0
Augusta County,Virginia,51,015,74053.0
Staunton City,Virginia,51,790,24193.0
Waynesboro City,Virginia,51,820,21150.0
Pittsylvania County,Virginia,51,143,62794.0
Danville City,Virginia,51,590,42450.0
Greensville County,Virginia,51,081,11760.0
Emporia City,Virginia,51,595,5672.0
Albemarle County,Virginia,51,003,103108.0
Charlottesville City,Virginia,51,540,45084.0
Bedford County,Virginia,51,019,76463.0
Bedford City,Virginia,51,515,
Halifax County,Virginia,51,083,35506.0
Southampton County,Virginia,51,175,18410.0
Franklin City,Virginia,51,620,8457.0
Alleghany County,Virginia,51,005,16066.0
York County,Virginia,51,199,66471.0
Newport News City,Virginia,51,700,181323.0
Adams County,Washington,53,001,19081.0
Asotin County,Washington,53,003,22040.0
Benton County,Washington,53,005,184930.0
Chelan County,Washington,53,007,74267.0
Clallam County,Washington,53,009,72397.0
Clark County,Washington,53,011,444506.0
Columbia County,Washington,53,013,3989.0
Cowlitz County,Washington,53,015,102338.0
Douglas County,Washington,53,017,39599.0
Ferry County,Washington,53,019,7652.0
Franklin County,Washington,53,021,86443.0
Garfield County,Washington,53,023,2230.0
Grant County,Washington,53,025,92070.0
Grays Harbor County,Washington,53,027,71419.0
Island County,Washington,53,029,79329.0
Jefferson County,Washington,53,031,30083.0
King County,Washington,53,033,2045756.0
Kitsap County,Washington,53,035,255441.0
Kittitas County,Washington,53,037,42204.0
Klickitat County,Washington,53,039,20820.0
Lewis County,Washington,53,041,75515.0
Lincoln County,Washington,53,043,10363.0
Mason County,Washington,53,045,60791.0
Okanogan County,Washington,53,047,41332.0
Pacific County,Washington,53,049,20645.0
Pend Oreille County,Washington,53,051,12968.0
Pierce County,Washington,53,053,821952.0
San Juan County,Washington,53,055,15956.0
Skagit County,Washington,53,057,119343.0
Skamania County,Washington,53,059,11243.0
Snohomish County,Washington,53,061,746653.0
Spokane County,Washington,53,063,480832.0
Stevens County,Washington,53,065,43548.0
Thurston County,Washington,53,067,262723.0
Wahkiakum County,Washington,53,069,4035.0
Walla Walla County,Washington,53,071,59726.0
Whatcom County,Washington,53,073,207100.0
Whitman County,Washington,53,075,46737.0
Yakima County,Washington,53,077,247408.0
Barbour County,West Virginia,54,001,16731.0
Berkeley County,West Virginia,54,003,108724.0
Boone County,West Virginia,54,005,24000.0
Braxton County,West Virginia,54,007,14466.0
Brooke County,West Virginia,54,009,23665.0
Cabell County,West Virginia,54,011,96824.0
Calhoun County,West Virginia,54,013,7557.0
Clay County,West Virginia,54,015,9141.0
Doddridge County,West Virginia,54,017,8201.0
Fayette County,West Virginia,54,019,45534.0
Gilmer County,West Virginia,54,021,8644.0
Grant County,West Virginia,54,023,11815.0
Greenbrier County,West Virginia,54,025,35666.0
Hampshire County,West Virginia,54,027,23542.0
Hancock County,West Virginia,54,029,30201.0
Hardy County,West Virginia,54,031,13936.0
Harrison County,West Virginia,54,033,68998.0
Jackson County,West Virginia,54,035,29256.0
Jefferson County,West Virginia,54,037,55214.0
Kanawha County,West Virginia,54,039,190781.0
Lewis County,West Virginia,54,041,16434.0
Lincoln County,West Virginia,54,043,21560.0
Logan County,West Virginia,54,045,35760.0
McDowell County,West Virginia,54,047,20802.0
Marion County,West Virginia,54,049,56790.0
Marshall County,West Virginia,54,051,32480.0
Mason County,West Virginia,54,053,27177.0
Mercer County,West Virginia,54,055,61891.0
Mineral County,West Virginia,54,057,27755.0
Mingo County,West Virginia,54,059,25931.0
Monongalia County,West Virginia,54,061,101668.0
Monroe County,West Virginia,54,063,13525.0
Morgan County,West Virginia,54,065,17475.0
Nicholas County,West Virginia,54,067,25930.0
Ohio County,West Virginia,54,069,43637.0
Pendleton County,West Virginia,54,071,7402.0
Pleasants County,West Virginia,54,073,7636.0
Pocahontas County,West Virginia,54,075,8697.0
Preston County,West Virginia,54,077,33809.0
Putnam County,West Virginia,54,079,56596.0
Raleigh County,West Virginia,54,081,78493.0
Randolph County,West Virginia,54,083,29365.0
Ritchie County,West Virginia,54,085,10140.0
Roane County,West Virginia,54,087,14636.0
Summers County,West Virginia,54,089,13544.0
Taylor County,West Virginia,54,091,16977.0
Tucker County,West Virginia,54,093,6972.0
Tyler County,West Virginia,54,095,9033.0
Upshur County,West Virginia,54,097,24560.0
Wayne County,West Virginia,54,099,41499.0
Webster County,West Virginia,54,101,8927.0
Wetzel County,West Virginia,54,103,16157.0
Wirt County,West Virginia,54,105,5841.0
Wood County,West Virginia,54,107,86559.0
Wyoming County,West Virginia,54,109,22866.0
Adams County,Wisconsin,55,001,20451.0
Ashland County,Wisconsin,55,003,15993.0
Barron County,Wisconsin,55,005,45686.0
Bayfield County,Wisconsin,55,007,15050.0
Brown County,Wisconsin,55,009,254717.0
Buffalo County,Wisconsin,55,011,13319.0
Burnett County,Wisconsin,55,013,15334.0
Calumet County,Wisconsin,55,015,49678.0
Chippewa County,Wisconsin,55,017,63209.0
Clark County,Wisconsin,55,019,34518.0
Columbia County,Wisconsin,55,021,56607.0
Crawford County,Wisconsin,55,023,16483.0
Dane County,Wisconsin,55,025,510198.0
Dodge County,Wisconsin,55,027,88547.0
Door County,Wisconsin,55,029,27731.0
Douglas County,Wisconsin,55,031,43799.0
Dunn County,Wisconsin,55,033,44159.0
Eau Claire County,Wisconsin,55,035,101281.0
Florence County,Wisconsin,55,037,4476.0
Fond du Lac County,Wisconsin,55,039,101920.0
Forest County,Wisconsin,55,041,9150.0
Grant County,Wisconsin,55,043,51489.0
Green County,Wisconsin,55,045,37044.0
Green Lake County,Wisconsin,55,047,18966.0
Iowa County,Wisconsin,55,049,23769.0
Iron County,Wisconsin,55,051,5907.0
Jackson County,Wisconsin,55,053,20543.0
Jefferson County,Wisconsin,55,055,84345.0
Juneau County,Wisconsin,55,057,26494.0
Kenosha County,Wisconsin,55,059,167738.0
Kewaunee County,Wisconsin,55,061,20483.0
La Crosse County,Wisconsin,55,063,117048.0
Lafayette County,Wisconsin,55,065,16835.0
Langlade County,Wisconsin,55,067,19551.0
Lincoln County,Wisconsin,55,069,28286.0
Manitowoc County,Wisconsin,55,071,80521.0
Marathon County,Wisconsin,55,073,135177.0
Marinette County,Wisconsin,55,075,41287.0
Marquette County,Wisconsin,55,077,15140.0
Menominee County,Wisconsin,55,078,4451.0
Milwaukee County,Wisconsin,55,079,955939.0
Monroe County,Wisconsin,55,081,45274.0
Oconto County,Wisconsin,55,083,37476.0
Oneida County,Wisconsin,55,085,35653.0
Outagamie County,Wisconsin,55,087,180430.0
Ozaukee County,Wisconsin,55,089,87273.0
Pepin County,Wisconsin,55,091,7372.0
Pierce County,Wisconsin,55,093,40799.0
Polk County,Wisconsin,55,095,43572.0
Portage County,Wisconsin,55,097,70432.0
Price County,Wisconsin,55,099,13800.0
Racine County,Wisconsin,55,101,194895.0
Richland County,Wisconsin,55,103,17746.0
Rock County,Wisconsin,55,105,160727.0
Rusk County,Wisconsin,55,107,14357.0
Saint Croix County,Wisconsin,55,109,86118.0
Sauk County,Wisconsin,55,111,62992.0
Sawyer County,Wisconsin,55,113,16483.0
Shawano County,Wisconsin,55,115,41563.0
Sheboygan County,Wisconsin,55,117,115226.0
Taylor County,Wisconsin,55,119,20569.0
Trempealeau County,Wisconsin,55,121,29412.0
Vernon County,Wisconsin,55,123,30279.0
Vilas County,Wisconsin,55,125,21355.0
Walworth County,Wisconsin,55,127,103039.0
Washburn County,Wisconsin,55,129,15700.0
Washington County,Wisconsin,55,131,132921.0
Waukesha County,Wisconsin,55,133,393873.0
Waupaca County,Wisconsin,55,135,52125.0
Waushara County,Wisconsin,55,137,24321.0
Winnebago County,Wisconsin,55,139,169004.0
Wood County,Wisconsin,55,141,74012.0
Albany County,Wyoming,56,001,37565.0
Big Horn County,Wyoming,56,003,11895.0
Campbell County,Wyoming,56,005,48013.0
Carbon County,Wyoming,56,007,15739.0
Converse County,Wyoming,56,009,14101.0
Crook County,Wyoming,56,011,7229.0
Fremont County,Wyoming,56,013,40755.0
Goshen County,Wyoming,56,015,13544.0
Hot Springs County,Wyoming,56,017,4809.0
Johnson County,Wyoming,56,019,8600.0
Laramie County,Wyoming,56,021,95431.0
Lincoln County,Wyoming,56,023,18316.0
Natrona County,Wyoming,56,025,80011.0
Niobrara County,Wyoming,56,027,2516.0
Park County,Wyoming,56,029,28985.0
Platte County,Wyoming,56,031,8750.0
Sheridan County,Wyoming,56,033,29738.0
Sublette County,Wyoming,56,035,10117.0
Sweetwater County,Wyoming,56,037,44772.0
Teton County,Wyoming,56,039,22311.0
Uinta County,Wyoming,56,041,20930.0
Washakie County,Wyoming,56,043,8400.0
Weston County,Wyoming,56,045,7152.0
