County,State,State_FIPS,County_FIPS,white_population
Wichita County,Texas,48,485,103188.0
Wilbarger County,Texas,48,487,10533.0
Willacy County,Texas,48,489,20950.0
Williamson County,Texas,48,491,410592.0
Wilson County,Texas,48,493,44176.0
Winkler County,Texas,48,495,6912.0
Wise County,Texas,48,497,59315.0
Wood County,Texas,48,499,38855.0
Yoakum County,Texas,48,501,8135.0
Young County,Texas,48,503,17359.0
Zapata County,Texas,48,505,13681.0
Zavala County,Texas,48,507,11106.0
Beaver County,Utah,49,001,6209.0
Box Elder County,Utah,49,003,48638.0
Cache County,Utah,49,005,108338.0
Carbon County,Utah,49,007,19005.0
Daggett County,Utah,49,009,677.0
Davis County,Utah,49,011,300506.0
Duchesne County,Utah,49,013,18181.0
Emery County,Utah,49,015,10145.0
Garfield County,Utah,49,017,4722.0
Grand County,Utah,49,019,9320.0
Iron County,Utah,49,021,44154.0
Juab County,Utah,49,023,10040.0
Kane County,Utah,49,025,6757.0
Millard County,Utah,49,027,11182.0
Morgan County,Utah,49,029,10748.0
Piute County,Utah,49,031,1846.0
Rich County,Utah,49,033,2238.0
Salt Lake County,Utah,49,035,887004.0
San Juan County,Utah,49,037,7319.0
Sanpete County,Utah,49,039,25730.0
Sevier County,Utah,49,041,19885.0
Summit County,Utah,49,043,37725.0
Tooele County,Utah,49,045,57039.0
Uintah County,Utah,49,047,32103.0
Utah County,Utah,49,049,530376.0
Wasatch County,Utah,49,051,28022.0
Washington County,Utah,49,053,140936.0
Wayne County,Utah,49,055,2613.0
Weber County,Utah,49,057,218619.0
Addison County,Vermont,50,001,34807.0
Bennington County,Vermont,50,003,34672.0
Caledonia County,Vermont,50,005,29450.0
Chittenden County,Vermont,50,007,146249.0
Essex County,Vermont,50,009,5992.0
Franklin County,Vermont,50,011,46459.0
Grand Isle County,Vermont,50,013,6582.0
Lamoille County,Vermont,50,015,24135.0
Orange County,Vermont,50,017,27956.0
Orleans County,Vermont,50,019,25951.0
Rutland County,Vermont,50,021,57665.0
Washington County,Vermont,50,023,56325.0
Windham County,Vermont,50,025,41072.0
Windsor County,Vermont,50,027,53184.0
Accomack County,Virginia,51,001,22468.0
Amelia County,Virginia,51,007,9407.0
Amherst County,Virginia,51,009,24499.0
Appomattox County,Virginia,51,011,11990.0
Arlington County,Virginia,51,013,164102.0
Bath County,Virginia,51,017,4003.0
Bland County,Virginia,51,021,6175.0
Botetourt County,Virginia,51,023,31130.0
Brunswick County,Virginia,51,025,6935.0
Buchanan County,Virginia,51,027,21588.0
Buckingham County,Virginia,51,029,10438.0
Campbell County,Virginia,51,031,45007.0
Caroline County,Virginia,51,033,19775.0
Carroll County,Virginia,51,035,29014.0
Charles City County,Virginia,51,036,3009.0
Charlotte County,Virginia,51,037,8349.0
Chesterfield County,Virginia,51,041,229110.0
Clarke County,Virginia,51,043,12800.0
Craig County,Virginia,51,045,5102.0
Culpeper County,Virginia,51,047,38337.0
Cumberland County,Virginia,51,049,6199.0
Dickenson County,Virginia,51,051,14915.0
Dinwiddie County,Virginia,51,053,18149.0
Essex County,Virginia,51,057,6167.0
Fauquier County,Virginia,51,061,59448.0
Floyd County,Virginia,51,063,14947.0
Fluvanna County,Virginia,51,065,21208.0
Franklin County,Virginia,51,067,50101.0
Frederick County,Virginia,51,069,76490.0
Giles County,Virginia,51,071,16304.0
Gloucester County,Virginia,51,073,32477.0
Goochland County,Virginia,51,075,17656.0
Grayson County,Virginia,51,077,14657.0
Greene County,Virginia,51,079,16710.0
Hanover County,Virginia,51,085,89541.0
Henrico County,Virginia,51,087,186351.0
Henry County,Virginia,51,089,37387.0
Highland County,Virginia,51,091,2200.0
Isle of Wight County,Virginia,51,093,26175.0
King and Queen County,Virginia,51,097,4811.0
King George County,Virginia,51,099,19784.0
King William County,Virginia,51,101,12503.0
Lancaster County,Virginia,51,103,7589.0
Lee County,Virginia,51,105,22797.0
Loudoun County,Virginia,51,107,250975.0
Louisa County,Virginia,51,109,27345.0
Lunenburg County,Virginia,51,111,7705.0
Madison County,Virginia,51,113,11150.0
Mathews County,Virginia,51,115,7585.0
Mecklenburg County,Virginia,51,117,19103.0
Middlesex County,Virginia,51,119,8348.0
Montgomery County,Virginia,51,121,84163.0
Nelson County,Virginia,51,125,12546.0
New Kent County,Virginia,51,127,16768.0
Northampton County,Virginia,51,131,7428.0
Northumberland County,Virginia,51,133,8607.0
Nottoway County,Virginia,51,135,8843.0
Orange County,Virginia,51,137,29030.0
Page County,Virginia,51,139,22690.0
Patrick County,Virginia,51,141,16519.0
Powhatan County,Virginia,51,145,24440.0
Prince Edward County,Virginia,51,147,14764.0
Prince George County,Virginia,51,149,22057.0
Pulaski County,Virginia,51,155,31613.0
Rappahannock County,Virginia,51,157,6721.0
Richmond County,Virginia,51,159,5774.0
Roanoke County,Virginia,51,161,82835.0
Russell County,Virginia,51,167,27076.0
Scott County,Virginia,51,169,21859.0
Shenandoah County,Virginia,51,171,40345.0
Smyth County,Virginia,51,173,29959.0
Stafford County,Virginia,51,179,97462.0
Surry County,Virginia,51,181,3500.0
Sussex County,Virginia,51,183,4444.0
Tazewell County,Virginia,51,185,40438.0
Warren County,Virginia,51,187,35339.0
Washington County,Virginia,51,191,52420.0
Westmoreland County,Virginia,51,193,12078.0
Wise County,Virginia,51,195,36557.0
Wythe County,Virginia,51,197,27544.0
Alexandria City,Virginia,51,510,96411.0
Bristol City,Virginia,51,520,15098.0
Chesapeake City,Virginia,51,550,145521.0
Colonial Heights City,Virginia,51,570,13601.0
Covington City,Virginia,51,580,4656.0
Falls Church City,Virginia,51,610,10938.0
Galax City,Virginia,51,640,5999.0
Hampton City,Virginia,51,650,56973.0
Hopewell City,Virginia,51,670,11520.0
Lexington City,Virginia,51,678,5994.0
Lynchburg City,Virginia,51,680,51573.0
Martinsville City,Virginia,51,690,6535.0
Norfolk City,Virginia,51,710,116463.0
Norton City,Virginia,51,720,3672.0
Petersburg City,Virginia,51,730,5512.0
Poquoson City,Virginia,51,735,11357.0
Portsmouth City,Virginia,51,740,38552.0
Radford City,Virginia,51,750,14742.0
Richmond City,Virginia,51,760,98724.0
Roanoke City,Virginia,51,770,62725.0
Salem City,Virginia,51,775,22534.0
Suffolk City,Virginia,51,800,45846.0
Virginia Beach City,Virginia,51,810,302383.0
Winchester City,Virginia,51,840,22071.0
Fairfax County,Virginia,51,059,713926.0
Fairfax City,Virginia,51,600,16104.0
Rockingham County,Virginia,51,165,73293.0
Harrisonburg City,Virginia,51,660,43715.0
James City County,Virginia,51,095,58644.0
Williamsburg City,Virginia,51,830,10957.0
Prince William County,Virginia,51,153,265523.0
Manassas City,Virginia,51,683,28105.0
Manassas Park City,Virginia,51,685,10413.0
Rockbridge County,Virginia,51,163,20938.0
Buena Vista City,Virginia,51,530,5784.0
Spotsylvania County,Virginia,51,177,94968.0
Fredericksburg City,Virginia,51,630,18127.0
Augusta County,Virginia,51,015,69236.0
Staunton City,Virginia,51,790,20304.0
Waynesboro City,Virginia,51,820,17627.0
Pittsylvania County,Virginia,51,143,46431.0
Danville City,Virginia,51,590,19162.0
Greensville County,Virginia,51,081,4597.0
Emporia City,Virginia,51,595,1804.0
Albemarle County,Virginia,51,003,85656.0
Charlottesville City,Virginia,51,540,32565.0
Bedford County,Virginia,51,019,69294.0
Bedford City,Virginia,51,515,
Halifax County,Virginia,51,083,21274.0
Southampton County,Virginia,51,175,11154.0
Franklin City,Virginia,51,620,3121.0
Alleghany County,Virginia,51,005,14328.0
York County,Virginia,51,199,51256.0
Newport News City,Virginia,51,700,88669.0
Adams County,Washington,53,001,13496.0
Asotin County,Washington,53,003,20727.0
Benton County,Washington,53,005,153138.0
Chelan County,Washington,53,007,67073.0
Clallam County,Washington,53,009,64665.0
Clark County,Washington,53,011,386488.0
Columbia County,Washington,53,013,3634.0
Cowlitz County,Washington,53,015,93569.0
Douglas County,Washington,53,017,28900.0
Ferry County,Washington,53,019,5759.0
Franklin County,Washington,53,021,63821.0
Garfield County,Washington,53,023,2096.0
Grant County,Washington,53,025,64952.0
Grays Harbor County,Washington,53,027,62880.0
Island County,Washington,53,029,68155.0
Jefferson County,Washington,53,031,27815.0
King County,Washington,53,033,1402793.0
Kitsap County,Washington,53,035,211414.0
Kittitas County,Washington,53,037,38906.0
Klickitat County,Washington,53,039,19301.0
Lewis County,Washington,53,041,69415.0
Lincoln County,Washington,53,043,9746.0
Mason County,Washington,53,045,51865.0
Okanogan County,Washington,53,047,30538.0
Pacific County,Washington,53,049,18873.0
Pend Oreille County,Washington,53,051,11801.0
Pierce County,Washington,53,053,624094.0
San Juan County,Washington,53,055,15067.0
Skagit County,Washington,53,057,101247.0
Skamania County,Washington,53,059,10684.0
Snohomish County,Washington,53,061,595805.0
Spokane County,Washington,53,063,434803.0
Stevens County,Washington,53,065,38995.0
Thurston County,Washington,53,067,221454.0
Wahkiakum County,Washington,53,069,3809.0
Walla Walla County,Washington,53,071,50849.0
Whatcom County,Washington,53,073,179035.0
Whitman County,Washington,53,075,39591.0
Yakima County,Washington,53,077,193584.0
Barbour County,West Virginia,54,001,16215.0
Berkeley County,West Virginia,54,003,97381.0
Boone County,West Virginia,54,005,22822.0
Braxton County,West Virginia,54,007,14050.0
Brooke County,West Virginia,54,009,22268.0
Cabell County,West Virginia,54,011,87420.0
Calhoun County,West Virginia,54,013,7340.0
Clay County,West Virginia,54,015,8718.0
Doddridge County,West Virginia,54,017,8230.0
Fayette County,West Virginia,54,019,41679.0
Gilmer County,West Virginia,54,021,6821.0
Grant County,West Virginia,54,023,11390.0
Greenbrier County,West Virginia,54,025,33374.0
Hampshire County,West Virginia,54,027,22721.0
Hancock County,West Virginia,54,029,28535.0
Hardy County,West Virginia,54,031,13002.0
Harrison County,West Virginia,54,033,65446.0
Jackson County,West Virginia,54,035,28415.0
Jefferson County,West Virginia,54,037,48726.0
Kanawha County,West Virginia,54,039,166270.0
Lewis County,West Virginia,54,041,16016.0
Lincoln County,West Virginia,54,043,20946.0
Logan County,West Virginia,54,045,33240.0
McDowell County,West Virginia,54,047,17575.0
Marion County,West Virginia,54,049,53123.0
Marshall County,West Virginia,54,051,31204.0
Mason County,West Virginia,54,053,26323.0
Mercer County,West Virginia,54,055,55599.0
Mineral County,West Virginia,54,057,26031.0
Mingo County,West Virginia,54,059,24166.0
Monongalia County,West Virginia,54,061,93291.0
Monroe County,West Virginia,54,063,13187.0
Morgan County,West Virginia,54,065,17004.0
Nicholas County,West Virginia,54,067,24844.0
Ohio County,West Virginia,54,069,39976.0
Pendleton County,West Virginia,54,071,6841.0
Pleasants County,West Virginia,54,073,7428.0
Pocahontas County,West Virginia,54,075,8322.0
Preston County,West Virginia,54,077,31486.0
Putnam County,West Virginia,54,079,54614.0
Raleigh County,West Virginia,54,081,67897.0
Randolph County,West Virginia,54,083,28195.0
Ritchie County,West Virginia,54,085,9887.0
Roane County,West Virginia,54,087,14033.0
Summers County,West Virginia,54,089,12242.0
Taylor County,West Virginia,54,091,16359.0
Tucker County,West Virginia,54,093,6894.0
Tyler County,West Virginia,54,095,8775.0
Upshur County,West Virginia,54,097,23966.0
Wayne County,West Virginia,54,099,40194.0
Webster County,West Virginia,54,101,8606.0
Wetzel County,West Virginia,54,103,15474.0
Wirt County,West Virginia,54,105,5692.0
Wood County,West Virginia,54,107,82771.0
Wyoming County,West Virginia,54,109,21567.0
Adams County,Wisconsin,55,001,18697.0
Ashland County,Wisconsin,55,003,13295.0
Barron County,Wisconsin,55,005,43402.0
Bayfield County,Wisconsin,55,007,12940.0
Brown County,Wisconsin,55,009,219827.0
Buffalo County,Wisconsin,55,011,12894.0
Burnett County,Wisconsin,55,013,13943.0
Calumet County,Wisconsin,55,015,47144.0
Chippewa County,Wisconsin,55,017,60211.0
Clark County,Wisconsin,55,019,33301.0
Columbia County,Wisconsin,55,021,54055.0
Crawford County,Wisconsin,55,023,15585.0
Dane County,Wisconsin,55,025,438930.0
Dodge County,Wisconsin,55,027,82283.0
Door County,Wisconsin,55,029,26488.0
Douglas County,Wisconsin,55,031,40475.0
Dunn County,Wisconsin,55,033,41618.0
Eau Claire County,Wisconsin,55,035,94715.0
Florence County,Wisconsin,55,037,4327.0
Fond du Lac County,Wisconsin,55,039,95044.0
Forest County,Wisconsin,55,041,7313.0
Grant County,Wisconsin,55,043,49909.0
Green County,Wisconsin,55,045,35652.0
Green Lake County,Wisconsin,55,047,18019.0
Iowa County,Wisconsin,55,049,22784.0
Iron County,Wisconsin,55,051,5562.0
Jackson County,Wisconsin,55,053,18112.0
Jefferson County,Wisconsin,55,055,79739.0
Juneau County,Wisconsin,55,057,24843.0
Kenosha County,Wisconsin,55,059,144109.0
Kewaunee County,Wisconsin,55,061,19744.0
La Crosse County,Wisconsin,55,063,107183.0
Lafayette County,Wisconsin,55,065,16246.0
Langlade County,Wisconsin,55,067,18373.0
Lincoln County,Wisconsin,55,069,27150.0
Manitowoc County,Wisconsin,55,071,75329.0
Marathon County,Wisconsin,55,073,123418.0
Marinette County,Wisconsin,55,075,39428.0
Marquette County,Wisconsin,55,077,14544.0
Menominee County,Wisconsin,55,078,421.0
Milwaukee County,Wisconsin,55,079,579582.0
Monroe County,Wisconsin,55,081,42287.0
Oconto County,Wisconsin,55,083,36135.0
Oneida County,Wisconsin,55,085,34008.0
Outagamie County,Wisconsin,55,087,164765.0
Ozaukee County,Wisconsin,55,089,82705.0
Pepin County,Wisconsin,55,091,7136.0
Pierce County,Wisconsin,55,093,39671.0
Polk County,Wisconsin,55,095,41758.0
Portage County,Wisconsin,55,097,65850.0
Price County,Wisconsin,55,099,12990.0
Racine County,Wisconsin,55,101,156503.0
Richland County,Wisconsin,55,103,16925.0
Rock County,Wisconsin,55,105,143279.0
Rusk County,Wisconsin,55,107,13694.0
Saint Croix County,Wisconsin,55,109,83819.0
Sauk County,Wisconsin,55,111,59704.0
Sawyer County,Wisconsin,55,113,12658.0
Shawano County,Wisconsin,55,115,36806.0
Sheboygan County,Wisconsin,55,117,102914.0
Taylor County,Wisconsin,55,119,19889.0
Trempealeau County,Wisconsin,55,121,27328.0
Vernon County,Wisconsin,55,123,29527.0
Vilas County,Wisconsin,55,125,18593.0
Walworth County,Wisconsin,55,127,96362.0
Washburn County,Wisconsin,55,129,14995.0
Washington County,Wisconsin,55,131,127937.0
Waukesha County,Wisconsin,55,133,367228.0
Waupaca County,Wisconsin,55,135,49870.0
Waushara County,Wisconsin,55,137,22545.0
Winnebago County,Wisconsin,55,139,156698.0
Wood County,Wisconsin,55,141,69364.0
Albany County,Wyoming,56,001,34064.0
Big Horn County,Wyoming,56,003,11372.0
Campbell County,Wyoming,56,005,45527.0
Carbon County,Wyoming,56,007,14575.0
Converse County,Wyoming,56,009,13880.0
Crook County,Wyoming,56,011,7099.0
Fremont County,Wyoming,56,013,29564.0
Goshen County,Wyoming,56,015,12565.0
Hot Springs County,Wyoming,56,017,4542.0
Johnson County,Wyoming,56,019,7900.0
Laramie County,Wyoming,56,021,86020.0
Lincoln County,Wyoming,56,023,18022.0
Natrona County,Wyoming,56,025,75588.0
Niobrara County,Wyoming,56,027,2292.0
Park County,Wyoming,56,029,27583.0
Platte County,Wyoming,56,031,8282.0
Sheridan County,Wyoming,56,033,28275.0
Sublette County,Wyoming,56,035,9661.0
Sweetwater County,Wyoming,56,037,41349.0
Teton County,Wyoming,56,039,20672.0
Uinta County,Wyoming,56,041,19516.0
Washakie County,Wyoming,56,043,7427.0
Weston County,Wyoming,56,045,6619.0
