County,State,State_FIPS,County_FIPS,white_population
Eau Claire County,Wisconsin,55,035,92174
Florence County,Wisconsin,55,037,4239
Fond du Lac County,Wisconsin,55,039,95928
Forest County,Wisconsin,55,041,7719
Grant County,Wisconsin,55,043,49661
Green County,Wisconsin,55,045,35912
Green Lake County,Wisconsin,55,047,18532
Iowa County,Wisconsin,55,049,23236
Iron County,Wisconsin,55,051,5848
Jackson County,Wisconsin,55,053,18249
Jefferson County,Wisconsin,55,055,79958
Juneau County,Wisconsin,55,057,25249
Kenosha County,Wisconsin,55,059,143577
Kewaunee County,Wisconsin,55,061,19998
La Crosse County,Wisconsin,55,063,105570
Lafayette County,Wisconsin,55,065,16547
Langlade County,Wisconsin,55,067,19126
Lincoln County,Wisconsin,55,069,27862
Manitowoc County,Wisconsin,55,071,76812
Marathon County,Wisconsin,55,073,123161
Marinette County,Wisconsin,55,075,40481
Marquette County,Wisconsin,55,077,14929
Menominee County,Wisconsin,55,078,595
Milwaukee County,Wisconsin,55,079,594961
Monroe County,Wisconsin,55,081,42342
Oconto County,Wisconsin,55,083,36406
Oneida County,Wisconsin,55,085,34890
Outagamie County,Wisconsin,55,087,162811
Ozaukee County,Wisconsin,55,089,82127
Pepin County,Wisconsin,55,091,7337
Pierce County,Wisconsin,55,093,39516
Polk County,Wisconsin,55,095,42729
Portage County,Wisconsin,55,097,66145
Price County,Wisconsin,55,099,13729
Racine County,Wisconsin,55,101,158827
Richland County,Wisconsin,55,103,17502
Rock County,Wisconsin,55,105,144904
Rusk County,Wisconsin,55,107,14296
Saint Croix County,Wisconsin,55,109,80991
Sauk County,Wisconsin,55,111,58210
Sawyer County,Wisconsin,55,113,13131
Shawano County,Wisconsin,55,115,37337
Sheboygan County,Wisconsin,55,117,104972
Taylor County,Wisconsin,55,119,20252
Trempealeau County,Wisconsin,55,121,27434
Vernon County,Wisconsin,55,123,29078
Vilas County,Wisconsin,55,125,18789
Walworth County,Wisconsin,55,127,95486
Washburn County,Wisconsin,55,129,15347
Washington County,Wisconsin,55,131,126726
Waukesha County,Wisconsin,55,133,365185
Waupaca County,Wisconsin,55,135,51003
Waushara County,Wisconsin,55,137,23301
Winnebago County,Wisconsin,55,139,155527
Wood County,Wisconsin,55,141,71322
Albany County,Wyoming,56,001,32215
Big Horn County,Wyoming,56,003,11004
Campbell County,Wyoming,56,005,42317
Carbon County,Wyoming,56,007,14335
Converse County,Wyoming,56,009,13103
Crook County,Wyoming,56,011,6967
Fremont County,Wyoming,56,013,29748
Goshen County,Wyoming,56,015,12579
Hot Springs County,Wyoming,56,017,4684
Johnson County,Wyoming,56,019,8219
Laramie County,Wyoming,56,021,80263
Lincoln County,Wyoming,56,023,17412
Natrona County,Wyoming,56,025,70831
Niobrara County,Wyoming,56,027,2337
Park County,Wyoming,56,029,27245
Platte County,Wyoming,56,031,8320
Sheridan County,Wyoming,56,033,27257
Sublette County,Wyoming,56,035,9036
Sweetwater County,Wyoming,56,037,40233
Teton County,Wyoming,56,039,20483
Uinta County,Wyoming,56,041,19814
Washakie County,Wyoming,56,043,7892
Weston County,Wyoming,56,045,6727
