County,State,State_FIPS,County_FIPS,white_population
Florence County,Wisconsin,55,037,4427
Fond du Lac County,Wisconsin,55,039,95487
Forest County,Wisconsin,55,041,7908
Grant County,Wisconsin,55,043,49425
Green County,Wisconsin,55,045,35614
Green Lake County,Wisconsin,55,047,18692
Iowa County,Wisconsin,55,049,23184
Iron County,Wisconsin,55,051,5932
Jackson County,Wisconsin,55,053,18212
Jefferson County,Wisconsin,55,055,79562
Juneau County,Wisconsin,55,057,25262
Kenosha County,Wisconsin,55,059,139256
Kewaunee County,Wisconsin,55,061,20095
La Crosse County,Wisconsin,55,063,104253
Lafayette County,Wisconsin,55,065,16472
Langlade County,Wisconsin,55,067,19500
Lincoln County,Wisconsin,55,069,28301
Manitowoc County,Wisconsin,55,071,77336
Marathon County,Wisconsin,55,073,122106
Marinette County,Wisconsin,55,075,40938
Marquette County,Wisconsin,55,077,14982
Menominee County,Wisconsin,55,078,545
Milwaukee County,Wisconsin,55,079,580652
Monroe County,Wisconsin,55,081,41913
Oconto County,Wisconsin,55,083,36624
Oneida County,Wisconsin,55,085,35328
Outagamie County,Wisconsin,55,087,161194
Ozaukee County,Wisconsin,55,089,82002
Pepin County,Wisconsin,55,091,7397
Pierce County,Wisconsin,55,093,39312
Polk County,Wisconsin,55,095,43036
Portage County,Wisconsin,55,097,65575
Price County,Wisconsin,55,099,14135
Racine County,Wisconsin,55,101,157571
Richland County,Wisconsin,55,103,17774
Rock County,Wisconsin,55,105,143441
Rusk County,Wisconsin,55,107,14511
Saint Croix County,Wisconsin,55,109,79425
Sauk County,Wisconsin,55,111,57408
Sawyer County,Wisconsin,55,113,13268
Shawano County,Wisconsin,55,115,37596
Sheboygan County,Wisconsin,55,117,103839
Taylor County,Wisconsin,55,119,20179
Trempealeau County,Wisconsin,55,121,27140
Vernon County,Wisconsin,55,123,28834
Vilas County,Wisconsin,55,125,19137
Walworth County,Wisconsin,55,127,95283
Washburn County,Wisconsin,55,129,15413
Washington County,Wisconsin,55,131,125600
Waukesha County,Wisconsin,55,133,362765
Waupaca County,Wisconsin,55,135,51226
Waushara County,Wisconsin,55,137,23423
Winnebago County,Wisconsin,55,139,153769
Wood County,Wisconsin,55,141,71420
Albany County,Wyoming,56,001,30940
Big Horn County,Wyoming,56,003,10734
Campbell County,Wyoming,56,005,40207
Carbon County,Wyoming,56,007,14467
Converse County,Wyoming,56,009,12660
Crook County,Wyoming,56,011,6735
Fremont County,Wyoming,56,013,28762
Goshen County,Wyoming,56,015,12239
Hot Springs County,Wyoming,56,017,4628
Johnson County,Wyoming,56,019,8043
Laramie County,Wyoming,56,021,77613
Lincoln County,Wyoming,56,023,16969
Natrona County,Wyoming,56,025,68911
Niobrara County,Wyoming,56,027,2273
Park County,Wyoming,56,029,26576
Platte County,Wyoming,56,031,8270
Sheridan County,Wyoming,56,033,26846
Sublette County,Wyoming,56,035,8229
Sweetwater County,Wyoming,56,037,39112
Teton County,Wyoming,56,039,20196
Uinta County,Wyoming,56,041,19410
Washakie County,Wyoming,56,043,7810
Weston County,Wyoming,56,045,6696
