County,State,State_FIPS,County_FIPS,white_population
Eau Claire County,Wisconsin,55,035,92961
Florence County,Wisconsin,55,037,4268
Fond du Lac County,Wisconsin,55,039,95439
Forest County,Wisconsin,55,041,7633
Grant County,Wisconsin,55,043,49545
Green County,Wisconsin,55,045,36011
Green Lake County,Wisconsin,55,047,18398
Iowa County,Wisconsin,55,049,23179
Iron County,Wisconsin,55,051,5797
Jackson County,Wisconsin,55,053,18322
Jefferson County,Wisconsin,55,055,79945
Juneau County,Wisconsin,55,057,25175
Kenosha County,Wisconsin,55,059,145768
Kewaunee County,Wisconsin,55,061,19976
La Crosse County,Wisconsin,55,063,105876
Lafayette County,Wisconsin,55,065,16469
Langlade County,Wisconsin,55,067,18966
Lincoln County,Wisconsin,55,069,27827
Manitowoc County,Wisconsin,55,071,76570
Marathon County,Wisconsin,55,073,123454
Marinette County,Wisconsin,55,075,40423
Marquette County,Wisconsin,55,077,14785
Menominee County,Wisconsin,55,078,557
Milwaukee County,Wisconsin,55,079,593691
Monroe County,Wisconsin,55,081,42540
Oconto County,Wisconsin,55,083,36222
Oneida County,Wisconsin,55,085,34667
Outagamie County,Wisconsin,55,087,162695
Ozaukee County,Wisconsin,55,089,82385
Pepin County,Wisconsin,55,091,7291
Pierce County,Wisconsin,55,093,39477
Polk County,Wisconsin,55,095,42442
Portage County,Wisconsin,55,097,66119
Price County,Wisconsin,55,099,13612
Racine County,Wisconsin,55,101,158205
Richland County,Wisconsin,55,103,17243
Rock County,Wisconsin,55,105,144920
Rusk County,Wisconsin,55,107,14172
Saint Croix County,Wisconsin,55,109,81591
Sauk County,Wisconsin,55,111,58515
Sawyer County,Wisconsin,55,113,13082
Shawano County,Wisconsin,55,115,37239
Sheboygan County,Wisconsin,55,117,104703
Taylor County,Wisconsin,55,119,20276
Trempealeau County,Wisconsin,55,121,27713
Vernon County,Wisconsin,55,123,29231
Vilas County,Wisconsin,55,125,18643
Walworth County,Wisconsin,55,127,96303
Washburn County,Wisconsin,55,129,15231
Washington County,Wisconsin,55,131,127128
Waukesha County,Wisconsin,55,133,365488
Waupaca County,Wisconsin,55,135,50806
Waushara County,Wisconsin,55,137,23153
Winnebago County,Wisconsin,55,139,156218
Wood County,Wisconsin,55,141,71067
Albany County,Wyoming,56,001,32727
Big Horn County,Wyoming,56,003,11047
Campbell County,Wyoming,56,005,43216
Carbon County,Wyoming,56,007,14420
Converse County,Wyoming,56,009,13183
Crook County,Wyoming,56,011,7056
Fremont County,Wyoming,56,013,30017
Goshen County,Wyoming,56,015,12561
Hot Springs County,Wyoming,56,017,4691
Johnson County,Wyoming,56,019,8202
Laramie County,Wyoming,56,021,81596
Lincoln County,Wyoming,56,023,17536
Natrona County,Wyoming,56,025,71800
Niobrara County,Wyoming,56,027,2347
Park County,Wyoming,56,029,27469
Platte County,Wyoming,56,031,8348
Sheridan County,Wyoming,56,033,27460
Sublette County,Wyoming,56,035,9180
Sweetwater County,Wyoming,56,037,40533
Teton County,Wyoming,56,039,20453
Uinta County,Wyoming,56,041,19918
Washakie County,Wyoming,56,043,7846
Weston County,Wyoming,56,045,6782
