County,State,State_FIPS,County_FIPS,high_school_and_above_percentage
Lynchburg City,Virginia,51,680,33.6
Martinsville City,Virginia,51,690,20.9
Norfolk City,Virginia,51,710,27.3
Norton City,Virginia,51,720,17.0
Petersburg City,Virginia,51,730,17.5
Poquoson City,Virginia,51,735,41.5
Portsmouth City,Virginia,51,740,21.9
Radford City,Virginia,51,750,34.4
Richmond City,Virginia,51,760,37.5
Roanoke City,Virginia,51,770,23.2
Salem City,Virginia,51,775,27.7
Suffolk City,Virginia,51,800,27.2
Virginia Beach City,Virginia,51,810,34.8
Winchester City,Virginia,51,840,32.5
Fairfax County,Virginia,51,059,60.7
Fairfax City,Virginia,51,600,56.9
Rockingham County,Virginia,51,165,24.8
Harrisonburg City,Virginia,51,660,34.9
James City County,Virginia,51,095,47.9
Williamsburg City,Virginia,51,830,55.2
Prince William County,Virginia,51,153,39.8
Manassas City,Virginia,51,683,29.7
Manassas Park City,Virginia,51,685,31.4
Rockbridge County,Virginia,51,163,25.8
Buena Vista City,Virginia,51,530,16.3
Spotsylvania County,Virginia,51,177,30.4
Fredericksburg City,Virginia,51,630,42.9
Augusta County,Virginia,51,015,23.4
Staunton City,Virginia,51,790,33.8
Waynesboro City,Virginia,51,820,22.3
Pittsylvania County,Virginia,51,143,14.1
Danville City,Virginia,51,590,18.9
Greensville County,Virginia,51,081,7.5
Emporia City,Virginia,51,595,15.3
Albemarle County,Virginia,51,003,52.3
Charlottesville City,Virginia,51,540,51.4
Bedford County,Virginia,51,019,28.3
Bedford City,Virginia,51,515,
Halifax County,Virginia,51,083,15.9
Southampton County,Virginia,51,175,19.0
Franklin City,Virginia,51,620,25.3
Alleghany County,Virginia,51,005,15.8
York County,Virginia,51,199,43.6
Newport News City,Virginia,51,700,24.8
Adams County,Washington,53,001,13.6
Asotin County,Washington,53,003,21.4
Benton County,Washington,53,005,30.0
Chelan County,Washington,53,007,26.3
Clallam County,Washington,53,009,25.0
Clark County,Washington,53,011,29.0
Columbia County,Washington,53,013,26.5
Cowlitz County,Washington,53,015,16.1
Douglas County,Washington,53,017,18.3
Ferry County,Washington,53,019,17.5
Franklin County,Washington,53,021,16.3
Garfield County,Washington,53,023,23.0
Grant County,Washington,53,025,16.7
Grays Harbor County,Washington,53,027,15.2
Island County,Washington,53,029,32.4
Jefferson County,Washington,53,031,39.9
King County,Washington,53,033,50.3
Kitsap County,Washington,53,035,31.8
Kittitas County,Washington,53,037,35.0
Klickitat County,Washington,53,039,25.8
Lewis County,Washington,53,041,15.4
Lincoln County,Washington,53,043,22.9
Mason County,Washington,53,045,17.8
Okanogan County,Washington,53,047,18.3
Pacific County,Washington,53,049,17.0
Pend Oreille County,Washington,53,051,20.1
Pierce County,Washington,53,053,26.0
San Juan County,Washington,53,055,48.3
Skagit County,Washington,53,057,25.6
Skamania County,Washington,53,059,23.2
Snohomish County,Washington,53,061,31.3
Spokane County,Washington,53,063,29.4
Stevens County,Washington,53,065,18.6
Thurston County,Washington,53,067,34.4
Wahkiakum County,Washington,53,069,17.1
Walla Walla County,Washington,53,071,29.1
Whatcom County,Washington,53,073,33.8
Whitman County,Washington,53,075,48.4
Yakima County,Washington,53,077,15.9
Barbour County,West Virginia,54,001,15.3
Berkeley County,West Virginia,54,003,20.7
Boone County,West Virginia,54,005,7.9
Braxton County,West Virginia,54,007,15.7
Brooke County,West Virginia,54,009,19.9
Cabell County,West Virginia,54,011,25.7
Calhoun County,West Virginia,54,013,10.6
Clay County,West Virginia,54,015,9.0
Doddridge County,West Virginia,54,017,14.9
Fayette County,West Virginia,54,019,14.7
Gilmer County,West Virginia,54,021,16.0
Grant County,West Virginia,54,023,14.5
Greenbrier County,West Virginia,54,025,20.3
Hampshire County,West Virginia,54,027,12.6
Hancock County,West Virginia,54,029,17.9
Hardy County,West Virginia,54,031,14.4
Harrison County,West Virginia,54,033,22.6
Jackson County,West Virginia,54,035,16.2
Jefferson County,West Virginia,54,037,30.5
Kanawha County,West Virginia,54,039,25.3
Lewis County,West Virginia,54,041,13.4
Lincoln County,West Virginia,54,043,8.9
Logan County,West Virginia,54,045,8.7
McDowell County,West Virginia,54,047,4.9
Marion County,West Virginia,54,049,22.0
Marshall County,West Virginia,54,051,17.1
Mason County,West Virginia,54,053,11.0
Mercer County,West Virginia,54,055,19.8
Mineral County,West Virginia,54,057,12.7
Mingo County,West Virginia,54,059,9.2
Monongalia County,West Virginia,54,061,39.8
Monroe County,West Virginia,54,063,14.5
Morgan County,West Virginia,54,065,18.0
Nicholas County,West Virginia,54,067,14.7
Ohio County,West Virginia,54,069,30.8
Pendleton County,West Virginia,54,071,13.9
Pleasants County,West Virginia,54,073,13.8
Pocahontas County,West Virginia,54,075,17.8
Preston County,West Virginia,54,077,15.0
Putnam County,West Virginia,54,079,24.9
Raleigh County,West Virginia,54,081,18.6
Randolph County,West Virginia,54,083,17.7
Ritchie County,West Virginia,54,085,9.3
Roane County,West Virginia,54,087,11.4
Summers County,West Virginia,54,089,14.5
Taylor County,West Virginia,54,091,18.6
Tucker County,West Virginia,54,093,14.8
Tyler County,West Virginia,54,095,13.6
Upshur County,West Virginia,54,097,18.1
Wayne County,West Virginia,54,099,13.0
Webster County,West Virginia,54,101,10.5
Wetzel County,West Virginia,54,103,11.8
Wirt County,West Virginia,54,105,7.5
Wood County,West Virginia,54,107,21.5
Wyoming County,West Virginia,54,109,9.3
Adams County,Wisconsin,55,001,12.5
Ashland County,Wisconsin,55,003,21.7
Barron County,Wisconsin,55,005,19.5
Bayfield County,Wisconsin,55,007,31.0
Brown County,Wisconsin,55,009,29.5
Buffalo County,Wisconsin,55,011,17.9
Burnett County,Wisconsin,55,013,18.5
Calumet County,Wisconsin,55,015,28.6
Chippewa County,Wisconsin,55,017,20.2
Clark County,Wisconsin,55,019,11.4
Columbia County,Wisconsin,55,021,22.6
Crawford County,Wisconsin,55,023,16.8
Dane County,Wisconsin,55,025,50.0
Dodge County,Wisconsin,55,027,16.1
Door County,Wisconsin,55,029,32.7
Douglas County,Wisconsin,55,031,23.9
Dunn County,Wisconsin,55,033,27.7
Eau Claire County,Wisconsin,55,035,30.3
Florence County,Wisconsin,55,037,16.1
Fond du Lac County,Wisconsin,55,039,22.9
Forest County,Wisconsin,55,041,14.5
Grant County,Wisconsin,55,043,21.5
Green County,Wisconsin,55,045,23.2
Green Lake County,Wisconsin,55,047,18.5
Iowa County,Wisconsin,55,049,24.5
Iron County,Wisconsin,55,051,19.3
Jackson County,Wisconsin,55,053,13.8
Jefferson County,Wisconsin,55,055,23.9
Juneau County,Wisconsin,55,057,13.3
Kenosha County,Wisconsin,55,059,25.1
Kewaunee County,Wisconsin,55,061,18.2
La Crosse County,Wisconsin,55,063,33.0
Lafayette County,Wisconsin,55,065,17.9
Langlade County,Wisconsin,55,067,16.6
Lincoln County,Wisconsin,55,069,17.3
Manitowoc County,Wisconsin,55,071,19.7
Marathon County,Wisconsin,55,073,24.5
Marinette County,Wisconsin,55,075,14.8
Marquette County,Wisconsin,55,077,13.6
Menominee County,Wisconsin,55,078,15.9
Milwaukee County,Wisconsin,55,079,30.1
Monroe County,Wisconsin,55,081,19.5
Oconto County,Wisconsin,55,083,16.8
Oneida County,Wisconsin,55,085,27.5
Outagamie County,Wisconsin,55,087,28.3
Ozaukee County,Wisconsin,55,089,47.7
Pepin County,Wisconsin,55,091,19.1
Pierce County,Wisconsin,55,093,27.7
Polk County,Wisconsin,55,095,19.8
Portage County,Wisconsin,55,097,31.5
Price County,Wisconsin,55,099,17.0
Racine County,Wisconsin,55,101,24.4
Richland County,Wisconsin,55,103,18.8
Rock County,Wisconsin,55,105,21.4
Rusk County,Wisconsin,55,107,14.8
Saint Croix County,Wisconsin,55,109,34.0
Sauk County,Wisconsin,55,111,23.4
Sawyer County,Wisconsin,55,113,22.0
Shawano County,Wisconsin,55,115,15.8
Sheboygan County,Wisconsin,55,117,23.8
Taylor County,Wisconsin,55,119,14.4
Trempealeau County,Wisconsin,55,121,19.7
Vernon County,Wisconsin,55,123,21.6
Vilas County,Wisconsin,55,125,27.1
Walworth County,Wisconsin,55,127,28.5
Washburn County,Wisconsin,55,129,22.0
Washington County,Wisconsin,55,131,29.7
Waukesha County,Wisconsin,55,133,42.9
Waupaca County,Wisconsin,55,135,18.5
Waushara County,Wisconsin,55,137,15.2
Winnebago County,Wisconsin,55,139,27.3
Wood County,Wisconsin,55,141,21.1
Albany County,Wyoming,56,001,49.8
Big Horn County,Wyoming,56,003,19.2
Campbell County,Wyoming,56,005,18.5
Carbon County,Wyoming,56,007,20.9
Converse County,Wyoming,56,009,18.2
Crook County,Wyoming,56,011,20.7
Fremont County,Wyoming,56,013,23.3
Goshen County,Wyoming,56,015,24.4
Hot Springs County,Wyoming,56,017,21.6
Johnson County,Wyoming,56,019,26.8
Laramie County,Wyoming,56,021,28.7
Lincoln County,Wyoming,56,023,20.5
Natrona County,Wyoming,56,025,22.8
Niobrara County,Wyoming,56,027,18.3
Park County,Wyoming,56,029,32.2
Platte County,Wyoming,56,031,22.6
Sheridan County,Wyoming,56,033,31.3
Sublette County,Wyoming,56,035,25.4
Sweetwater County,Wyoming,56,037,22.2
Teton County,Wyoming,56,039,54.1
Uinta County,Wyoming,56,041,17.4
Washakie County,Wyoming,56,043,21.0
Weston County,Wyoming,56,045,19.8
