County,State,State_FIPS,County_FIPS,high_school_and_above_percentage
Hopewell City,Virginia,51,670,14.4
Lexington City,Virginia,51,678,44.9
Lynchburg City,Virginia,51,680,33.3
Martinsville City,Virginia,51,690,18.3
Norfolk City,Virginia,51,710,26.6
Norton City,Virginia,51,720,17.3
Petersburg City,Virginia,51,730,16.6
Poquoson City,Virginia,51,735,39.8
Portsmouth City,Virginia,51,740,21.1
Radford City,Virginia,51,750,34.1
Richmond City,Virginia,51,760,36.7
Roanoke City,Virginia,51,770,22.9
Salem City,Virginia,51,775,26.9
Suffolk City,Virginia,51,800,26.6
Virginia Beach City,Virginia,51,810,34.2
Winchester City,Virginia,51,840,31.3
Fairfax County,Virginia,51,059,60.3
Fairfax City,Virginia,51,600,54.7
Rockingham County,Virginia,51,165,24.6
Harrisonburg City,Virginia,51,660,36.2
James City County,Virginia,51,095,47.8
Williamsburg City,Virginia,51,830,56.7
Prince William County,Virginia,51,153,39.5
Manassas City,Virginia,51,683,30.1
Manassas Park City,Virginia,51,685,30.4
Rockbridge County,Virginia,51,163,25.1
Buena Vista City,Virginia,51,530,16.2
Spotsylvania County,Virginia,51,177,29.6
Fredericksburg City,Virginia,51,630,42.3
Augusta County,Virginia,51,015,23.3
Staunton City,Virginia,51,790,33.7
Waynesboro City,Virginia,51,820,22.6
Pittsylvania County,Virginia,51,143,14.6
Danville City,Virginia,51,590,18.2
Greensville County,Virginia,51,081,8.5
Emporia City,Virginia,51,595,15.3
Albemarle County,Virginia,51,003,51.5
Charlottesville City,Virginia,51,540,50.0
Bedford County,Virginia,51,019,27.8
Bedford City,Virginia,51,515,
Halifax County,Virginia,51,083,15.8
Southampton County,Virginia,51,175,16.1
Franklin City,Virginia,51,620,22.4
Alleghany County,Virginia,51,005,16.3
York County,Virginia,51,199,43.2
Newport News City,Virginia,51,700,24.7
Adams County,Washington,53,001,13.8
Asotin County,Washington,53,003,21.0
Benton County,Washington,53,005,29.4
Chelan County,Washington,53,007,25.3
Clallam County,Washington,53,009,24.3
Clark County,Washington,53,011,27.9
Columbia County,Washington,53,013,25.4
Cowlitz County,Washington,53,015,15.9
Douglas County,Washington,53,017,17.7
Ferry County,Washington,53,019,18.1
Franklin County,Washington,53,021,15.8
Garfield County,Washington,53,023,24.2
Grant County,Washington,53,025,15.6
Grays Harbor County,Washington,53,027,15.3
Island County,Washington,53,029,31.7
Jefferson County,Washington,53,031,38.8
King County,Washington,53,033,49.1
Kitsap County,Washington,53,035,31.2
Kittitas County,Washington,53,037,34.7
Klickitat County,Washington,53,039,24.4
Lewis County,Washington,53,041,15.5
Lincoln County,Washington,53,043,22.0
Mason County,Washington,53,045,18.6
Okanogan County,Washington,53,047,18.4
Pacific County,Washington,53,049,17.0
Pend Oreille County,Washington,53,051,18.7
Pierce County,Washington,53,053,25.4
San Juan County,Washington,53,055,47.0
Skagit County,Washington,53,057,24.7
Skamania County,Washington,53,059,22.7
Snohomish County,Washington,53,061,30.6
Spokane County,Washington,53,063,28.7
Stevens County,Washington,53,065,18.0
Thurston County,Washington,53,067,33.3
Wahkiakum County,Washington,53,069,15.1
Walla Walla County,Washington,53,071,28.6
Whatcom County,Washington,53,073,32.6
Whitman County,Washington,53,075,49.8
Yakima County,Washington,53,077,15.3
Barbour County,West Virginia,54,001,12.8
Berkeley County,West Virginia,54,003,20.3
Boone County,West Virginia,54,005,8.7
Braxton County,West Virginia,54,007,12.2
Brooke County,West Virginia,54,009,19.8
Cabell County,West Virginia,54,011,26.1
Calhoun County,West Virginia,54,013,11.9
Clay County,West Virginia,54,015,10.1
Doddridge County,West Virginia,54,017,14.8
Fayette County,West Virginia,54,019,13.2
Gilmer County,West Virginia,54,021,16.0
Grant County,West Virginia,54,023,14.0
Greenbrier County,West Virginia,54,025,19.6
Hampshire County,West Virginia,54,027,11.4
Hancock County,West Virginia,54,029,18.2
Hardy County,West Virginia,54,031,14.7
Harrison County,West Virginia,54,033,21.6
Jackson County,West Virginia,54,035,17.7
Jefferson County,West Virginia,54,037,29.9
Kanawha County,West Virginia,54,039,25.2
Lewis County,West Virginia,54,041,14.0
Lincoln County,West Virginia,54,043,9.0
Logan County,West Virginia,54,045,8.9
McDowell County,West Virginia,54,047,5.2
Marion County,West Virginia,54,049,21.8
Marshall County,West Virginia,54,051,16.1
Mason County,West Virginia,54,053,11.4
Mercer County,West Virginia,54,055,19.5
Mineral County,West Virginia,54,057,12.4
Mingo County,West Virginia,54,059,9.9
Monongalia County,West Virginia,54,061,39.2
Monroe County,West Virginia,54,063,13.4
Morgan County,West Virginia,54,065,17.7
Nicholas County,West Virginia,54,067,15.3
Ohio County,West Virginia,54,069,30.1
Pendleton County,West Virginia,54,071,14.6
Pleasants County,West Virginia,54,073,13.5
Pocahontas County,West Virginia,54,075,16.2
Preston County,West Virginia,54,077,14.6
Putnam County,West Virginia,54,079,25.0
Raleigh County,West Virginia,54,081,18.1
Randolph County,West Virginia,54,083,18.3
Ritchie County,West Virginia,54,085,10.4
Roane County,West Virginia,54,087,11.7
Summers County,West Virginia,54,089,14.8
Taylor County,West Virginia,54,091,18.5
Tucker County,West Virginia,54,093,14.2
Tyler County,West Virginia,54,095,13.7
Upshur County,West Virginia,54,097,18.6
Wayne County,West Virginia,54,099,12.9
Webster County,West Virginia,54,101,9.2
Wetzel County,West Virginia,54,103,10.7
Wirt County,West Virginia,54,105,9.7
Wood County,West Virginia,54,107,20.3
Wyoming County,West Virginia,54,109,8.2
Adams County,Wisconsin,55,001,12.7
Ashland County,Wisconsin,55,003,22.2
Barron County,Wisconsin,55,005,18.2
Bayfield County,Wisconsin,55,007,29.2
Brown County,Wisconsin,55,009,28.2
Buffalo County,Wisconsin,55,011,18.2
Burnett County,Wisconsin,55,013,18.5
Calumet County,Wisconsin,55,015,28.7
Chippewa County,Wisconsin,55,017,19.3
Clark County,Wisconsin,55,019,11.5
Columbia County,Wisconsin,55,021,22.7
Crawford County,Wisconsin,55,023,15.7
Dane County,Wisconsin,55,025,49.0
Dodge County,Wisconsin,55,027,16.3
Door County,Wisconsin,55,029,31.3
Douglas County,Wisconsin,55,031,22.8
Dunn County,Wisconsin,55,033,26.6
Eau Claire County,Wisconsin,55,035,30.8
Florence County,Wisconsin,55,037,17.5
Fond du Lac County,Wisconsin,55,039,21.9
Forest County,Wisconsin,55,041,14.1
Grant County,Wisconsin,55,043,21.3
Green County,Wisconsin,55,045,22.7
Green Lake County,Wisconsin,55,047,17.7
Iowa County,Wisconsin,55,049,23.0
Iron County,Wisconsin,55,051,19.7
Jackson County,Wisconsin,55,053,13.9
Jefferson County,Wisconsin,55,055,23.5
Juneau County,Wisconsin,55,057,12.9
Kenosha County,Wisconsin,55,059,24.6
Kewaunee County,Wisconsin,55,061,16.9
La Crosse County,Wisconsin,55,063,32.5
Lafayette County,Wisconsin,55,065,17.7
Langlade County,Wisconsin,55,067,16.1
Lincoln County,Wisconsin,55,069,16.0
Manitowoc County,Wisconsin,55,071,19.7
Marathon County,Wisconsin,55,073,23.9
Marinette County,Wisconsin,55,075,14.5
Marquette County,Wisconsin,55,077,13.8
Menominee County,Wisconsin,55,078,16.5
Milwaukee County,Wisconsin,55,079,29.7
Monroe County,Wisconsin,55,081,18.2
Oconto County,Wisconsin,55,083,16.2
Oneida County,Wisconsin,55,085,26.2
Outagamie County,Wisconsin,55,087,27.8
Ozaukee County,Wisconsin,55,089,46.7
Pepin County,Wisconsin,55,091,18.3
Pierce County,Wisconsin,55,093,27.8
Polk County,Wisconsin,55,095,19.6
Portage County,Wisconsin,55,097,30.3
Price County,Wisconsin,55,099,16.2
Racine County,Wisconsin,55,101,24.0
Richland County,Wisconsin,55,103,17.8
Rock County,Wisconsin,55,105,20.8
Rusk County,Wisconsin,55,107,14.8
Saint Croix County,Wisconsin,55,109,33.4
Sauk County,Wisconsin,55,111,22.3
Sawyer County,Wisconsin,55,113,22.1
Shawano County,Wisconsin,55,115,15.6
Sheboygan County,Wisconsin,55,117,23.6
Taylor County,Wisconsin,55,119,13.5
Trempealeau County,Wisconsin,55,121,19.3
Vernon County,Wisconsin,55,123,21.2
Vilas County,Wisconsin,55,125,26.8
Walworth County,Wisconsin,55,127,27.8
Washburn County,Wisconsin,55,129,21.6
Washington County,Wisconsin,55,131,29.4
Waukesha County,Wisconsin,55,133,41.6
Waupaca County,Wisconsin,55,135,17.7
Waushara County,Wisconsin,55,137,15.1
Winnebago County,Wisconsin,55,139,26.9
Wood County,Wisconsin,55,141,20.4
Albany County,Wyoming,56,001,47.9
Big Horn County,Wyoming,56,003,19.3
Campbell County,Wyoming,56,005,19.1
Carbon County,Wyoming,56,007,20.3
Converse County,Wyoming,56,009,15.5
Crook County,Wyoming,56,011,21.4
Fremont County,Wyoming,56,013,22.4
Goshen County,Wyoming,56,015,23.0
Hot Springs County,Wyoming,56,017,22.3
Johnson County,Wyoming,56,019,25.5
Laramie County,Wyoming,56,021,27.7
Lincoln County,Wyoming,56,023,20.4
Natrona County,Wyoming,56,025,22.2
Niobrara County,Wyoming,56,027,19.0
Park County,Wyoming,56,029,32.0
Platte County,Wyoming,56,031,19.7
Sheridan County,Wyoming,56,033,30.1
Sublette County,Wyoming,56,035,24.4
Sweetwater County,Wyoming,56,037,21.4
Teton County,Wyoming,56,039,53.8
Uinta County,Wyoming,56,041,18.2
Washakie County,Wyoming,56,043,21.1
Weston County,Wyoming,56,045,18.8
