County,State,State_FIPS,County_FIPS,high_school_and_above_percentage
Lexington City,Virginia,51,678,55.9
Lynchburg City,Virginia,51,680,31.5
Martinsville City,Virginia,51,690,21.2
Norfolk City,Virginia,51,710,24.5
Norton City,Virginia,51,720,21.2
Petersburg City,Virginia,51,730,11.1
Poquoson City,Virginia,51,735,37.4
Portsmouth City,Virginia,51,740,17.0
Radford City,Virginia,51,750,33.9
Richmond City,Virginia,51,760,34.3
Roanoke City,Virginia,51,770,22.3
Salem City,Virginia,51,775,31.4
Suffolk City,Virginia,51,800,24.1
Virginia Beach City,Virginia,51,810,31.6
Winchester City,Virginia,51,840,32.1
Fairfax County,Virginia,51,059,61.3
Fairfax City,Virginia,51,600,57.0
Rockingham County,Virginia,51,165,22.7
Harrisonburg City,Virginia,51,660,33.9
James City County,Virginia,51,095,49.8
Williamsburg City,Virginia,51,830,56.0
Prince William County,Virginia,51,153,38.7
Manassas City,Virginia,51,683,27.3
Manassas Park City,Virginia,51,685,20.6
Rockbridge County,Virginia,51,163,22.6
Buena Vista City,Virginia,51,530,13.9
Spotsylvania County,Virginia,51,177,30.2
Fredericksburg City,Virginia,51,630,33.9
Augusta County,Virginia,51,015,18.8
Staunton City,Virginia,51,790,29.0
Waynesboro City,Virginia,51,820,24.5
Pittsylvania County,Virginia,51,143,11.6
Danville City,Virginia,51,590,17.2
Greensville County,Virginia,51,081,5.6
Emporia City,Virginia,51,595,16.2
Albemarle County,Virginia,51,003,54.0
Charlottesville City,Virginia,51,540,47.8
Bedford County,Virginia,51,019,23.5
Bedford City,Virginia,51,515,23.7
Halifax County,Virginia,51,083,12.3
Southampton County,Virginia,51,175,10.6
Franklin City,Virginia,51,620,20.9
Alleghany County,Virginia,51,005,14.2
York County,Virginia,51,199,44.9
Newport News City,Virginia,51,700,24.3
Adams County,Washington,53,001,12.5
Asotin County,Washington,53,003,18.3
Benton County,Washington,53,005,31.5
Chelan County,Washington,53,007,24.5
Clallam County,Washington,53,009,25.4
Clark County,Washington,53,011,27.5
Columbia County,Washington,53,013,23.9
Cowlitz County,Washington,53,015,16.9
Douglas County,Washington,53,017,18.1
Ferry County,Washington,53,019,11.2
Franklin County,Washington,53,021,15.7
Garfield County,Washington,53,023,24.9
Grant County,Washington,53,025,15.2
Grays Harbor County,Washington,53,027,13.8
Island County,Washington,53,029,30.9
Jefferson County,Washington,53,031,35.3
King County,Washington,53,033,47.3
Kitsap County,Washington,53,035,29.6
Kittitas County,Washington,53,037,30.8
Klickitat County,Washington,53,039,20.2
Lewis County,Washington,53,041,15.1
Lincoln County,Washington,53,043,19.7
Mason County,Washington,53,045,19.5
Okanogan County,Washington,53,047,18.6
Pacific County,Washington,53,049,17.2
Pend Oreille County,Washington,53,051,16.3
Pierce County,Washington,53,053,23.6
San Juan County,Washington,53,055,45.5
Skagit County,Washington,53,057,24.1
Skamania County,Washington,53,059,20.1
Snohomish County,Washington,53,061,29.8
Spokane County,Washington,53,063,29.6
Stevens County,Washington,53,065,20.3
Thurston County,Washington,53,067,32.8
Wahkiakum County,Washington,53,069,16.9
Walla Walla County,Washington,53,071,26.7
Whatcom County,Washington,53,073,32.5
Whitman County,Washington,53,075,50.5
Yakima County,Washington,53,077,15.3
Barbour County,West Virginia,54,001,11.4
Berkeley County,West Virginia,54,003,18.6
Boone County,West Virginia,54,005,7.2
Braxton County,West Virginia,54,007,6.6
Brooke County,West Virginia,54,009,15.2
Cabell County,West Virginia,54,011,26.8
Calhoun County,West Virginia,54,013,6.6
Clay County,West Virginia,54,015,7.2
Doddridge County,West Virginia,54,017,5.4
Fayette County,West Virginia,54,019,9.2
Gilmer County,West Virginia,54,021,11.8
Grant County,West Virginia,54,023,9.4
Greenbrier County,West Virginia,54,025,15.3
Hampshire County,West Virginia,54,027,7.6
Hancock County,West Virginia,54,029,15.2
Hardy County,West Virginia,54,031,7.9
Harrison County,West Virginia,54,033,19.3
Jackson County,West Virginia,54,035,15.8
Jefferson County,West Virginia,54,037,29.3
Kanawha County,West Virginia,54,039,25.2
Lewis County,West Virginia,54,041,13.6
Lincoln County,West Virginia,54,043,6.5
Logan County,West Virginia,54,045,7.2
McDowell County,West Virginia,54,047,5.4
Marion County,West Virginia,54,049,21.0
Marshall County,West Virginia,54,051,13.0
Mason County,West Virginia,54,053,11.0
Mercer County,West Virginia,54,055,15.5
Mineral County,West Virginia,54,057,13.6
Mingo County,West Virginia,54,059,6.6
Monongalia County,West Virginia,54,061,37.1
Monroe County,West Virginia,54,063,11.4
Morgan County,West Virginia,54,065,14.6
Nicholas County,West Virginia,54,067,13.8
Ohio County,West Virginia,54,069,28.1
Pendleton County,West Virginia,54,071,12.0
Pleasants County,West Virginia,54,073,7.9
Pocahontas County,West Virginia,54,075,12.9
Preston County,West Virginia,54,077,10.7
Putnam County,West Virginia,54,079,27.2
Raleigh County,West Virginia,54,081,14.9
Randolph County,West Virginia,54,083,17.0
Ritchie County,West Virginia,54,085,11.0
Roane County,West Virginia,54,087,9.7
Summers County,West Virginia,54,089,12.3
Taylor County,West Virginia,54,091,12.2
Tucker County,West Virginia,54,093,14.8
Tyler County,West Virginia,54,095,10.1
Upshur County,West Virginia,54,097,15.8
Wayne County,West Virginia,54,099,12.8
Webster County,West Virginia,54,101,5.0
Wetzel County,West Virginia,54,103,11.1
Wirt County,West Virginia,54,105,7.9
Wood County,West Virginia,54,107,20.1
Wyoming County,West Virginia,54,109,7.3
Adams County,Wisconsin,55,001,11.0
Ashland County,Wisconsin,55,003,25.0
Barron County,Wisconsin,55,005,15.5
Bayfield County,Wisconsin,55,007,25.9
Brown County,Wisconsin,55,009,25.5
Buffalo County,Wisconsin,55,011,15.9
Burnett County,Wisconsin,55,013,17.1
Calumet County,Wisconsin,55,015,25.4
Chippewa County,Wisconsin,55,017,16.8
Clark County,Wisconsin,55,019,9.7
Columbia County,Wisconsin,55,021,19.7
Crawford County,Wisconsin,55,023,15.0
Dane County,Wisconsin,55,025,46.3
Dodge County,Wisconsin,55,027,13.8
Door County,Wisconsin,55,029,29.0
Douglas County,Wisconsin,55,031,20.6
Dunn County,Wisconsin,55,033,23.4
Eau Claire County,Wisconsin,55,035,31.0
Florence County,Wisconsin,55,037,15.4
Fond du Lac County,Wisconsin,55,039,17.6
Forest County,Wisconsin,55,041,10.1
Grant County,Wisconsin,55,043,18.3
Green County,Wisconsin,55,045,18.5
Green Lake County,Wisconsin,55,047,14.4
Iowa County,Wisconsin,55,049,20.5
Iron County,Wisconsin,55,051,20.2
Jackson County,Wisconsin,55,053,14.8
Jefferson County,Wisconsin,55,055,21.2
Juneau County,Wisconsin,55,057,10.4
Kenosha County,Wisconsin,55,059,24.0
Kewaunee County,Wisconsin,55,061,11.8
La Crosse County,Wisconsin,55,063,29.2
Lafayette County,Wisconsin,55,065,13.1
Langlade County,Wisconsin,55,067,12.9
Lincoln County,Wisconsin,55,069,15.1
Manitowoc County,Wisconsin,55,071,18.2
Marathon County,Wisconsin,55,073,21.1
Marinette County,Wisconsin,55,075,13.4
Marquette County,Wisconsin,55,077,12.5
Menominee County,Wisconsin,55,078,8.9
Milwaukee County,Wisconsin,55,079,27.4
Monroe County,Wisconsin,55,081,15.8
Oconto County,Wisconsin,55,083,11.4
Oneida County,Wisconsin,55,085,22.5
Outagamie County,Wisconsin,55,087,26.3
Ozaukee County,Wisconsin,55,089,46.7
Pepin County,Wisconsin,55,091,17.0
Pierce County,Wisconsin,55,093,24.0
Polk County,Wisconsin,55,095,18.6
Portage County,Wisconsin,55,097,27.1
Price County,Wisconsin,55,099,16.4
Racine County,Wisconsin,55,101,20.9
Richland County,Wisconsin,55,103,13.2
Rock County,Wisconsin,55,105,19.3
Rusk County,Wisconsin,55,107,13.8
Saint Croix County,Wisconsin,55,109,31.6
Sauk County,Wisconsin,55,111,20.7
Sawyer County,Wisconsin,55,113,21.7
Shawano County,Wisconsin,55,115,13.2
Sheboygan County,Wisconsin,55,117,21.7
Taylor County,Wisconsin,55,119,12.4
Trempealeau County,Wisconsin,55,121,15.6
Vernon County,Wisconsin,55,123,16.5
Vilas County,Wisconsin,55,125,23.2
Walworth County,Wisconsin,55,127,25.5
Washburn County,Wisconsin,55,129,20.2
Washington County,Wisconsin,55,131,26.8
Waukesha County,Wisconsin,55,133,40.3
Waupaca County,Wisconsin,55,135,15.2
Waushara County,Wisconsin,55,137,12.9
Winnebago County,Wisconsin,55,139,24.2
Wood County,Wisconsin,55,141,18.8
Albany County,Wyoming,56,001,49.3
Big Horn County,Wyoming,56,003,18.5
Campbell County,Wyoming,56,005,16.2
Carbon County,Wyoming,56,007,15.2
Converse County,Wyoming,56,009,13.4
Crook County,Wyoming,56,011,21.1
Fremont County,Wyoming,56,013,22.4
Goshen County,Wyoming,56,015,20.5
Hot Springs County,Wyoming,56,017,16.8
Johnson County,Wyoming,56,019,27.4
Laramie County,Wyoming,56,021,23.3
Lincoln County,Wyoming,56,023,27.0
Natrona County,Wyoming,56,025,21.7
Niobrara County,Wyoming,56,027,16.8
Park County,Wyoming,56,029,29.3
Platte County,Wyoming,56,031,17.0
Sheridan County,Wyoming,56,033,27.5
Sublette County,Wyoming,56,035,30.1
Sweetwater County,Wyoming,56,037,16.3
Teton County,Wyoming,56,039,44.9
Uinta County,Wyoming,56,041,17.4
Washakie County,Wyoming,56,043,23.8
Weston County,Wyoming,56,045,14.7
